STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,125,5834,12217,19878,21069,24657,33178,116958,4.30%
VIC,168,9223,19437,24283,21711,20505,21221,116548,5.62%
QLD,162,6567,13510,19733,20846,22319,23314,106451,6.40%
SA,2079,5678,5384,7466,8136,9060,11415,49218,7.78%
WA,125,6466,11969,15283,14743,14180,13997,76763,8.95%
TAS,39,1027,1960,2562,3081,3403,3142,15214,7.92%
NT,6,206,640,762,750,615,299,3278,3.82%
ACT,17,820,1817,2006,1754,1590,1391,9395,6.90%
TOTAL,2721,35821,66934,91973,92090,96329,107957,493825,5.91%
