STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,39373,205641,240224,220433,156020,127078,988769,34.38%
VIC,7479,62545,60788,52747,37737,29736,251032,11.38%
QLD,33998,85083,76199,51996,32133,19900,299309,17.20%
SA,25531,56833,56870,55873,42579,33063,270749,40.53%
WA,2995,39837,58837,54643,39840,32434,228586,26.13%
TAS,682,11572,17317,17908,12848,11452,71779,35.21%
NT,207,992,1325,1001,575,232,4332,5.36%
ACT,648,3275,3660,3094,2142,1515,14334,10.04%
TOTAL,110913,465778,515220,457695,323874,255410,2128890,24.21%
