STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,4282,182404,235419,222752,169861,157295,972013,32.65%
VIC,4376,52005,60791,51951,39096,35580,243799,10.59%
QLD,10422,88193,79714,56712,35337,25645,296023,16.27%
SA,24467,60353,58976,57275,46034,41619,288724,42.20%
WA,1761,27100,55336,54487,41769,39358,219811,23.87%
TAS,509,7802,16291,17307,13684,13889,69482,33.42%
NT,156,786,1195,1018,585,263,4003,4.77%
ACT,501,2783,3728,3027,2215,1810,14064,9.47%
TOTAL,46474,421426,511450,464529,348581,315459,2107919,23.05%
