table,table_title,year,measure,description1,description2,description4,description5,description6,data_source,unit,jurisdiction,value
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,319
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,78.0
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,79.1
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,83.0
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,57.4
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,66.5
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,56.9
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,72.2
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,68.8
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,94.6
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,92.0
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,94.2
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,94.9
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,95.8
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,81.4
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,84.4
7A.23,"On-time case processing indicator, civil",2024-25,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,90.6
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5598
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5845
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4987
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1583
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,2180
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,530
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,151
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,247
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,6710
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6570
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5648
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,3006
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,3068
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,719
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,200
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,314
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,78.7
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,81.8
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,82.4
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,47.4
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,66.9
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,61.9
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,59.2
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,73.1
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,94.3
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,91.9
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,93.3
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,90.1
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,94.1
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,84.0
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,78.4
7A.23,"On-time case processing indicator, civil",2023-24,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,92.9
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,6384
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5920
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,5339
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1935
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1798
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,554
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,199
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,284
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,7264
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6883
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5800
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,3090
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2931
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,771
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,212
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,334
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,84.7
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,77.7
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,89.0
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,54.1
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,56.2
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,58.7
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,82.2
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,82.3
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,96.4
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,90.3
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,96.7
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,86.4
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,91.6
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,81.8
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,87.6
7A.23,"On-time case processing indicator, civil",2022-23,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,96.8
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5952
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5786
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,5200
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1339
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1690
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,480
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,322
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,251
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,6528
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6851
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5848
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,2122
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2353
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,694
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,333
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,292
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,88.3
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,76.7
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,85.0
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,56.5
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,63.2
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,57.9
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,92.3
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,82.3
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,96.8
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,90.8
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,95.6
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,89.5
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,88.0
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,83.7
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,95.4
7A.23,"On-time case processing indicator, civil",2021-22,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,95.7
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NSW,5639
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Vic,5288
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Qld,4814
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,WA,1235
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,SA,1665
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,Tas,403
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,ACT,253
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Australian state and territory court authorities and departments (unpublished),no.,NT,219
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NSW,6221
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Vic,6174
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Qld,5556
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,WA,1841
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,SA,2698
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,Tas,641
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,ACT,254
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),no.,NT,263
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,87.5
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,80.2
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,82.4
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,61.9
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,58.1
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Tas,52.5
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,ACT,94.8
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=12 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NT,76.3
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,NSW,96.6
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Vic,93.7
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,Qld,95.1
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,WA,92.3
7A.23,"On-time case processing indicator, civil",2020-21,On-time case processing,On-time case processing; civil,,,,Cases finalised <=24 months,Derived from Australian state and territory court authorities and departments (unpublished),%,SA,94.1
