table,table_title,year,measure,description1,description2,description4,description5,description6,data_source,unit,jurisdiction,value
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2022-23,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,9430
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2022-23,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2513
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1125
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,3608
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2374
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,2832
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,1875
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,2491
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,6665
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,5572
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2021-22,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2422
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1323
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,3758
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2285
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,4001
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,1861
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,2411
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,8291
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,4980
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2020-21,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2612
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1089
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,3582
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2424
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,3096
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,2003
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,2522
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,3640
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,4518
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2019-20,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2448
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1189
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,3887
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2187
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,3526
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,2153
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,3004
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,4477
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,4209
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2018-19,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2551
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1199
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,3033
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2365
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,3546
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,1830
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,2807
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,3914
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,5062
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2017-18,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2345
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1272
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,2522
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2424
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,3384
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,2167
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,2661
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,3132
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,3652
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2016-17,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2263
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NSW,1036
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Vic,2308
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Qld,2254
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,WA,3700
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,SA,1931
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Tas,3044
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,ACT,4285
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,NT,3959
7A.35,"Real recurrent expenditure per finalisation: civil, 2024-25 dollars",2015-16,Real recurrent expenditure per finalisation,Real recurrent expenditure per finalisation: civil,Excluding payroll tax,,,,Derived from Australian state and territory court authorities and departments (unpublished); ABS Australian National Accounts: National Income Expenditure and Product,$,Aust,2105
