table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Abduction, harassment and other offences against the person",,2022-23,217,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Abduction, harassment and other offences against the person",,2023-24,212,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Abduction, harassment and other offences against the person",,2024-25,277,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child support,,2022-23,609,1.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child support,,2023-24,502,1.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child support,,2024-25,450,1.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child representation/Independent Children's Lawyer,,2022-23,6282,17.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child representation/Independent Children's Lawyer,,2023-24,7142,20
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child representation/Independent Children's Lawyer,,2024-25,7460,19.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Divorce, de-facto separations and/or annulment",,2022-23,235,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Divorce, de-facto separations and/or annulment",,2023-24,214,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Divorce, de-facto separations and/or annulment",,2024-25,263,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Family law property,,2022-23,1431,3.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Family law property,,2023-24,2418,6.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Family law property,,2024-25,3128,8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Parenting arrangements,,2022-23,21557,59.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Parenting arrangements,,2023-24,19999,56.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Parenting arrangements,,2024-25,21517,55.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Spouse maintenance,,2022-23,15,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Spouse maintenance,,2023-24,29,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Spouse maintenance,,2024-25,33,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other family law problem,,2022-23,1503,4.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other family law problem,,2023-24,972,2.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other family law problem,,2024-25,853,2.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child protection,,2022-23,360,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child protection,,2023-24,278,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Child protection,,2024-25,383,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer/finance,,2022-23,160,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer/finance,,2023-24,148,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer/finance,,2024-25,219,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer,,2022-23,108,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer,,2023-24,95,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer,,2024-25,127,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer credit,,2022-23,43,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer credit,,2023-24,19,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Consumer credit,,2024-25,27,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Credit and debt,,2022-23,11,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Credit and debt,,2023-24,43,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Credit and debt,,2024-25,60,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Discrimination,,2022-23,16,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Discrimination,,2023-24,45,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Discrimination,,2024-25,69,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Family and domestic violence,,2022-23,425,1.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Family and domestic violence,,2023-24,588,1.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Family and domestic violence,,2024-25,927,2.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Domestic violence protection orders,,2022-23,88,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Domestic violence protection orders,,2023-24,572,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Domestic violence protection orders,,2024-25,925,2.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Domestic/Family violence,,2022-23,341,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Domestic/Family violence,,2023-24,10,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Domestic/Family violence,,2024-25,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Employment,,2022-23,22,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Employment,,2023-24,27,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Employment,,2024-25,70,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environmental,,2022-23,34,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environmental,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environmental,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environment,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environment,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environment,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environmental pollution,,2022-23,34,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environmental pollution,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Environmental pollution,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Guardianship for adults,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Guardianship for adults,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Guardianship for adults,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Health,,2022-23,17,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Health,,2023-24,43,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Health,,2024-25,59,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Housing,,2022-23,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Housing,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Housing,,2024-25,26,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Immigration law,,2022-23,415,1.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Immigration law,,2023-24,382,1.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Immigration law,,2024-25,469,1.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Injury compensation,,2022-23,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Injury compensation,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Injury compensation,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Mental health law,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Mental health law,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Mental health law,,2024-25,4,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Neighbourhood disputes,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Neighbourhood disputes,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Neighbourhood disputes,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other services for victims of violence,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other services for victims of violence,,2023-24,4,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other services for victims of violence,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Proceeds of crime,,2022-23,7,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Proceeds of crime,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Proceeds of crime,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Social security,,2022-23,43,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Social security,,2023-24,51,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Social security,,2024-25,55,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Veterans' entitlements,,2022-23,46,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Veterans' entitlements,,2023-24,77,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Veterans' entitlements,,2024-25,165,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Victim compensation,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Victim compensation,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Victim compensation,,2024-25,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Wills and estates,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Wills and estates,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Wills and estates,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other civil law problem,,2022-23,358,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other civil law problem,,2023-24,181,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other civil law problem,,2024-25,361,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Acts intended to cause injury,,2022-23,246,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Acts intended to cause injury,,2023-24,269,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Acts intended to cause injury,,2024-25,253,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Dangerous or negligent acts endangering persons,,2022-23,27,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Dangerous or negligent acts endangering persons,,2023-24,21,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Dangerous or negligent acts endangering persons,,2024-25,24,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Drug offences,,2022-23,225,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Drug offences,,2023-24,245,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Drug offences,,2024-25,249,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Drug importation,,2022-23,118,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Drug importation,,2023-24,104,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Drug importation,,2024-25,124,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Illicit drug offences,,2022-23,107,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Illicit drug offences,,2023-24,137,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Illicit drug offences,,2024-25,120,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Fraud, deception, and related offences",,2022-23,214,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Fraud, deception, and related offences",,2023-24,183,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Fraud, deception, and related offences",,2024-25,198,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Homicide and related offences,,2022-23,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Homicide and related offences,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Homicide and related offences,,2024-25,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Miscellaneous offences,,2022-23,235,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Miscellaneous offences,,2023-24,197,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Miscellaneous offences,,2024-25,234,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Property and vehicle damage,,2022-23,52,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Property and vehicle damage,,2023-24,23,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Property and vehicle damage,,2024-25,28,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Property damage,,2022-23,52,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Property damage,,2023-24,23,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Property damage,,2024-25,28,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,National Security offences,,2022-23,18,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,National Security offences,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,National Security offences,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Offences against government procedures, government security and government operations",,2022-23,50,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Offences against government procedures, government security and government operations",,2023-24,54,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Offences against government procedures, government security and government operations",,2024-25,64,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,People smuggling,,2022-23,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,People smuggling,,2023-24,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,People smuggling,,2024-25,0,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Prohibited and regulated weapons and explosives offences,,2022-23,9,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Prohibited and regulated weapons and explosives offences,,2023-24,15,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Prohibited and regulated weapons and explosives offences,,2024-25,28,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Public order offences,,2022-23,41,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Public order offences,,2023-24,26,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Public order offences,,2024-25,28,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Robbery, extortion, and related offences",,2022-23,13,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Robbery, extortion, and related offences",,2023-24,24,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Robbery, extortion, and related offences",,2024-25,25,0.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Sexual assault and related offences,,2022-23,184,0.5
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Sexual assault and related offences,,2023-24,268,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Sexual assault and related offences,,2024-25,263,0.7
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Theft and related offences,,2022-23,118,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Theft and related offences,,2023-24,108,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Theft and related offences,,2024-25,115,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Traffic and vehicle regulatory offences,,2022-23,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Traffic and vehicle regulatory offences,,2023-24,11,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Traffic and vehicle regulatory offences,,2024-25,3,0
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Unlawful entry with intent/burglary, break and enter",,2022-23,71,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Unlawful entry with intent/burglary, break and enter",,2023-24,82,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,"Unlawful entry with intent/burglary, break and enter",,2024-25,61,0.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other criminal law problem,,2022-23,343,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other criminal law problem,,2023-24,315,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Other criminal law problem,,2024-25,361,0.9
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Total Services,,2022-23,36319,100
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Total Services,,2023-24,35630,100
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Representations,Total Services,,2024-25,38995,100
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Abduction and harrassment,,2022-23,2343,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Abduction and harrassment,,2023-24,3416,1.1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Abduction and harrassment,,2024-25,3184,1
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Abduction,,2022-23,1339,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Abduction,,2023-24,2364,0.8
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Abduction,,2024-25,1969,0.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,"Abduction, harassment and other offences against the person",,2022-23,1008,0.3
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,"Abduction, harassment and other offences against the person",,2023-24,1057,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,"Abduction, harassment and other offences against the person",,2024-25,1211,0.4
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child support,,2022-23,5989,2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child support,,2023-24,4856,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child support,,2024-25,5085,1.6
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child representation/Independent Children's Lawyer,,2022-23,6414,2.2
15,"Services, Problem type by selected service type, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Total,Child representation/Independent Children's Lawyer,,2023-24,7246,2.4
