table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2022-23,884,15.6
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2023-24,925,13.9
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2024-25,937,15.4
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2022-23,294,5.2
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2023-24,384,5.8
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2024-25,281,4.6
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2022-23,138,2.4
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2023-24,164,2.5
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2024-25,134,2.2
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2022-23,317,5.6
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2023-24,317,4.8
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2024-25,260,4.3
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2022-23,5676,100
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2023-24,6637,100
25,"Clients who received non-legal support services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2024-25,6091,100
