table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),35 to 44 years,,2023-24,37704,26
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),35 to 44 years,,2024-25,40239,26.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),45 to 54 years,,2022-23,24544,17.1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),45 to 54 years,,2023-24,24761,17.1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),45 to 54 years,,2024-25,25565,16.9
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),55 to 64 years,,2022-23,13635,9.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),55 to 64 years,,2023-24,13512,9.3
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),55 to 64 years,,2024-25,13916,9.2
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2022-23,10451,7.3
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2023-24,9884,6.8
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2024-25,10379,6.9
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2022-23,491,0.3
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2023-24,1475,1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2024-25,1347,0.9
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2022-23,111495,77.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2023-24,112531,77.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2024-25,116164,76.8
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2022-23,21569,15
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2023-24,21778,15
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2024-25,23317,15.4
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2022-23,6353,4.4
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2023-24,6365,4.4
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2024-25,6836,4.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2022-23,2299,1.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2023-24,2355,1.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2024-25,2594,1.7
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2022-23,2215,1.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2023-24,2124,1.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2024-25,2333,1.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2022-23,143933,100
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2023-24,145150,100
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2024-25,151246,100
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2022-23,34535,17.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2023-24,35259,17.7
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2024-25,38138,18.2
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence,,2022-23,21787,11
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence,,2023-24,24365,12.3
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence,,2024-25,27623,13.2
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2022-23,13798,7
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2023-24,15145,7.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2024-25,14205,6.8
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2022-23,11112,5.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2023-24,11026,5.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2024-25,11977,5.7
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2022-23,8161,4.1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2023-24,9679,4.9
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2024-25,11240,5.4
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2022-23,12921,6.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2023-24,10935,5.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2024-25,10532,5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2022-23,7155,3.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2023-24,8610,4.3
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2024-25,9493,4.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Mental health law,,2022-23,5054,2.6
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Mental health law,,2023-24,6098,3.1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Mental health law,,2024-25,6771,3.2
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Traffic and vehicle regulatory offences,,2022-23,9656,4.9
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Traffic and vehicle regulatory offences,,2023-24,6210,3.1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Traffic and vehicle regulatory offences,,2024-25,6473,3.1
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other family law problem,,2022-23,3028,1.5
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other family law problem,,2023-24,5474,2.8
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other family law problem,,2024-25,6090,2.9
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2022-23,197691,100
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2023-24,198881,100
9,"Clients who received legal advice services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2024-25,209418,100
