table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Gender,Male,,2024-25,32095,33.4
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Gender,Female,,2022-23,62609,65.1
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Gender,Female,,2023-24,65862,63.9
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Gender,Female,,2024-25,60119,62.6
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),0 to 17 years,,2022-23,1364,1.4
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),0 to 17 years,,2023-24,1353,1.3
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),0 to 17 years,,2024-25,1465,1.5
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),18 to 24 years,,2022-23,6332,6.6
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),18 to 24 years,,2023-24,6679,6.5
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),18 to 24 years,,2024-25,6586,6.9
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),25 to 34 years,,2022-23,19994,20.8
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),25 to 34 years,,2023-24,21608,21
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),25 to 34 years,,2024-25,19905,20.7
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),35 to 49 years,,2022-23,33764,35.1
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),35 to 49 years,,2023-24,36431,35.4
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),35 to 49 years,,2024-25,33590,35
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),50 to 64 years,,2022-23,19932,20.7
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),50 to 64 years,,2023-24,21969,21.3
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),50 to 64 years,,2024-25,20172,21
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),65 years and over,,2022-23,11181,11.6
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),65 years and over,,2023-24,11855,11.5
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),65 years and over,,2024-25,11126,11.6
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),Unknown,,2022-23,3572,3.7
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),Unknown,,2023-24,3116,3
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),Unknown,,2024-25,3127,3.3
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),1,,2022-23,74114,77.1
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),1,,2023-24,80147,77.8
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),1,,2024-25,74041,77.2
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2022-23,13979,14.5
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2023-24,14880,14.4
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2024-25,14046,14.6
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2022-23,4279,4.5
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2023-24,4361,4.2
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2024-25,4183,4.4
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2022-23,1768,1.8
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2023-24,1710,1.7
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2024-25,1713,1.8
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2022-23,1984,2.1
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2023-24,1911,1.9
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2024-25,1977,2.1
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2022-23,96129,100
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2023-24,103010,100
24,"Clients who received legal advice services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2024-25,95966,100
