table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2023-24,11038,5.9
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2024-25,11509,5.9
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2022-23,988,0.5
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2023-24,2035,1.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2024-25,1633,0.8
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2022-23,124728,67.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2023-24,125460,67.2
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2024-25,129663,66.6
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2022-23,36607,19.7
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2023-24,35703,19.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2024-25,37761,19.4
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2022-23,11795,6.3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2023-24,11972,6.4
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2024-25,12636,6.5
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2022-23,5600,3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2023-24,5853,3.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2024-25,6327,3.2
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2022-23,7219,3.9
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2023-24,7762,4.2
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2024-25,8443,4.3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2022-23,185941,100
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2023-24,186743,100
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2024-25,194832,100
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2022-23,70500,23.7
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2023-24,73118,24.5
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2024-25,79610,25.3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence group,,2022-23,25614,8.6
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence group,,2023-24,29493,9.9
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence group,,2024-25,33283,10.6
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2022-23,19393,6.5
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2023-24,20998,7
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2024-25,18926,6
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2022-23,12328,4.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2023-24,15372,5.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2024-25,18181,5.8
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2022-23,16275,5.5
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2023-24,15951,5.3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2024-25,17452,5.6
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2022-23,16197,5.4
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2023-24,12528,4.2
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2024-25,12032,3.8
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2022-23,8407,2.8
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2023-24,10053,3.4
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2024-25,10789,3.4
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Acts intended to cause injury,,2022-23,10912,3.7
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Acts intended to cause injury,,2023-24,9380,3.1
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Acts intended to cause injury,,2024-25,9495,3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other family law problem,,2022-23,6419,2.2
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other family law problem,,2023-24,8457,2.8
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other family law problem,,2024-25,9283,3
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Child representation/Independent Children's Lawyer,,2022-23,6414,2.2
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Child representation/Independent Children's Lawyer,,2023-24,7246,2.4
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Child representation/Independent Children's Lawyer,,2024-25,7848,2.5
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2022-23,297872,100
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2023-24,298917,100
8,"Clients, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2024-25,314318,100
