table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Facilitated resolution process,,2023-24,22,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Facilitated resolution process,,2024-25,3,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Duty lawyer,,2022-23,9996,42.6
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Duty lawyer,,2023-24,11871,42.3
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Duty lawyer,,2024-25,14867,40.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Representations,,2022-23,2322,9.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Representations,,2023-24,1890,6.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Representations,,2024-25,2421,6.6
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Dispute resolution,Representations,2022-23,72,0.3
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Dispute resolution,Representations,2023-24,57,0.2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Dispute resolution,Representations,2024-25,50,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Court/tribunal,Representations,2022-23,1621,6.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Court/tribunal,Representations,2023-24,1268,4.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Court/tribunal,Representations,2024-25,1551,4.2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Other representation,Representations,2022-23,632,2.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Other representation,Representations,2023-24,568,2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Other representation,Representations,2024-25,815,2.2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Total services,,2022-23,23464,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Total services,,2023-24,28074,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Civil law,Total services,,2024-25,36556,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Legal advice,,2022-23,4388,2.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Legal advice,,2023-24,5286,2.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Legal advice,,2024-25,4872,2.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Non-legal support,,2022-23,n.a.,n.a.
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Non-legal support,,2023-24,n.a.,n.a.
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Non-legal support,,2024-25,n.a.,n.a.
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Legal task,,2022-23,1503,0.8
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Legal task,,2023-24,2657,1.4
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Legal task,,2024-25,3105,1.6
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Ongoing legal support,,2022-23,9,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Ongoing legal support,,2023-24,49,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Ongoing legal support,,2024-25,13,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Facilitated resolution process,,2022-23,9,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Facilitated resolution process,,2023-24,11,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Facilitated resolution process,,2024-25,7,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Duty lawyer,,2022-23,136716,76.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Duty lawyer,,2023-24,141969,76.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Duty lawyer,,2024-25,145169,75.6
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Representations,,2022-23,36013,20.2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Representations,,2023-24,35172,19
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Representations,,2024-25,38774,20.2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Dispute resolution,Representations,2022-23,27,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Dispute resolution,Representations,2023-24,32,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Dispute resolution,Representations,2024-25,39,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Court/tribunal,Representations,2022-23,35460,19.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Court/tribunal,Representations,2023-24,35091,19
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Court/tribunal,Representations,2024-25,38578,20.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Other representation,Representations,2022-23,523,0.3
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Other representation,Representations,2023-24,49,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Other representation,Representations,2024-25,155,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Total services,,2022-23,178638,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Total services,,2023-24,185142,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Criminal law,Total services,,2024-25,191942,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Legal advice,,2022-23,15354,7.3
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Legal advice,,2023-24,17907,8
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Legal advice,,2024-25,20251,8.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Non-legal support,,2022-23,2933,1.4
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Non-legal support,,2023-24,3869,1.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Non-legal support,,2024-25,4521,1.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Legal task,,2022-23,5011,2.4
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Legal task,,2023-24,8470,3.8
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Legal task,,2024-25,11821,5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Ongoing legal support,,2022-23,64,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Ongoing legal support,,2023-24,84,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Ongoing legal support,,2024-25,124,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Facilitated resolution process,,2022-23,32,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Facilitated resolution process,,2023-24,40,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Facilitated resolution process,,2024-25,12,0
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Duty lawyer,,2022-23,147002,70.2
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Duty lawyer,,2023-24,154189,69.3
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Duty lawyer,,2024-25,160320,67.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Representations,,2022-23,39096,18.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Representations,,2023-24,37910,17
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Representations,,2024-25,41739,17.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Dispute resolution,Representations,2022-23,207,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Dispute resolution,Representations,2023-24,185,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Dispute resolution,Representations,2024-25,151,0.1
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Court/tribunal,Representations,2022-23,37497,17.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Court/tribunal,Representations,2023-24,36935,16.6
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Court/tribunal,Representations,2024-25,40454,16.9
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Other representation,Representations,2022-23,1392,0.7
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Other representation,Representations,2023-24,785,0.4
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Other representation,Representations,2024-25,1141,0.5
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Total services,,2022-23,209484,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Total services,,2023-24,222463,100
22,"Services, Law type by service type, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Total,Total services,,2024-25,238792,100
