table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),3,,2022-23,1538,6.4
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),3,,2023-24,1472,6.3
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),3,,2024-25,1617,6.6
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),4,,2022-23,632,2.6
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),4,,2023-24,654,2.8
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),4,,2024-25,806,3.3
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),5 or more,,2022-23,880,3.6
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),5 or more,,2023-24,924,4
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),5 or more,,2024-25,1157,4.7
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),Total clients,,2022-23,24129,100
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),Total clients,,2023-24,23277,100
21,"Clients who received representation services, Selected characteristics, Aboriginal and Torres Strait Islander Legal Services, 2022-23 to 2024-25",Aboriginal and Torres Strait Islander Legal Services,Number of services completed (per client),Total clients,,2024-25,24373,100
