table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),25 to 34 years,,2024-25,2733,24.3
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),35 to 49 years,,2022-23,3963,35.2
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),35 to 49 years,,2023-24,3775,36.5
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),35 to 49 years,,2024-25,4015,35.7
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),50 to 64 years,,2022-23,1657,14.7
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),50 to 64 years,,2023-24,1507,14.6
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),50 to 64 years,,2024-25,1685,15
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),65 years and over,,2022-23,507,4.5
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),65 years and over,,2023-24,487,4.7
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),65 years and over,,2024-25,497,4.4
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),Unknown,,2022-23,260,2.3
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),Unknown,,2023-24,249,2.4
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Age (group),Unknown,,2024-25,260,2.3
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),1,,2022-23,9033,80.1
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),1,,2023-24,8320,80.3
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),1,,2024-25,8696,77.3
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2022-23,1622,14.4
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2023-24,1476,14.3
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),2,,2024-25,1739,15.5
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2022-23,415,3.7
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2023-24,350,3.4
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),3,,2024-25,475,4.2
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2022-23,110,1
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2023-24,112,1.1
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),4,,2024-25,176,1.6
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2022-23,83,0.7
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2023-24,96,0.9
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),5 or more,,2024-25,162,1.4
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2022-23,11274,100
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2023-24,10356,100
27,"Clients who received duty lawyer services, Selected characteristics, Community Legal Centres, 2022-23 to 2024-25",Community Legal Centres,Number of services completed (per client),Total clients,,2024-25,11251,100
