table,table_title,sub_sector,category,item,parent_item,year,number,proportion_pct
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),55 to 64 years,,2024-25,2251,7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2022-23,2138,6.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2023-24,1912,6
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),65 years and over,,2024-25,1631,5.1
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2022-23,90,0.3
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2023-24,209,0.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Age (group),Unknown,,2024-25,238,0.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2022-23,25287,78.8
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2023-24,25071,79.3
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),1,,2024-25,25801,80.1
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2022-23,4296,13.4
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2023-24,4329,13.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),2,,2024-25,4263,13.2
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2022-23,1314,4.1
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2023-24,1226,3.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),3,,2024-25,1161,3.6
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2022-23,543,1.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2023-24,473,1.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),4,,2024-25,472,1.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2022-23,661,2.1
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2023-24,530,1.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),5 or more,,2024-25,490,1.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2022-23,32096,100
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2023-24,31633,100
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Number of services completed (per client),Total clients,,2024-25,32191,100
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2022-23,4460,10
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2023-24,6251,14.6
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Parenting arrangements,,2024-25,7175,16.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2022-23,4800,10.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2023-24,4566,10.6
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other criminal law problem,,2024-25,5067,11.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2022-23,5133,11.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2023-24,5556,12.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Other civil law problem,,2024-25,4204,9.7
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence,,2022-23,2784,6.2
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence,,2023-24,3447,8
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family and domestic violence,,2024-25,3684,8.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Acts intended to cause injury,,2022-23,2796,6.2
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Acts intended to cause injury,,2023-24,2637,6.1
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Acts intended to cause injury,,2024-25,2718,6.3
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Child protection,,2022-23,1442,3.2
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Child protection,,2023-24,1690,3.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Child protection,,2024-25,1631,3.8
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2022-23,831,1.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2023-24,1133,2.6
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Family law property,,2024-25,1531,3.5
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Theft and related offences,,2022-23,1493,3.3
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Theft and related offences,,2023-24,1306,3
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Theft and related offences,,2024-25,1392,3.2
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2022-23,1248,2.8
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2023-24,1440,3.4
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Housing,,2024-25,1266,2.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2022-23,3110,6.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2023-24,1447,3.4
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Consumer/finance,,2024-25,1244,2.9
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2022-23,44788,100
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2023-24,42912,100
11,"Clients who received legal task services, Selected characteristics, Legal Aid Commissions, 2022-23 to 2024-25",Legal Aid Commissions,Selected problem type (Top 10),Total services,,2024-25,43443,100
