STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,353,7919,35024,43876,40082,41846,58372,227472,7.80%
VIC,336,19964,58777,56939,45106,39962,43763,264847,11.70%
QLD,299,12168,38498,43555,39631,37465,40809,212425,11.90%
SA,2433,13810,18235,18381,18019,18505,23443,112826,16.70%
WA,141,12513,35476,34184,30318,26990,26939,166561,17.80%
TAS,78,2641,5757,6106,6276,6419,6072,33349,16.10%
NT,18,654,2264,2071,1715,1199,635,8556,11.70%
ACT,32,2042,5827,4928,3875,3211,3336,23251,15.40%
TOTAL,3690,71711,199858,210040,185022,175597,203369,1049287,11.60%
