STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,156,9018,30571,39605,36734,38935,50543,205562,6.90%
VIC,390,21766,52963,52006,40009,35866,36653,239653,10.41%
QLD,356,14628,35288,41099,37273,35013,35184,198841,10.93%
SA,2110,12982,15274,16523,16066,16584,19622,99161,14.49%
WA,181,15338,32866,32212,28936,25360,23342,158235,17.19%
TAS,113,2593,5069,5665,5729,5801,5017,29987,14.42%
NT,24,802,2194,1883,1611,1091,515,8120,9.68%
ACT,66,2181,5136,4299,3479,2932,2738,20831,14.03%
TOTAL,3396,79308,179361,193292,169837,161582,173614,960390,10.50%
