lga_code,lga_name,sex,age_group,year,population,is_total_row
47910,Tumby Bay (DC),Persons,30-34,2021,136,False
47910,Tumby Bay (DC),Persons,35-39,2021,148,False
47910,Tumby Bay (DC),Persons,40-44,2021,147,False
47910,Tumby Bay (DC),Persons,45-49,2021,154,False
47910,Tumby Bay (DC),Persons,50-54,2021,195,False
47910,Tumby Bay (DC),Persons,55-59,2021,197,False
47910,Tumby Bay (DC),Persons,60-64,2021,217,False
47910,Tumby Bay (DC),Persons,65-69,2021,185,False
47910,Tumby Bay (DC),Persons,70-74,2021,160,False
47910,Tumby Bay (DC),Persons,75-79,2021,125,False
47910,Tumby Bay (DC),Persons,80-84,2021,71,False
47910,Tumby Bay (DC),Persons,85-89,2021,44,False
47910,Tumby Bay (DC),Persons,90+,2021,26,False
47980,Unley (C),Persons,0-4,2021,1949,False
47980,Unley (C),Persons,5-9,2021,2006,False
47980,Unley (C),Persons,10-14,2021,2171,False
47980,Unley (C),Persons,15-19,2021,2095,False
47980,Unley (C),Persons,20-24,2021,2634,False
47980,Unley (C),Persons,25-29,2021,2776,False
47980,Unley (C),Persons,30-34,2021,2540,False
47980,Unley (C),Persons,35-39,2021,2378,False
47980,Unley (C),Persons,40-44,2021,2308,False
47980,Unley (C),Persons,45-49,2021,2391,False
47980,Unley (C),Persons,50-54,2021,2385,False
47980,Unley (C),Persons,55-59,2021,2355,False
47980,Unley (C),Persons,60-64,2021,2341,False
47980,Unley (C),Persons,65-69,2021,2277,False
47980,Unley (C),Persons,70-74,2021,2092,False
47980,Unley (C),Persons,75-79,2021,1451,False
47980,Unley (C),Persons,80-84,2021,1106,False
47980,Unley (C),Persons,85-89,2021,765,False
47980,Unley (C),Persons,90+,2021,773,False
48050,Victor Harbor (C),Persons,0-4,2021,597,False
48050,Victor Harbor (C),Persons,5-9,2021,719,False
48050,Victor Harbor (C),Persons,10-14,2021,761,False
48050,Victor Harbor (C),Persons,15-19,2021,657,False
48050,Victor Harbor (C),Persons,20-24,2021,493,False
48050,Victor Harbor (C),Persons,25-29,2021,527,False
48050,Victor Harbor (C),Persons,30-34,2021,598,False
48050,Victor Harbor (C),Persons,35-39,2021,649,False
48050,Victor Harbor (C),Persons,40-44,2021,663,False
48050,Victor Harbor (C),Persons,45-49,2021,752,False
48050,Victor Harbor (C),Persons,50-54,2021,801,False
48050,Victor Harbor (C),Persons,55-59,2021,978,False
48050,Victor Harbor (C),Persons,60-64,2021,1294,False
48050,Victor Harbor (C),Persons,65-69,2021,1537,False
48050,Victor Harbor (C),Persons,70-74,2021,1747,False
48050,Victor Harbor (C),Persons,75-79,2021,1362,False
48050,Victor Harbor (C),Persons,80-84,2021,903,False
48050,Victor Harbor (C),Persons,85-89,2021,584,False
48050,Victor Harbor (C),Persons,90+,2021,392,False
48130,Wakefield (DC),Persons,0-4,2021,437,False
48130,Wakefield (DC),Persons,5-9,2021,472,False
48130,Wakefield (DC),Persons,10-14,2021,441,False
48130,Wakefield (DC),Persons,15-19,2021,382,False
48130,Wakefield (DC),Persons,20-24,2021,299,False
48130,Wakefield (DC),Persons,25-29,2021,322,False
48130,Wakefield (DC),Persons,30-34,2021,381,False
48130,Wakefield (DC),Persons,35-39,2021,369,False
48130,Wakefield (DC),Persons,40-44,2021,354,False
48130,Wakefield (DC),Persons,45-49,2021,416,False
48130,Wakefield (DC),Persons,50-54,2021,446,False
48130,Wakefield (DC),Persons,55-59,2021,501,False
48130,Wakefield (DC),Persons,60-64,2021,514,False
48130,Wakefield (DC),Persons,65-69,2021,545,False
48130,Wakefield (DC),Persons,70-74,2021,474,False
48130,Wakefield (DC),Persons,75-79,2021,337,False
48130,Wakefield (DC),Persons,80-84,2021,185,False
48130,Wakefield (DC),Persons,85-89,2021,134,False
48130,Wakefield (DC),Persons,90+,2021,87,False
48260,Walkerville (M),Persons,0-4,2021,351,False
48260,Walkerville (M),Persons,5-9,2021,408,False
48260,Walkerville (M),Persons,10-14,2021,475,False
48260,Walkerville (M),Persons,15-19,2021,493,False
48260,Walkerville (M),Persons,20-24,2021,540,False
48260,Walkerville (M),Persons,25-29,2021,485,False
48260,Walkerville (M),Persons,30-34,2021,440,False
48260,Walkerville (M),Persons,35-39,2021,440,False
48260,Walkerville (M),Persons,40-44,2021,454,False
48260,Walkerville (M),Persons,45-49,2021,500,False
48260,Walkerville (M),Persons,50-54,2021,571,False
48260,Walkerville (M),Persons,55-59,2021,503,False
48260,Walkerville (M),Persons,60-64,2021,523,False
48260,Walkerville (M),Persons,65-69,2021,454,False
48260,Walkerville (M),Persons,70-74,2021,442,False
48260,Walkerville (M),Persons,75-79,2021,333,False
48260,Walkerville (M),Persons,80-84,2021,276,False
48260,Walkerville (M),Persons,85-89,2021,155,False
48260,Walkerville (M),Persons,90+,2021,127,False
48340,Wattle Range (DC),Persons,0-4,2021,589,False
48340,Wattle Range (DC),Persons,5-9,2021,743,False
48340,Wattle Range (DC),Persons,10-14,2021,773,False
48340,Wattle Range (DC),Persons,15-19,2021,715,False
48340,Wattle Range (DC),Persons,20-24,2021,547,False
48340,Wattle Range (DC),Persons,25-29,2021,535,False
48340,Wattle Range (DC),Persons,30-34,2021,580,False
48340,Wattle Range (DC),Persons,35-39,2021,629,False
48340,Wattle Range (DC),Persons,40-44,2021,701,False
48340,Wattle Range (DC),Persons,45-49,2021,731,False
48340,Wattle Range (DC),Persons,50-54,2021,861,False
48340,Wattle Range (DC),Persons,55-59,2021,871,False
48340,Wattle Range (DC),Persons,60-64,2021,932,False
48340,Wattle Range (DC),Persons,65-69,2021,883,False
48340,Wattle Range (DC),Persons,70-74,2021,787,False
48340,Wattle Range (DC),Persons,75-79,2021,514,False
48340,Wattle Range (DC),Persons,80-84,2021,322,False
48340,Wattle Range (DC),Persons,85-89,2021,178,False
48340,Wattle Range (DC),Persons,90+,2021,125,False
48410,West Torrens (C),Persons,0-4,2021,3382,False
48410,West Torrens (C),Persons,5-9,2021,3072,False
48410,West Torrens (C),Persons,10-14,2021,2932,False
48410,West Torrens (C),Persons,15-19,2021,2929,False
48410,West Torrens (C),Persons,20-24,2021,4632,False
48410,West Torrens (C),Persons,25-29,2021,5579,False
48410,West Torrens (C),Persons,30-34,2021,5354,False
48410,West Torrens (C),Persons,35-39,2021,4733,False
48410,West Torrens (C),Persons,40-44,2021,3883,False
48410,West Torrens (C),Persons,45-49,2021,3609,False
48410,West Torrens (C),Persons,50-54,2021,3710,False
48410,West Torrens (C),Persons,55-59,2021,3480,False
48410,West Torrens (C),Persons,60-64,2021,3152,False
48410,West Torrens (C),Persons,65-69,2021,2568,False
48410,West Torrens (C),Persons,70-74,2021,2349,False
48410,West Torrens (C),Persons,75-79,2021,1933,False
48410,West Torrens (C),Persons,80-84,2021,1619,False
48410,West Torrens (C),Persons,85-89,2021,1142,False
48410,West Torrens (C),Persons,90+,2021,885,False
48540,Whyalla (C),Persons,0-4,2021,1324,False
48540,Whyalla (C),Persons,5-9,2021,1433,False
48540,Whyalla (C),Persons,10-14,2021,1478,False
48540,Whyalla (C),Persons,15-19,2021,1428,False
48540,Whyalla (C),Persons,20-24,2021,1350,False
48540,Whyalla (C),Persons,25-29,2021,1467,False
48540,Whyalla (C),Persons,30-34,2021,1474,False
48540,Whyalla (C),Persons,35-39,2021,1356,False
48540,Whyalla (C),Persons,40-44,2021,1151,False
48540,Whyalla (C),Persons,45-49,2021,1419,False
48540,Whyalla (C),Persons,50-54,2021,1523,False
48540,Whyalla (C),Persons,55-59,2021,1497,False
48540,Whyalla (C),Persons,60-64,2021,1356,False
48540,Whyalla (C),Persons,65-69,2021,1014,False
48540,Whyalla (C),Persons,70-74,2021,894,False
48540,Whyalla (C),Persons,75-79,2021,752,False
48540,Whyalla (C),Persons,80-84,2021,589,False
48540,Whyalla (C),Persons,85-89,2021,290,False
48540,Whyalla (C),Persons,90+,2021,182,False
48640,Wudinna (DC),Persons,0-4,2021,76,False
48640,Wudinna (DC),Persons,5-9,2021,89,False
48640,Wudinna (DC),Persons,10-14,2021,89,False
48640,Wudinna (DC),Persons,15-19,2021,62,False
48640,Wudinna (DC),Persons,20-24,2021,44,False
48640,Wudinna (DC),Persons,25-29,2021,59,False
48640,Wudinna (DC),Persons,30-34,2021,63,False
48640,Wudinna (DC),Persons,35-39,2021,70,False
48640,Wudinna (DC),Persons,40-44,2021,68,False
48640,Wudinna (DC),Persons,45-49,2021,73,False
48640,Wudinna (DC),Persons,50-54,2021,79,False
48640,Wudinna (DC),Persons,55-59,2021,98,False
48640,Wudinna (DC),Persons,60-64,2021,103,False
48640,Wudinna (DC),Persons,65-69,2021,84,False
48640,Wudinna (DC),Persons,70-74,2021,61,False
48640,Wudinna (DC),Persons,75-79,2021,38,False
48640,Wudinna (DC),Persons,80-84,2021,22,False
48640,Wudinna (DC),Persons,85-89,2021,11,False
48640,Wudinna (DC),Persons,90+,2021,11,False
48750,Yankalilla (DC),Persons,0-4,2021,207,False
48750,Yankalilla (DC),Persons,5-9,2021,245,False
48750,Yankalilla (DC),Persons,10-14,2021,287,False
48750,Yankalilla (DC),Persons,15-19,2021,258,False
48750,Yankalilla (DC),Persons,20-24,2021,189,False
48750,Yankalilla (DC),Persons,25-29,2021,214,False
48750,Yankalilla (DC),Persons,30-34,2021,232,False
48750,Yankalilla (DC),Persons,35-39,2021,247,False
48750,Yankalilla (DC),Persons,40-44,2021,216,False
48750,Yankalilla (DC),Persons,45-49,2021,298,False
48750,Yankalilla (DC),Persons,50-54,2021,363,False
48750,Yankalilla (DC),Persons,55-59,2021,486,False
48750,Yankalilla (DC),Persons,60-64,2021,586,False
48750,Yankalilla (DC),Persons,65-69,2021,596,False
48750,Yankalilla (DC),Persons,70-74,2021,527,False
48750,Yankalilla (DC),Persons,75-79,2021,358,False
48750,Yankalilla (DC),Persons,80-84,2021,193,False
48750,Yankalilla (DC),Persons,85-89,2021,104,False
48750,Yankalilla (DC),Persons,90+,2021,59,False
48830,Yorke Peninsula (DC),Persons,0-4,2021,468,False
48830,Yorke Peninsula (DC),Persons,5-9,2021,524,False
48830,Yorke Peninsula (DC),Persons,10-14,2021,610,False
48830,Yorke Peninsula (DC),Persons,15-19,2021,533,False
48830,Yorke Peninsula (DC),Persons,20-24,2021,393,False
48830,Yorke Peninsula (DC),Persons,25-29,2021,366,False
48830,Yorke Peninsula (DC),Persons,30-34,2021,442,False
48830,Yorke Peninsula (DC),Persons,35-39,2021,474,False
48830,Yorke Peninsula (DC),Persons,40-44,2021,475,False
48830,Yorke Peninsula (DC),Persons,45-49,2021,518,False
48830,Yorke Peninsula (DC),Persons,50-54,2021,691,False
48830,Yorke Peninsula (DC),Persons,55-59,2021,897,False
48830,Yorke Peninsula (DC),Persons,60-64,2021,1070,False
48830,Yorke Peninsula (DC),Persons,65-69,2021,1094,False
48830,Yorke Peninsula (DC),Persons,70-74,2021,1067,False
48830,Yorke Peninsula (DC),Persons,75-79,2021,813,False
48830,Yorke Peninsula (DC),Persons,80-84,2021,492,False
48830,Yorke Peninsula (DC),Persons,85-89,2021,291,False
48830,Yorke Peninsula (DC),Persons,90+,2021,194,False
49399,Unincorporated SA,Persons,0-4,2021,170,False
49399,Unincorporated SA,Persons,5-9,2021,187,False
49399,Unincorporated SA,Persons,10-14,2021,188,False
49399,Unincorporated SA,Persons,15-19,2021,189,False
49399,Unincorporated SA,Persons,20-24,2021,130,False
49399,Unincorporated SA,Persons,25-29,2021,156,False
49399,Unincorporated SA,Persons,30-34,2021,230,False
49399,Unincorporated SA,Persons,35-39,2021,261,False
49399,Unincorporated SA,Persons,40-44,2021,243,False
49399,Unincorporated SA,Persons,45-49,2021,279,False
49399,Unincorporated SA,Persons,50-54,2021,300,False
49399,Unincorporated SA,Persons,55-59,2021,286,False
49399,Unincorporated SA,Persons,60-64,2021,283,False
49399,Unincorporated SA,Persons,65-69,2021,227,False
49399,Unincorporated SA,Persons,70-74,2021,132,False
49399,Unincorporated SA,Persons,75-79,2021,94,False
49399,Unincorporated SA,Persons,80-84,2021,48,False
49399,Unincorporated SA,Persons,85-89,2021,30,False
49399,Unincorporated SA,Persons,90+,2021,13,False
,TOTAL SOUTH AUSTRALIA,Persons,0-4,2021,100348,True
,TOTAL SOUTH AUSTRALIA,Persons,5-9,2021,106291,True
,TOTAL SOUTH AUSTRALIA,Persons,10-14,2021,106908,True
,TOTAL SOUTH AUSTRALIA,Persons,15-19,2021,102035,True
,TOTAL SOUTH AUSTRALIA,Persons,20-24,2021,112036,True
,TOTAL SOUTH AUSTRALIA,Persons,25-29,2021,119045,True
,TOTAL SOUTH AUSTRALIA,Persons,30-34,2021,119229,True
,TOTAL SOUTH AUSTRALIA,Persons,35-39,2021,117253,True
,TOTAL SOUTH AUSTRALIA,Persons,40-44,2021,106841,True
,TOTAL SOUTH AUSTRALIA,Persons,45-49,2021,109574,True
,TOTAL SOUTH AUSTRALIA,Persons,50-54,2021,113647,True
,TOTAL SOUTH AUSTRALIA,Persons,55-59,2021,112537,True
,TOTAL SOUTH AUSTRALIA,Persons,60-64,2021,110037,True
,TOTAL SOUTH AUSTRALIA,Persons,65-69,2021,97989,True
,TOTAL SOUTH AUSTRALIA,Persons,70-74,2021,90017,True
,TOTAL SOUTH AUSTRALIA,Persons,75-79,2021,64940,True
,TOTAL SOUTH AUSTRALIA,Persons,80-84,2021,44191,True
,TOTAL SOUTH AUSTRALIA,Persons,85-89,2021,27005,True
,TOTAL SOUTH AUSTRALIA,Persons,90+,2021,18890,True
40070,Adelaide (C),Males,0-4,2021,395,False
40070,Adelaide (C),Males,5-9,2021,277,False
40070,Adelaide (C),Males,10-14,2021,251,False
40070,Adelaide (C),Males,15-19,2021,845,False
40070,Adelaide (C),Males,20-24,2021,2679,False
40070,Adelaide (C),Males,25-29,2021,2088,False
40070,Adelaide (C),Males,30-34,2021,1336,False
40070,Adelaide (C),Males,35-39,2021,953,False
40070,Adelaide (C),Males,40-44,2021,676,False
40070,Adelaide (C),Males,45-49,2021,621,False
40070,Adelaide (C),Males,50-54,2021,638,False
40070,Adelaide (C),Males,55-59,2021,700,False
40070,Adelaide (C),Males,60-64,2021,614,False
40070,Adelaide (C),Males,65-69,2021,519,False
40070,Adelaide (C),Males,70-74,2021,515,False
40070,Adelaide (C),Males,75-79,2021,321,False
40070,Adelaide (C),Males,80-84,2021,198,False
40070,Adelaide (C),Males,85-89,2021,98,False
40070,Adelaide (C),Males,90+,2021,73,False
40120,Adelaide Hills (DC),Males,0-4,2021,971,False
40120,Adelaide Hills (DC),Males,5-9,2021,1266,False
40120,Adelaide Hills (DC),Males,10-14,2021,1487,False
40120,Adelaide Hills (DC),Males,15-19,2021,1443,False
40120,Adelaide Hills (DC),Males,20-24,2021,1171,False
40120,Adelaide Hills (DC),Males,25-29,2021,840,False
40120,Adelaide Hills (DC),Males,30-34,2021,852,False
40120,Adelaide Hills (DC),Males,35-39,2021,1012,False
40120,Adelaide Hills (DC),Males,40-44,2021,1164,False
40120,Adelaide Hills (DC),Males,45-49,2021,1398,False
40120,Adelaide Hills (DC),Males,50-54,2021,1552,False
40120,Adelaide Hills (DC),Males,55-59,2021,1474,False
40120,Adelaide Hills (DC),Males,60-64,2021,1413,False
40120,Adelaide Hills (DC),Males,65-69,2021,1209,False
40120,Adelaide Hills (DC),Males,70-74,2021,1067,False
40120,Adelaide Hills (DC),Males,75-79,2021,656,False
40120,Adelaide Hills (DC),Males,80-84,2021,374,False
40120,Adelaide Hills (DC),Males,85-89,2021,191,False
40120,Adelaide Hills (DC),Males,90+,2021,106,False
40150,Adelaide Plains (DC),Males,0-4,2021,263,False
40150,Adelaide Plains (DC),Males,5-9,2021,319,False
40150,Adelaide Plains (DC),Males,10-14,2021,354,False
40150,Adelaide Plains (DC),Males,15-19,2021,341,False
40150,Adelaide Plains (DC),Males,20-24,2021,256,False
40150,Adelaide Plains (DC),Males,25-29,2021,258,False
40150,Adelaide Plains (DC),Males,30-34,2021,260,False
40150,Adelaide Plains (DC),Males,35-39,2021,293,False
40150,Adelaide Plains (DC),Males,40-44,2021,278,False
40150,Adelaide Plains (DC),Males,45-49,2021,340,False
40150,Adelaide Plains (DC),Males,50-54,2021,381,False
40150,Adelaide Plains (DC),Males,55-59,2021,384,False
40150,Adelaide Plains (DC),Males,60-64,2021,354,False
40150,Adelaide Plains (DC),Males,65-69,2021,268,False
40150,Adelaide Plains (DC),Males,70-74,2021,244,False
40150,Adelaide Plains (DC),Males,75-79,2021,140,False
40150,Adelaide Plains (DC),Males,80-84,2021,84,False
40150,Adelaide Plains (DC),Males,85-89,2021,36,False
40150,Adelaide Plains (DC),Males,90+,2021,15,False
40220,Alexandrina (DC),Males,0-4,2021,663,False
40220,Alexandrina (DC),Males,5-9,2021,744,False
40220,Alexandrina (DC),Males,10-14,2021,822,False
40220,Alexandrina (DC),Males,15-19,2021,775,False
40220,Alexandrina (DC),Males,20-24,2021,581,False
40220,Alexandrina (DC),Males,25-29,2021,597,False
40220,Alexandrina (DC),Males,30-34,2021,640,False
40220,Alexandrina (DC),Males,35-39,2021,665,False
40220,Alexandrina (DC),Males,40-44,2021,666,False
40220,Alexandrina (DC),Males,45-49,2021,770,False
40220,Alexandrina (DC),Males,50-54,2021,824,False
40220,Alexandrina (DC),Males,55-59,2021,912,False
40220,Alexandrina (DC),Males,60-64,2021,1080,False
40220,Alexandrina (DC),Males,65-69,2021,1115,False
40220,Alexandrina (DC),Males,70-74,2021,1105,False
40220,Alexandrina (DC),Males,75-79,2021,799,False
40220,Alexandrina (DC),Males,80-84,2021,552,False
40220,Alexandrina (DC),Males,85-89,2021,289,False
40220,Alexandrina (DC),Males,90+,2021,151,False
40250,Anangu Pitjantjatjara (AC),Males,0-4,2021,81,False
40250,Anangu Pitjantjatjara (AC),Males,5-9,2021,97,False
40250,Anangu Pitjantjatjara (AC),Males,10-14,2021,96,False
40250,Anangu Pitjantjatjara (AC),Males,15-19,2021,90,False
40250,Anangu Pitjantjatjara (AC),Males,20-24,2021,91,False
40250,Anangu Pitjantjatjara (AC),Males,25-29,2021,94,False
40250,Anangu Pitjantjatjara (AC),Males,30-34,2021,110,False
40250,Anangu Pitjantjatjara (AC),Males,35-39,2021,91,False
40250,Anangu Pitjantjatjara (AC),Males,40-44,2021,88,False
40250,Anangu Pitjantjatjara (AC),Males,45-49,2021,75,False
40250,Anangu Pitjantjatjara (AC),Males,50-54,2021,85,False
40250,Anangu Pitjantjatjara (AC),Males,55-59,2021,58,False
40250,Anangu Pitjantjatjara (AC),Males,60-64,2021,34,False
40250,Anangu Pitjantjatjara (AC),Males,65-69,2021,51,False
40250,Anangu Pitjantjatjara (AC),Males,70-74,2021,32,False
40250,Anangu Pitjantjatjara (AC),Males,75-79,2021,14,False
40250,Anangu Pitjantjatjara (AC),Males,80-84,2021,11,False
40250,Anangu Pitjantjatjara (AC),Males,85-89,2021,3,False
40250,Anangu Pitjantjatjara (AC),Males,90+,2021,2,False
40310,Barossa (DC),Males,0-4,2021,723,False
40310,Barossa (DC),Males,5-9,2021,866,False
40310,Barossa (DC),Males,10-14,2021,929,False
40310,Barossa (DC),Males,15-19,2021,806,False
40310,Barossa (DC),Males,20-24,2021,633,False
40310,Barossa (DC),Males,25-29,2021,565,False
40310,Barossa (DC),Males,30-34,2021,657,False
40310,Barossa (DC),Males,35-39,2021,755,False
40310,Barossa (DC),Males,40-44,2021,770,False
40310,Barossa (DC),Males,45-49,2021,836,False
40310,Barossa (DC),Males,50-54,2021,855,False
40310,Barossa (DC),Males,55-59,2021,814,False
40310,Barossa (DC),Males,60-64,2021,854,False
40310,Barossa (DC),Males,65-69,2021,796,False
40310,Barossa (DC),Males,70-74,2021,718,False
40310,Barossa (DC),Males,75-79,2021,509,False
40310,Barossa (DC),Males,80-84,2021,298,False
40310,Barossa (DC),Males,85-89,2021,200,False
40310,Barossa (DC),Males,90+,2021,102,False
40430,Barunga West (DC),Males,0-4,2021,86,False
40430,Barunga West (DC),Males,5-9,2021,93,False
40430,Barunga West (DC),Males,10-14,2021,89,False
40430,Barunga West (DC),Males,15-19,2021,72,False
40430,Barunga West (DC),Males,20-24,2021,62,False
40430,Barunga West (DC),Males,25-29,2021,63,False
40430,Barunga West (DC),Males,30-34,2021,68,False
40430,Barunga West (DC),Males,35-39,2021,69,False
40430,Barunga West (DC),Males,40-44,2021,69,False
40430,Barunga West (DC),Males,45-49,2021,80,False
40430,Barunga West (DC),Males,50-54,2021,84,False
40430,Barunga West (DC),Males,55-59,2021,96,False
40430,Barunga West (DC),Males,60-64,2021,93,False
40430,Barunga West (DC),Males,65-69,2021,107,False
40430,Barunga West (DC),Males,70-74,2021,94,False
40430,Barunga West (DC),Males,75-79,2021,70,False
40430,Barunga West (DC),Males,80-84,2021,35,False
40430,Barunga West (DC),Males,85-89,2021,23,False
40430,Barunga West (DC),Males,90+,2021,12,False
40520,Berri and Barmera (DC),Males,0-4,2021,276,False
40520,Berri and Barmera (DC),Males,5-9,2021,322,False
40520,Berri and Barmera (DC),Males,10-14,2021,374,False
40520,Berri and Barmera (DC),Males,15-19,2021,342,False
40520,Berri and Barmera (DC),Males,20-24,2021,287,False
40520,Berri and Barmera (DC),Males,25-29,2021,254,False
40520,Berri and Barmera (DC),Males,30-34,2021,286,False
40520,Berri and Barmera (DC),Males,35-39,2021,296,False
40520,Berri and Barmera (DC),Males,40-44,2021,277,False
40520,Berri and Barmera (DC),Males,45-49,2021,328,False
40520,Berri and Barmera (DC),Males,50-54,2021,362,False
40520,Berri and Barmera (DC),Males,55-59,2021,358,False
40520,Berri and Barmera (DC),Males,60-64,2021,415,False
40520,Berri and Barmera (DC),Males,65-69,2021,382,False
40520,Berri and Barmera (DC),Males,70-74,2021,349,False
40520,Berri and Barmera (DC),Males,75-79,2021,224,False
40520,Berri and Barmera (DC),Males,80-84,2021,145,False
40520,Berri and Barmera (DC),Males,85-89,2021,97,False
40520,Berri and Barmera (DC),Males,90+,2021,48,False
40700,Burnside (C),Males,0-4,2021,1008,False
40700,Burnside (C),Males,5-9,2021,1272,False
40700,Burnside (C),Males,10-14,2021,1520,False
40700,Burnside (C),Males,15-19,2021,1642,False
40700,Burnside (C),Males,20-24,2021,1369,False
40700,Burnside (C),Males,25-29,2021,1146,False
40700,Burnside (C),Males,30-34,2021,1117,False
40700,Burnside (C),Males,35-39,2021,1180,False
40700,Burnside (C),Males,40-44,2021,1274,False
40700,Burnside (C),Males,45-49,2021,1456,False
40700,Burnside (C),Males,50-54,2021,1516,False
40700,Burnside (C),Males,55-59,2021,1431,False
40700,Burnside (C),Males,60-64,2021,1305,False
40700,Burnside (C),Males,65-69,2021,1173,False
40700,Burnside (C),Males,70-74,2021,1211,False
40700,Burnside (C),Males,75-79,2021,955,False
40700,Burnside (C),Males,80-84,2021,639,False
40700,Burnside (C),Males,85-89,2021,376,False
40700,Burnside (C),Males,90+,2021,277,False
40910,Campbelltown (C) (SA),Males,0-4,2021,1493,False
40910,Campbelltown (C) (SA),Males,5-9,2021,1551,False
40910,Campbelltown (C) (SA),Males,10-14,2021,1565,False
40910,Campbelltown (C) (SA),Males,15-19,2021,1508,False
40910,Campbelltown (C) (SA),Males,20-24,2021,1689,False
40910,Campbelltown (C) (SA),Males,25-29,2021,1838,False
40910,Campbelltown (C) (SA),Males,30-34,2021,1713,False
40910,Campbelltown (C) (SA),Males,35-39,2021,1658,False
40910,Campbelltown (C) (SA),Males,40-44,2021,1564,False
40910,Campbelltown (C) (SA),Males,45-49,2021,1627,False
40910,Campbelltown (C) (SA),Males,50-54,2021,1686,False
40910,Campbelltown (C) (SA),Males,55-59,2021,1674,False
40910,Campbelltown (C) (SA),Males,60-64,2021,1382,False
40910,Campbelltown (C) (SA),Males,65-69,2021,1177,False
40910,Campbelltown (C) (SA),Males,70-74,2021,1127,False
40910,Campbelltown (C) (SA),Males,75-79,2021,939,False
40910,Campbelltown (C) (SA),Males,80-84,2021,854,False
40910,Campbelltown (C) (SA),Males,85-89,2021,521,False
40910,Campbelltown (C) (SA),Males,90+,2021,285,False
41010,Ceduna (DC),Males,0-4,2021,120,False
41010,Ceduna (DC),Males,5-9,2021,123,False
41010,Ceduna (DC),Males,10-14,2021,107,False
41010,Ceduna (DC),Males,15-19,2021,106,False
41010,Ceduna (DC),Males,20-24,2021,117,False
41010,Ceduna (DC),Males,25-29,2021,131,False
41010,Ceduna (DC),Males,30-34,2021,131,False
41010,Ceduna (DC),Males,35-39,2021,102,False
41010,Ceduna (DC),Males,40-44,2021,90,False
41010,Ceduna (DC),Males,45-49,2021,107,False
41010,Ceduna (DC),Males,50-54,2021,115,False
41010,Ceduna (DC),Males,55-59,2021,103,False
41010,Ceduna (DC),Males,60-64,2021,108,False
41010,Ceduna (DC),Males,65-69,2021,109,False
41010,Ceduna (DC),Males,70-74,2021,82,False
41010,Ceduna (DC),Males,75-79,2021,59,False
41010,Ceduna (DC),Males,80-84,2021,33,False
41010,Ceduna (DC),Males,85-89,2021,14,False
41010,Ceduna (DC),Males,90+,2021,9,False
41060,Charles Sturt (C),Males,0-4,2021,3409,False
41060,Charles Sturt (C),Males,5-9,2021,3242,False
41060,Charles Sturt (C),Males,10-14,2021,3087,False
41060,Charles Sturt (C),Males,15-19,2021,3089,False
41060,Charles Sturt (C),Males,20-24,2021,3993,False
41060,Charles Sturt (C),Males,25-29,2021,4648,False
41060,Charles Sturt (C),Males,30-34,2021,4582,False
41060,Charles Sturt (C),Males,35-39,2021,4228,False
41060,Charles Sturt (C),Males,40-44,2021,3704,False
41060,Charles Sturt (C),Males,45-49,2021,3808,False
41060,Charles Sturt (C),Males,50-54,2021,3974,False
41060,Charles Sturt (C),Males,55-59,2021,3760,False
41060,Charles Sturt (C),Males,60-64,2021,3489,False
41060,Charles Sturt (C),Males,65-69,2021,2948,False
41060,Charles Sturt (C),Males,70-74,2021,2842,False
41060,Charles Sturt (C),Males,75-79,2021,2020,False
41060,Charles Sturt (C),Males,80-84,2021,1364,False
41060,Charles Sturt (C),Males,85-89,2021,841,False
41060,Charles Sturt (C),Males,90+,2021,502,False
41140,Clare and Gilbert Valleys (DC),Males,0-4,2021,279,False
41140,Clare and Gilbert Valleys (DC),Males,5-9,2021,301,False
41140,Clare and Gilbert Valleys (DC),Males,10-14,2021,326,False
41140,Clare and Gilbert Valleys (DC),Males,15-19,2021,274,False
41140,Clare and Gilbert Valleys (DC),Males,20-24,2021,193,False
41140,Clare and Gilbert Valleys (DC),Males,25-29,2021,216,False
41140,Clare and Gilbert Valleys (DC),Males,30-34,2021,276,False
41140,Clare and Gilbert Valleys (DC),Males,35-39,2021,259,False
41140,Clare and Gilbert Valleys (DC),Males,40-44,2021,222,False
41140,Clare and Gilbert Valleys (DC),Males,45-49,2021,247,False
41140,Clare and Gilbert Valleys (DC),Males,50-54,2021,304,False
41140,Clare and Gilbert Valleys (DC),Males,55-59,2021,355,False
41140,Clare and Gilbert Valleys (DC),Males,60-64,2021,374,False
41140,Clare and Gilbert Valleys (DC),Males,65-69,2021,369,False
41140,Clare and Gilbert Valleys (DC),Males,70-74,2021,305,False
41140,Clare and Gilbert Valleys (DC),Males,75-79,2021,230,False
41140,Clare and Gilbert Valleys (DC),Males,80-84,2021,142,False
41140,Clare and Gilbert Valleys (DC),Males,85-89,2021,87,False
41140,Clare and Gilbert Valleys (DC),Males,90+,2021,45,False
41190,Cleve (DC),Males,0-4,2021,54,False
41190,Cleve (DC),Males,5-9,2021,68,False
41190,Cleve (DC),Males,10-14,2021,65,False
41190,Cleve (DC),Males,15-19,2021,48,False
41190,Cleve (DC),Males,20-24,2021,40,False
41190,Cleve (DC),Males,25-29,2021,43,False
41190,Cleve (DC),Males,30-34,2021,50,False
41190,Cleve (DC),Males,35-39,2021,53,False
