STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,70,5330,12874,21405,22478,26010,37259,125426,4.52%
VIC,103,9061,22018,27267,23693,22302,24473,128917,6.05%
QLD,117,6372,14170,21138,22343,23844,26714,114698,6.68%
SA,1783,6888,6433,8710,9420,10301,13544,57079,8.90%
WA,80,6974,13759,17228,17181,16572,16836,88630,9.91%
TAS,19,1026,2126,2736,3277,3740,3663,16587,8.55%
NT,4,236,721,911,892,768,399,3931,4.51%
ACT,14,889,2202,2356,2109,1911,1759,11240,8.06%
TOTAL,2190,36776,74303,101751,101393,105448,124647,546508,6.37%
