STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,59433,213355,241728,218128,149253,116644,998541,35.43%
VIC,12289,65485,61888,51304,36482,27660,255108,11.84%
QLD,46773,82495,74901,50128,30605,18143,303045,17.90%
SA,28514,55922,57101,55638,41116,30501,268792,40.80%
WA,4970,45428,60813,55500,39189,30343,236243,27.91%
TAS,1136,13094,17731,17934,12366,10644,72905,36.15%
NT,270,1113,1402,1013,576,213,4587,5.84%
ACT,879,3551,3642,3125,2168,1427,14792,10.55%
TOTAL,154264,480443,519206,452770,311755,235575,2154013,25.07%
