STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,79213,214349,242054,222956,161930,134204,1054706,39.40%
VIC,13173,45530,43472,39470,28890,22865,193400,9.73%
QLD,60172,90810,77504,50511,32010,20138,331145,20.95%
SA,31268,54202,55625,55539,43359,34792,274785,44.68%
WA,6011,45732,60207,55464,40852,32772,241038,29.85%
TAS,1294,13686,17785,17885,13383,11901,75934,40.32%
NT,181,687,1220,990,636,262,3976,4.88%
ACT,559,2179,2779,2587,1876,1253,11233,8.72%
TOTAL,191871,467175,500646,445402,322936,258187,2186217,27.11%
