STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,82,4821,13670,22171,23414,27106,40214,131478,4.61%
VIC,118,9045,24134,29616,25553,24205,27250,139921,6.35%
QLD,104,6040,14677,22234,23210,24683,29149,120097,6.78%
SA,2056,7699,7197,9548,10155,11182,14867,62704,9.61%
WA,55,6891,15090,18568,18478,18182,18976,96240,10.40%
TAS,35,1001,2234,2915,3386,3967,4011,17549,8.91%
NT,6,259,783,1005,996,885,460,4394,4.86%
ACT,16,941,2468,2615,2425,2106,2026,12597,8.84%
TOTAL,2472,36697,80253,108672,107617,112316,136953,584980,6.62%
