table,table_title,section,row_group,row_label,column,value
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,Under 1 year - (no.),3
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,1 to under 2 years - (no.),4
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,2 to under 3 years - (no.),4
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,3 to under 4 years - (no.),17
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,4 to under 5 years - (no.),11
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,5 to under 10 years - (no.),71
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,10 years & over - (no.),18
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,Total - (no.),132
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,Mean - (months),79.7
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,091 International drug trafficking,Median - (months),72
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Under 1 year - (no.),83
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,1 to under 2 years - (no.),286
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,2 to under 3 years - (no.),390
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,3 to under 4 years - (no.),331
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,4 to under 5 years - (no.),161
Table 80,"Defendants sentenced to custody in a correctional institution – Higher Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,5 to under 10 years - (no.),250
