table,table_title,section,row_group,row_label,column,value
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,All Courts - Median,120
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,Higher Courts - Mean,170
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,Higher Courts - Median,165
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,Magistrates' Courts - Mean,129.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,Magistrates' Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,Children's Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,031 Sexual assault of an adult,Children's Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - Under 40 hours,0
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - 40 to under 80 hours,3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - 80 to under 120 hours,8
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - 120 hours & over,45
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - Total,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - Mean,191.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,All Courts - Median,200
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,Higher Courts - Mean,190.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,Higher Courts - Median,190
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,Magistrates' Courts - Mean,194.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,Magistrates' Courts - Median,200
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,Children's Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,032 Sexual assault of a child,Children's Courts - Median,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - Under 40 hours,37
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - 40 to under 80 hours,224
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - 80 to under 120 hours,203
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - 120 hours & over,188
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - Total,663
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - Mean,99.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,All Courts - Median,87
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,Higher Courts - Mean,179
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,Higher Courts - Median,180
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,Magistrates' Courts - Mean,98.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,Magistrates' Courts - Median,84
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,Children's Courts - Mean,47.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,04 Harm or endanger persons,Children's Courts - Median,50
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - Under 40 hours,32
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - 40 to under 80 hours,198
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - 80 to under 120 hours,165
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - 120 hours & over,111
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - Total,509
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - Mean,90
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",All Courts - Median,80
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Higher Courts - Mean,168
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Higher Courts - Median,200
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Magistrates' Courts - Mean,90.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Magistrates' Courts - Median,80
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Children's Courts - Mean,43.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"044 Acts that threaten, harass or control",Children's Courts - Median,25
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - Under 40 hours,6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - 40 to under 80 hours,15
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - 80 to under 120 hours,25
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - 120 hours & over,29
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - Total,79
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - Mean,106.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",All Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",Higher Courts - Mean,140.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",Higher Courts - Median,140
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",Magistrates' Courts - Mean,117.8
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",Magistrates' Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",Children's Courts - Mean,59
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,"05 Robbery, blackmail, and extortion",Children's Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - Under 40 hours,6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - 40 to under 80 hours,15
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - 80 to under 120 hours,23
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - 120 hours & over,22
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - Total,73
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - Mean,101.2
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,All Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,Higher Courts - Mean,142.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,Higher Courts - Median,140
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,Magistrates' Courts - Mean,108.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,Magistrates' Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,Children's Courts - Mean,59
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,051 Robbery,Children's Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Under 40 hours,115
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - 40 to under 80 hours,204
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - 80 to under 120 hours,105
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - 120 hours & over,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Total,527
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Mean,75.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,All Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,Higher Courts - Mean,130
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,Higher Courts - Median,120
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,Magistrates' Courts - Mean,85.4
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,Magistrates' Courts - Median,75
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,Children's Courts - Mean,43.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,06 Burglary,Children's Courts - Median,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Under 40 hours,229
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - 40 to under 80 hours,566
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - 80 to under 120 hours,277
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - 120 hours & over,170
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Total,1251
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Mean,71.8
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,All Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,Higher Courts - Mean,166.4
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,Higher Courts - Median,150
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,Magistrates' Courts - Mean,74.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,Magistrates' Courts - Median,60
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,Children's Courts - Mean,37.6
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,07 Theft,Children's Courts - Median,30
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Under 40 hours,49
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - 40 to under 80 hours,173
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - 80 to under 120 hours,148
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - 120 hours & over,194
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Total,566
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Mean,105.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,All Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Higher Courts - Mean,209.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Higher Courts - Median,200
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Magistrates' Courts - Mean,102.1
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Magistrates' Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Children's Courts - Mean,26.9
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,08 Fraud and related offences,Children's Courts - Median,30
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Under 40 hours,33
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - 40 to under 80 hours,189
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - 80 to under 120 hours,184
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - 120 hours & over,241
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Total,644
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Mean,112.3
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,All Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,Higher Courts - Mean,175.4
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,Higher Courts - Median,177.5
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,Magistrates' Courts - Mean,108.4
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,Magistrates' Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,Children's Courts - Mean,40
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,09 Drug offences,Children's Courts - Median,25
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - Under 40 hours,16
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - 40 to under 80 hours,88
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - 80 to under 120 hours,131
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - 120 hours & over,185
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - Total,419
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - Mean,123.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,All Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Higher Courts - Mean,167.7
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Higher Courts - Median,174
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Magistrates' Courts - Mean,120
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Magistrates' Courts - Median,100
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Children's Courts - Mean,np
Table 83,"Defendants sentenced to community service / work, Selected principal offence by sentence length and court level, States and territories, 2024–25",Australia,,092 Distribute or deal drugs,Children's Courts - Median,np
