table,table_title,section,row_group,row_label,column,value
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,Under 3 months - (no.),102
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,3 to under 6 months - (no.),132
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,6 to under 12 months - (no.),144
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,1 to under 2 years - (no.),79
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,2 years & over - (no.),9
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,No further penalty due to time spent in custody - (no.),11
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,Total - (no.),475
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,Mean - (months),6.4
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,131 Drink or drug driving,Median - (months),5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,Under 3 months - (no.),113
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,3 to under 6 months - (no.),84
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,6 to under 12 months - (no.),489
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,1 to under 2 years - (no.),406
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,2 years & over - (no.),46
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,No further penalty due to time spent in custody - (no.),17
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,Total - (no.),1151
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,Mean - (months),10.1
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,132 Unsafe operation of a road vehicle,Median - (months),9
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,Under 3 months - (no.),318
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,3 to under 6 months - (no.),334
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,6 to under 12 months - (no.),580
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,1 to under 2 years - (no.),168
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,2 years & over - (no.),0
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,No further penalty due to time spent in custody - (no.),59
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,Total - (no.),1454
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,Mean - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,133 Driver licence offences,Median - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,Under 3 months - (no.),2453
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,3 to under 6 months - (no.),1688
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,6 to under 12 months - (no.),1760
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,1 to under 2 years - (no.),501
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,2 years & over - (no.),25
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,No further penalty due to time spent in custody - (no.),522
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,Total - (no.),6953
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,Mean - (months),4.5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,14 Offences against justice procedures and orders,Median - (months),3
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,Under 3 months - (no.),2273
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,3 to under 6 months - (no.),1543
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,6 to under 12 months - (no.),1631
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,1 to under 2 years - (no.),423
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,2 years & over - (no.),23
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,No further penalty due to time spent in custody - (no.),315
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,Total - (no.),6205
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,Mean - (months),4.4
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,141 Breach of restraining order,Median - (months),3
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,Under 3 months - (no.),143
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,3 to under 6 months - (no.),120
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,6 to under 12 months - (no.),115
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,1 to under 2 years - (no.),66
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,2 years & over - (no.),7
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,No further penalty due to time spent in custody - (no.),206
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,Total - (no.),652
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,Mean - (months),5.6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,142 Offences against justice procedures,Median - (months),4
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,Under 3 months - (no.),7194
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,3 to under 6 months - (no.),7700
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,6 to under 12 months - (no.),11446
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,1 to under 2 years - (no.),7470
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,2 years & over - (no.),1188
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,No further penalty due to time spent in custody - (no.),2101
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,Total - (no.),37145
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,Mean - (months),7.6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences,Median - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),Under 3 months - (no.),19.4
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),3 to under 6 months - (no.),20.7
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),6 to under 12 months - (no.),30.8
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),1 to under 2 years - (no.),20.1
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),2 years & over - (no.),3.2
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),No further penalty due to time spent in custody - (no.),5.7
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),Total - (no.),100
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),Mean - (months),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",Australia,,All principal offences (%),Median - (months),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,Under 3 months - (no.),170
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,3 to under 6 months - (no.),384
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,6 to under 12 months - (no.),1067
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,1 to under 2 years - (no.),847
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,2 years & over - (no.),88
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,Total - (no.),2561
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,Mean - (months),9.6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,02 Assault,Median - (months),9
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,Under 3 months - (no.),18
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,3 to under 6 months - (no.),28
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,6 to under 12 months - (no.),77
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,1 to under 2 years - (no.),142
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,2 years & over - (no.),29
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,Total - (no.),298
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,Mean - (months),12.5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,03 Sexual offences,Median - (months),12
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,Under 3 months - (no.),81
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,3 to under 6 months - (no.),289
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,6 to under 12 months - (no.),577
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,1 to under 2 years - (no.),287
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,2 years & over - (no.),25
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,Total - (no.),1263
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,Mean - (months),8.2
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,04 Harm or endanger persons,Median - (months),8
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,Under 3 months - (no.),5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,3 to under 6 months - (no.),35
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,6 to under 12 months - (no.),271
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,1 to under 2 years - (no.),346
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,2 years & over - (no.),24
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,Total - (no.),678
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,Mean - (months),11.8
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,06 Burglary,Median - (months),12
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,Under 3 months - (no.),322
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,3 to under 6 months - (no.),386
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,6 to under 12 months - (no.),427
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,1 to under 2 years - (no.),208
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,2 years & over - (no.),4
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,Total - (no.),1352
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,Mean - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,07 Theft,Median - (months),5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,Under 3 months - (no.),31
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,3 to under 6 months - (no.),60
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,6 to under 12 months - (no.),89
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,1 to under 2 years - (no.),51
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,2 years & over - (no.),4
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,Total - (no.),238
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,Mean - (months),7.6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,08 Fraud and related offences,Median - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,Under 3 months - (no.),43
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,3 to under 6 months - (no.),45
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,6 to under 12 months - (no.),116
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,1 to under 2 years - (no.),173
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,2 years & over - (no.),18
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,Total - (no.),393
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,Mean - (months),10.5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,09 Drug offences,Median - (months),10
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,Under 3 months - (no.),89
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,3 to under 6 months - (no.),137
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,6 to under 12 months - (no.),171
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,1 to under 2 years - (no.),127
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,2 years & over - (no.),18
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,Total - (no.),545
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,Mean - (months),8.1
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,10 Weapons and explosives offences,Median - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,Under 3 months - (no.),51
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,3 to under 6 months - (no.),63
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,6 to under 12 months - (no.),101
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,1 to under 2 years - (no.),58
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,2 years & over - (no.),7
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,No further penalty due to time spent in custody - (no.),..
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,Total - (no.),278
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,Mean - (months),7.5
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,11 Property damage,Median - (months),6
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,"12 Public order, health, and safety offences",Under 3 months - (no.),26
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,"12 Public order, health, and safety offences",3 to under 6 months - (no.),55
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,"12 Public order, health, and safety offences",6 to under 12 months - (no.),143
Table 81,"Defendants sentenced to custody in a correctional institution – Magistrates' Courts, Selected principal offence by sentence length, States and territories, 2024–25",New South Wales,,"12 Public order, health, and safety offences",1 to under 2 years - (no.),106
