table,table_title,section,row_group,row_label,column,value
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - Under 3 months,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - 3 to under 6 months,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - 6 to under 12 months,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - 1 to under 2 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - 2 to under 5 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - 5 to under 10 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - 10 years & over,72
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - Total,72
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - Mean,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,All Courts - Median,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,Higher Courts - Mean,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,Higher Courts - Median,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,Magistrates' Courts - Mean,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,Magistrates' Courts - Median,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,Children's Courts - Mean,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Life & Indeterminate imprisonment,Children's Courts - Median,np
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - Under 3 months,6609
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - 3 to under 6 months,6717
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - 6 to under 12 months,10868
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - 1 to under 2 years,8673
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - 2 to under 5 years,5573
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - 5 to under 10 years,1403
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - 10 years & over,276
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - Total,40189
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - Mean,14.8
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,All Courts - Median,8.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,Higher Courts - Mean,41.4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,Higher Courts - Median,35
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,Magistrates' Courts - Mean,7.7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,Magistrates' Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,Children's Courts - Mean,11.7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with determined term,Children's Courts - Median,5.6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - Under 3 months,688
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - 3 to under 6 months,1157
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - 6 to under 12 months,1150
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - 1 to under 2 years,520
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - 2 to under 5 years,538
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - 5 to under 10 years,49
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - Total,4105
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - Mean,10.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,All Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,Higher Courts - Mean,29.3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,Higher Courts - Median,27
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,Magistrates' Courts - Mean,5.7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,Magistrates' Courts - Median,5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,Children's Courts - Mean,6.2
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Imprisonment with partially suspended term,Children's Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - Under 3 months,184
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - 3 to under 6 months,206
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - 6 to under 12 months,336
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - 1 to under 2 years,210
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - 2 to under 5 years,47
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - 5 to under 10 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - 10 years & over,3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - Total,1107
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - Mean,9.4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,All Courts - Median,6.1
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,Higher Courts - Mean,33.3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,Higher Courts - Median,18
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,Magistrates' Courts - Mean,7.1
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,Magistrates' Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,Children's Courts - Mean,7.7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention,Children's Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - Under 3 months,152
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - 3 to under 6 months,147
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - 6 to under 12 months,202
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - 1 to under 2 years,142
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - 2 to under 5 years,21
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - 5 to under 10 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - Total,678
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - Mean,8.4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,All Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,Higher Courts - Mean,39.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,Higher Courts - Median,27.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,Magistrates' Courts - Mean,7.1
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,Magistrates' Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,Children's Courts - Mean,7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with determined term,Children's Courts - Median,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - Under 3 months,31
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - 3 to under 6 months,52
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - 6 to under 12 months,139
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - 1 to under 2 years,70
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - 2 to under 5 years,22
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - 5 to under 10 years,3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - Total,325
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - Mean,11.6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,All Courts - Median,8
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,Higher Courts - Mean,28.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,Higher Courts - Median,14
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,Magistrates' Courts - Mean,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,Magistrates' Courts - Median,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,Children's Courts - Mean,9.4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Juvenile detention with partially suspended term,Children's Courts - Median,7
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - Under 3 months,661
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - 3 to under 6 months,1189
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - 6 to under 12 months,3819
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - 1 to under 2 years,2959
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - 2 to under 5 years,556
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - 5 to under 10 years,9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - Total,9233
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - Mean,10.3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,All Courts - Median,9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,Higher Courts - Mean,23.9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,Higher Courts - Median,23
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,Magistrates' Courts - Mean,9.1
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,Magistrates' Courts - Median,9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,Children's Courts - Mean,6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Intensive penalty in the community,Children's Courts - Median,5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - Under 3 months,3660
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - 3 to under 6 months,3666
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - 6 to under 12 months,4181
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - 1 to under 2 years,1313
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - 2 to under 5 years,339
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - 5 to under 10 years,20
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - Total,13202
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - Mean,5.9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,All Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,Higher Courts - Mean,17.2
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,Higher Courts - Median,14
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,Magistrates' Courts - Mean,5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,Magistrates' Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,Children's Courts - Mean,4.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended sentence,Children's Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - Under 3 months,3609
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - 3 to under 6 months,3495
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - 6 to under 12 months,4056
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - 1 to under 2 years,1305
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - 2 to under 5 years,337
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - 5 to under 10 years,20
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - Total,12840
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - Mean,5.9
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,All Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,Higher Courts - Mean,17.2
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,Higher Courts - Median,14
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,Magistrates' Courts - Mean,5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,Magistrates' Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,Children's Courts - Mean,6.4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended adult sentence,Children's Courts - Median,5.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - Under 3 months,52
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - 3 to under 6 months,174
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - 6 to under 12 months,128
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - 1 to under 2 years,10
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - 2 to under 5 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - 5 to under 10 years,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - 10 years & over,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - Total,363
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - Mean,4.6
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,All Courts - Median,4
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,Higher Courts - Mean,14.5
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,Higher Courts - Median,14.3
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,Magistrates' Courts - Mean,0
Table 78,"Defendants with a guilty outcome, Selected principal sentence by sentence length and court level, 2024–25",Australia,,Fully suspended juvenile sentence,Magistrates' Courts - Median,0
