table,table_title,section,row_group,row_label,column,value
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2013–14,5414
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2014–15,5886
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2015–16,6097
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2016–17,6004
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2017–18,5518
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2018–19,5207
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2019–20,4521
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2020–21,4830
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2021–22,5148
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2022–23,4939
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2023–24,5145
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),02 Assault,2024–25,5829
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2010–11,808
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2011–12,780
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2012–13,757
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2013–14,710
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2014–15,804
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2015–16,757
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2016–17,793
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2017–18,818
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2018–19,779
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2019–20,658
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2020–21,795
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2021–22,936
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2022–23,835
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2023–24,828
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),03 Sexual offences,2024–25,767
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),04 Harm or endanger persons,2010–11,387
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),04 Harm or endanger persons,2011–12,349
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),04 Harm or endanger persons,2012–13,357
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),04 Harm or endanger persons,2013–14,315
Table 39,"Defendants finalised, Summary characteristics by court level – South Australia, 2010–11 to 2022–23 (concorded from ANZSOC 2011) and 2023–24 to 2024–25 (ANZSOC 2023)",All Courts,Principal offence (ANZSOC 2023),04 Harm or endanger persons,2014–15,368
