table,table_title,section,row_group,row_label,column,value
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,112 Damage or destroy property,Withdrawn by prosecution,241
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,112 Damage or destroy property,Total,1028
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,"12 Public order, health, and safety offences",Acquitted,4
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,"12 Public order, health, and safety offences",Guilty outcome,1113
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,"12 Public order, health, and safety offences",Total adjudicated,1112
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,"12 Public order, health, and safety offences",Transfer to other court levels,5
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,"12 Public order, health, and safety offences",Withdrawn by prosecution,167
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,"12 Public order, health, and safety offences",Total,1292
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,123 Public health regulatory offences,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,123 Public health regulatory offences,Guilty outcome,170
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,123 Public health regulatory offences,Total adjudicated,170
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,123 Public health regulatory offences,Transfer to other court levels,3
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,123 Public health regulatory offences,Withdrawn by prosecution,31
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,123 Public health regulatory offences,Total,202
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,13 Traffic and vehicle offences,Acquitted,26
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,13 Traffic and vehicle offences,Guilty outcome,9383
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,13 Traffic and vehicle offences,Total adjudicated,9413
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,13 Traffic and vehicle offences,Transfer to other court levels,18
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,13 Traffic and vehicle offences,Withdrawn by prosecution,885
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,13 Traffic and vehicle offences,Total,10344
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,131 Drink or drug driving,Acquitted,13
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,131 Drink or drug driving,Guilty outcome,3873
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,131 Drink or drug driving,Total adjudicated,3884
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,131 Drink or drug driving,Transfer to other court levels,5
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,131 Drink or drug driving,Withdrawn by prosecution,206
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,131 Drink or drug driving,Total,4106
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,132 Unsafe operation of a road vehicle,Acquitted,11
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,132 Unsafe operation of a road vehicle,Guilty outcome,2173
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,132 Unsafe operation of a road vehicle,Total adjudicated,2187
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,132 Unsafe operation of a road vehicle,Transfer to other court levels,3
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,132 Unsafe operation of a road vehicle,Withdrawn by prosecution,401
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,132 Unsafe operation of a road vehicle,Total,2600
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,133 Driver licence offences,Acquitted,6
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,133 Driver licence offences,Guilty outcome,2813
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,133 Driver licence offences,Total adjudicated,2818
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,133 Driver licence offences,Transfer to other court levels,15
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,133 Driver licence offences,Withdrawn by prosecution,195
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,133 Driver licence offences,Total,3035
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,134 Vehicle registration and standards offences,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,134 Vehicle registration and standards offences,Guilty outcome,279
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,134 Vehicle registration and standards offences,Total adjudicated,279
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,134 Vehicle registration and standards offences,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,134 Vehicle registration and standards offences,Withdrawn by prosecution,49
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,134 Vehicle registration and standards offences,Total,326
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,14 Offences against justice procedures and orders,Acquitted,23
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,14 Offences against justice procedures and orders,Guilty outcome,1875
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,14 Offences against justice procedures and orders,Total adjudicated,1901
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,14 Offences against justice procedures and orders,Transfer to other court levels,35
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,14 Offences against justice procedures and orders,Withdrawn by prosecution,364
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,14 Offences against justice procedures and orders,Total,2310
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,141 Breach of restraining order,Acquitted,12
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,141 Breach of restraining order,Guilty outcome,980
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,141 Breach of restraining order,Total adjudicated,990
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,141 Breach of restraining order,Transfer to other court levels,8
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,141 Breach of restraining order,Withdrawn by prosecution,232
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,141 Breach of restraining order,Total,1238
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,142 Offences against justice procedures,Acquitted,8
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,142 Offences against justice procedures,Guilty outcome,871
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,142 Offences against justice procedures,Total adjudicated,878
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,142 Offences against justice procedures,Transfer to other court levels,18
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,142 Offences against justice procedures,Withdrawn by prosecution,128
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,142 Offences against justice procedures,Total,1032
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,15 Offences against government,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,15 Offences against government,Guilty outcome,89
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,15 Offences against government,Total adjudicated,91
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,15 Offences against government,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,15 Offences against government,Withdrawn by prosecution,32
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,15 Offences against government,Total,124
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,151 Offences against national security,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,151 Offences against national security,Guilty outcome,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,151 Offences against national security,Total adjudicated,3
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,151 Offences against national security,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,151 Offences against national security,Withdrawn by prosecution,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,151 Offences against national security,Total,4
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,152 Offences against government services,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,152 Offences against government services,Guilty outcome,91
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,152 Offences against government services,Total adjudicated,91
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,152 Offences against government services,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,152 Offences against government services,Withdrawn by prosecution,34
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,152 Offences against government services,Total,122
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,16 Environmental offences,Acquitted,6
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,16 Environmental offences,Guilty outcome,83
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,16 Environmental offences,Total adjudicated,81
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,16 Environmental offences,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,16 Environmental offences,Withdrawn by prosecution,9
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,16 Environmental offences,Total,100
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,161 Environmental pollution,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,161 Environmental pollution,Guilty outcome,9
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,161 Environmental pollution,Total adjudicated,9
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,161 Environmental pollution,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,161 Environmental pollution,Withdrawn by prosecution,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,161 Environmental pollution,Total,12
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,163 Animal cruelty,Acquitted,6
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,163 Animal cruelty,Guilty outcome,36
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,163 Animal cruelty,Total adjudicated,42
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,163 Animal cruelty,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,163 Animal cruelty,Withdrawn by prosecution,6
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,163 Animal cruelty,Total,48
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,17 Miscellaneous offences,Acquitted,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,17 Miscellaneous offences,Guilty outcome,14
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,17 Miscellaneous offences,Total adjudicated,14
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,17 Miscellaneous offences,Transfer to other court levels,0
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,17 Miscellaneous offences,Withdrawn by prosecution,13
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,17 Miscellaneous offences,Total,30
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,Total finalised,Acquitted,520
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,Total finalised,Guilty outcome,22825
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,Total finalised,Total adjudicated,23343
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,Total finalised,Transfer to other court levels,1222
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,Total finalised,Withdrawn by prosecution,7012
Table 40,"Defendants finalised, Principal offence by method of finalisation – South Australia, 2024–25",,,Total finalised,Total,31680
