STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,2626,180449,231402,228100,186066,192932,1021575,35.51%
VIC,1754,36238,42312,40134,30592,30591,181621,8.16%
QLD,8599,97402,87515,60637,37765,30177,322095,17.98%
SA,27023,63613,61110,58710,49542,50202,310200,47.10%
WA,831,24298,54220,53984,44003,44747,222083,23.59%
TAS,189,7017,16362,17005,14709,16277,71559,36.11%
NT,58,351,900,935,617,338,3199,3.55%
ACT,197,1410,2678,2400,1895,1632,10212,7.03%
TOTAL,41277,410778,496499,461905,365189,366896,2142544,24.00%
