STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,61,5419,12770,21267,22259,25879,36799,124454,4.48%
VIC,106,9123,21728,26938,23523,22065,24134,127617,5.99%
QLD,126,6399,14153,20941,22227,23662,26302,113810,6.63%
SA,1729,6807,6299,8575,9290,10161,13336,56197,8.76%
WA,84,6947,13512,17005,17025,16328,16555,87456,9.78%
TAS,17,1039,2082,2680,3229,3698,3580,16325,8.41%
NT,6,229,719,901,882,755,385,3877,4.44%
ACT,9,878,2187,2300,2060,1891,1705,11030,7.91%
TOTAL,2138,36841,73450,100607,100495,104439,122796,540766,6.30%
