STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,173,9623,30005,38771,35970,38491,47954,200987,6.82%
VIC,397,22848,50915,49973,38635,34765,34122,231655,10.20%
QLD,344,15242,34672,40116,36600,34554,33187,194715,10.84%
SA,2015,12771,14579,15870,15497,16123,18210,95065,14.01%
WA,178,15648,31698,31393,28193,24843,21887,153840,17.02%
TAS,111,2624,4923,5635,5625,5722,4670,29310,14.20%
NT,28,814,2147,1813,1546,1046,466,7860,9.40%
ACT,51,2177,4882,4120,3344,2872,2523,19969,13.71%
TOTAL,3297,81747,173821,187691,165410,158416,163019,933401,10.33%
