STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,79,4960,13504,22051,23178,26926,39442,130140,4.56%
VIC,113,9086,23595,29020,25060,23589,26404,136867,6.22%
QLD,97,6163,14567,22003,23046,24492,28478,118846,6.71%
SA,2254,7467,6986,9280,9966,10910,14491,61354,9.40%
WA,56,6960,14714,18196,18143,17790,18375,94234,10.18%
TAS,27,1009,2198,2861,3342,3904,3925,17266,8.77%
NT,5,260,768,991,964,865,443,4296,4.75%
ACT,13,924,2427,2561,2370,2070,1964,12329,8.65%
TOTAL,2644,36829,78759,106963,106069,110546,133522,575332,6.51%
