STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,171,10103,29150,37663,35174,37808,45645,195714,6.64%
VIC,381,23099,48588,47635,36960,33067,31795,221525,9.75%
QLD,354,15592,33867,38778,35821,33783,31405,189600,10.56%
SA,2191,12407,13775,15112,14784,15468,16960,90697,13.37%
WA,186,15982,30366,30266,27313,23821,20528,148462,16.43%
TAS,102,2597,4751,5491,5516,5541,4392,28390,13.76%
NT,19,791,2004,1738,1453,981,422,7408,8.86%
ACT,54,2172,4687,3901,3230,2755,2324,19123,13.13%
TOTAL,3458,82743,167188,180584,160251,153224,153471,900919,9.97%
