reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
1994-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,374
1994-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,542
1994-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,294.9
1994-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,316.3
1994-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,531
1994-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,153
1994-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,159
1994-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,65.9
1994-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,66.7
1994-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,102.9
1994-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,335
1994-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,536
1994-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,252
1994-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,270.8
1994-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,431.7
1994-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,169
1994-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,175
1994-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,130.3
1994-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,132.1
1994-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,208.7
1994-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,556
1994-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,560
1994-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,263.4
1994-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,265.1
1994-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,501.6
1995-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,163
1995-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,170
1995-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,68.7
1995-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,74.4
1995-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,111.3
1995-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,610
1995-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,616
1995-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,295
1995-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,309.3
1995-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,500.4
1995-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,159
1995-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,170
1995-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,79.1
1995-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,86.6
1995-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,156.8
1995-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,644
1995-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,650
1995-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,344
1995-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,344.7
1995-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,579.7
1995-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,166
1995-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,180
1995-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,64.2
1995-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,67.6
1995-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,120.1
1995-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,657
1995-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,663
1995-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,342.3
1995-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,344.1
1995-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,596.9
1995-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,147
1995-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,155
1995-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,123.5
1995-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,135.8
1995-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,159.4
1995-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,635
1995-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,643
1995-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,335.4
1995-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,344.3
1995-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,547.6
1996-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,130
1996-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,134
1996-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,106.9
1996-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,108.8
1996-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,153
1996-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,602
1996-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,612
1996-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,373.7
1996-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,381
1996-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,589.4
1996-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,140
1996-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,149
1996-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,182.2
1996-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,224
1996-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,368.1
1996-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,583
1996-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,598
1996-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,476.8
1996-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,480.2
1996-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,800.7
1996-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,119
1996-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,126
1996-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,209
1996-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,285.9
1996-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,304.3
1996-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,536
1996-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,545
1996-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,621.6
1996-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,634.3
1996-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,984.9
1996-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,149
1996-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,156
1996-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,77.4
1996-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,78.4
1996-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,103.3
1996-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,538
1996-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,542
1996-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,575.5
1996-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,577.4
1996-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,928.7
1997-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,95
1997-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,97
1997-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,56.3
1997-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,56.7
1997-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,88.4
1997-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,503
1997-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,512
1997-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,524.9
1997-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,570.2
1997-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,864.1
1997-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,124
1997-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,126
1997-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,90.6
1997-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,91
1997-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,144
1997-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,487
1997-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,494
1997-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,433.4
1997-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,510.3
1997-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,640
1997-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,118
1997-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,125
1997-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,54.6
1997-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,55.8
1997-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,125.2
1997-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,486
1997-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,493
1997-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,279
1997-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,280
1997-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,460.9
1997-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,107
1997-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,112
1997-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,113.4
1997-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,115.2
1997-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,176.6
1997-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,444
1997-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,447
1997-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,315
1997-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,315.4
1997-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,534.2
1998-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,103
1998-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,107
1998-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,47.8
1998-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,48.4
1998-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,98.3
1998-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,452
1998-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,454
1998-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,306.4
1998-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,306.7
1998-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,544
1998-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,92
1998-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,103
1998-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,137.7
1998-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,141.5
1998-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,191.8
1998-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,420
1998-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,428
1998-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,353.4
1998-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,354.6
1998-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,591.8
1998-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,151
1998-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,158
1998-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,74.3
1998-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,76.5
1998-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,126.3
1998-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,453
1998-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,458
1998-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,373.1
1998-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,375
1998-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,592.9
1998-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,170
1998-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,175
1998-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,88
1998-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,90.1
1998-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,110
1998-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,516
1998-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,520
1998-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,347.8
1998-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,348.4
1998-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,526.3
1999-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,158
1999-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,162
1999-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,62.6
1999-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,62.9
1999-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,102
1999-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,571
1999-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,582
1999-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,362.6
1999-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,366.4
1999-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,530
1999-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,173
1999-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,180
1999-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,50.3
1999-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,51.3
1999-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,74
1999-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,652
1999-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,659
1999-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,275.2
1999-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,277.4
1999-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,412.2
1999-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,215
1999-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,230
1999-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,263.4
1999-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,265.1
1999-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,243.1
1999-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,716
1999-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,721
1999-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,464.2
1999-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,466.3
1999-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,529
1999-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,181
1999-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,192
1999-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,84.6
1999-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,118.1
1999-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,231.6
1999-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,727
1999-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,731
1999-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,460.9
1999-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,461.2
1999-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,650.6
2000-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,189
2000-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,201
2000-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,104.6
2000-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,105.5
2000-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,146.1
2000-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,758
2000-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,765
2000-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,502.8
2000-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,503.8
2000-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,694.8
2000-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,170
2000-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,192
2000-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,124
2000-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,129.2
2000-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,173.3
2000-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,755
2000-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,770
2000-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,576.5
2000-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,578.3
2000-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,794.1
2000-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,176
2000-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,194
2000-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,59.9
2000-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,64.1
2000-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,86.2
2000-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,716
2000-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,727
2000-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,373
2000-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,406.5
2000-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,637.2
2000-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,153
2000-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,170
2000-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,36
2000-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,38.9
2000-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,63.5
2000-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,688
2000-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,700
2000-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,324.4
2000-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,325.4
2000-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,469.1
2001-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,194
2001-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,204
2001-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,35.7
2001-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,37.5
2001-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,70.3
2001-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,693
2001-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,715
2001-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,255.5
2001-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,260.7
2001-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,393.3
2001-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,158
2001-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,173
2001-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,96.2
2001-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,99
2001-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,129.5
2001-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,681
2001-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,699
2001-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,227.7
2001-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,231.9
2001-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,349.5
2001-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,180
2001-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,195
2001-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,51.1
2001-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,52.5
2001-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,111.1
2001-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,685
2001-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,701
2001-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,218.9
2001-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,221.8
2001-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,374.4
2001-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,134
2001-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,156
2001-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,41
2001-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,43.4
2001-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,82.2
2001-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,666
2001-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,675
2001-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,223.9
2001-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,225.7
2001-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,393.1
2002-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,168
2002-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,179
2002-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,44.5
2002-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,46.6
2002-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,72.7
2002-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,640
2002-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,654
2002-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,232.7
2002-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,235.5
2002-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,395.4
2002-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,188
2002-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,205
2002-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,39.9
2002-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,41.4
2002-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,63.4
2002-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,670
2002-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,685
2002-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,176.4
2002-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,177.8
2002-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,329.3
2002-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,218
2002-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,240
2002-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,35.6
2002-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,40.9
2002-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,53.4
2002-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,708
2002-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,731
2002-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,160.9
2002-Q3,Employees Involved,12 months ended,Dispute total,000,A2540830L,163.3
2002-Q3,Working days Lost,12 months ended,Dispute total,000,A2540831R,271.6
2002-Q4,Number of Disputes,Quarter,Dispute new,Number,A2540832T,181
2002-Q4,Number of Disputes,Quarter,Dispute total,Number,A2540826W,198
2002-Q4,Employees Involved,Quarter,Dispute new,000,A2540833V,37.7
2002-Q4,Employees Involved,Quarter,Dispute total,000,A2540827X,41.1
2002-Q4,Working days Lost,Quarter,Dispute total,000,A2540828A,69.6
2002-Q4,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,755
2002-Q4,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,767
2002-Q4,Employees Involved,12 months ended,Dispute new,000,A2540836A,157.6
2002-Q4,Employees Involved,12 months ended,Dispute total,000,A2540830L,159.7
2002-Q4,Working days Lost,12 months ended,Dispute total,000,A2540831R,259
2003-Q1,Number of Disputes,Quarter,Dispute new,Number,A2540832T,153
2003-Q1,Number of Disputes,Quarter,Dispute total,Number,A2540826W,162
2003-Q1,Employees Involved,Quarter,Dispute new,000,A2540833V,29.2
2003-Q1,Employees Involved,Quarter,Dispute total,000,A2540827X,30.1
2003-Q1,Working days Lost,Quarter,Dispute total,000,A2540828A,66.3
2003-Q1,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,740
2003-Q1,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,758
2003-Q1,Employees Involved,12 months ended,Dispute new,000,A2540836A,142.3
2003-Q1,Employees Involved,12 months ended,Dispute total,000,A2540830L,143.9
2003-Q1,Working days Lost,12 months ended,Dispute total,000,A2540831R,252.6
2003-Q2,Number of Disputes,Quarter,Dispute new,Number,A2540832T,129
2003-Q2,Number of Disputes,Quarter,Dispute total,Number,A2540826W,141
2003-Q2,Employees Involved,Quarter,Dispute new,000,A2540833V,26.2
2003-Q2,Employees Involved,Quarter,Dispute total,000,A2540827X,29.7
2003-Q2,Working days Lost,Quarter,Dispute total,000,A2540828A,55.5
2003-Q2,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,681
2003-Q2,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,703
2003-Q2,Employees Involved,12 months ended,Dispute new,000,A2540836A,128.6
2003-Q2,Employees Involved,12 months ended,Dispute total,000,A2540830L,133.9
2003-Q2,Working days Lost,12 months ended,Dispute total,000,A2540831R,244.7
2003-Q3,Number of Disputes,Quarter,Dispute new,Number,A2540832T,180
2003-Q3,Number of Disputes,Quarter,Dispute total,Number,A2540826W,193
2003-Q3,Employees Involved,Quarter,Dispute new,000,A2540833V,104.4
2003-Q3,Employees Involved,Quarter,Dispute total,000,A2540827X,107.9
2003-Q3,Working days Lost,Quarter,Dispute total,000,A2540828A,166.2
2003-Q3,Number of Disputes,12 months ended,Dispute new,Number,A2540835X,643
2003-Q3,Number of Disputes,12 months ended,Dispute total,Number,A2540829C,660
2003-Q3,Employees Involved,12 months ended,Dispute new,000,A2540836A,197.4
