reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2008-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,43.4
2008-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,27
2008-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,14
2008-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2008-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2008-Q3,Number of Disputes,10 days and over,,Number,A2540959A,1
2008-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,51
2008-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,3.4
2008-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,11.8
2008-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,6.4
2008-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,21.9
2008-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,2.3
2008-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,17.1
2008-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,15.1
2008-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,36.6
2008-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,23
2008-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2008-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,8
2008-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2008-Q4,Number of Disputes,10 days and over,,Number,A2540959A,1
2008-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,40
2008-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,50.6
2008-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,41.4
2008-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.3
2008-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,94.6
2008-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,17.8
2008-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,65.8
2008-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,7.7
2008-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,92.9
2009-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,24
2009-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2009-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2009-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2009-Q1,Number of Disputes,10 days and over,,Number,A2540959A,3
2009-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,42
2009-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,5.3
2009-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.5
2009-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.2
2009-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.2
2009-Q1,Employees Involved,10 days and over,,000,A2540960K,0.2
2009-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,7.4
2009-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,2.2
2009-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,2.4
2009-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,0.6
2009-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,1.2
2009-Q1,Working days Lost,10 days and over,,000,A2540961L,2.9
2009-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,9.3
2009-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,31
2009-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,9
2009-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,9
2009-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2009-Q2,Number of Disputes,10 days and over,,Number,A2540959A,2
2009-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,52
2009-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,35.2
2009-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.5
2009-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,42.8
2009-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,32.9
2009-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,4.6
2009-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,0.2
2009-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,50.1
2009-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,31
2009-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2009-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,12
2009-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2009-Q3,Number of Disputes,10 days and over,,Number,A2540959A,3
2009-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,60
2009-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,2.5
2009-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.9
2009-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2
2009-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,8
2009-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,1.8
2009-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,4.5
2009-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.4
2009-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,18
2009-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,36
2009-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,10
2009-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,11
2009-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,7
2009-Q4,Number of Disputes,10 days and over,,Number,A2540959A,5
2009-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,69
2009-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,9.8
2009-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,13.9
2009-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,3.2
2009-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.5
2009-Q4,Employees Involved,10 days and over,,000,A2540960K,0.4
2009-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,27.8
2009-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,6.5
2009-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,20.4
2009-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,9.3
2009-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,2.7
2009-Q4,Working days Lost,10 days and over,,000,A2540961L,6.2
2009-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,45.1
2010-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,16
2010-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2010-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,14
2010-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2010-Q1,Number of Disputes,10 days and over,,Number,A2540959A,3
2010-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,46
2010-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,3.8
2010-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.5
2010-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,5.5
2010-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,2.8
2010-Q1,Employees Involved,10 days and over,,000,A2540960K,0.3
2010-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,13
2010-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,3.2
2010-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,0.9
2010-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,14.9
2010-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,16.2
2010-Q1,Working days Lost,10 days and over,,000,A2540961L,4.4
2010-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,39.5
2010-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,20
2010-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,9
2010-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2010-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2010-Q2,Number of Disputes,10 days and over,,Number,A2540959A,5
2010-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,46
2010-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,6.6
2010-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.2
2010-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.8
2010-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.2
2010-Q2,Employees Involved,10 days and over,,000,A2540960K,0.3
2010-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,10.1
2010-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,5.4
2010-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.5
2010-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,2.1
2010-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,1.3
2010-Q2,Working days Lost,10 days and over,,000,A2540961L,4.8
2010-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,17.1
2010-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,23
2010-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,14
2010-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,15
2010-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2010-Q3,Number of Disputes,10 days and over,,Number,A2540959A,8
2010-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,65
2010-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,8.8
2010-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.9
2010-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,4.7
2010-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.5
2010-Q3,Employees Involved,10 days and over,,000,A2540960K,0.8
2010-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,17.7
2010-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,6.2
2010-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.7
2010-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,12.9
2010-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,3.1
2010-Q3,Working days Lost,10 days and over,,000,A2540961L,25.1
2010-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,51
2010-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,29
2010-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2010-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,14
2010-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2010-Q4,Number of Disputes,10 days and over,,Number,A2540959A,4
2010-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,64
2010-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,8.5
2010-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,4.5
2010-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.4
2010-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.7
2010-Q4,Employees Involved,10 days and over,,000,A2540960K,0.6
2010-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,16.7
2010-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,2.9
2010-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,6.5
2010-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,9.3
2010-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,4.5
2010-Q4,Working days Lost,10 days and over,,000,A2540961L,10.5
2010-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,33.7
2011-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,11
2011-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2011-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2011-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,6
2011-Q1,Number of Disputes,10 days and over,,Number,A2540959A,1
2011-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,27
2011-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,1.9
2011-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.6
2011-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,6
2011-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,1.7
2011-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,4.5
2011-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,12.7
2011-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,22
2011-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,7
2011-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2011-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,2
2011-Q2,Number of Disputes,10 days and over,,Number,A2540959A,2
2011-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,40
2011-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,4.5
2011-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,3.6
2011-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,9.6
2011-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,3.5
2011-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,11.1
2011-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,22
2011-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,24
2011-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,9
2011-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,9
2011-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2011-Q3,Number of Disputes,10 days and over,,Number,A2540959A,5
2011-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,51
2011-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,55.9
2011-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.8
2011-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.5
2011-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,64.7
2011-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,53.6
2011-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.1
2011-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,10.6
2011-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,131.9
2011-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,35
2011-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,17
2011-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2011-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2011-Q4,Number of Disputes,10 days and over,,Number,A2540959A,3
2011-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,67
2011-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,42.3
2011-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,3.3
2011-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2.8
2011-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,53.2
2011-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,20
2011-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,4.5
2011-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,6.7
2011-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,72.6
2012-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,16
2012-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2012-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2012-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2012-Q1,Number of Disputes,10 days and over,,Number,A2540959A,4
2012-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,37
2012-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,1.8
2012-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,1.3
2012-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.3
2012-Q1,Employees Involved,5 and less than 10 days,,000,A2540969F,0.1
2012-Q1,Employees Involved,10 days and over,,000,A2540960K,0.5
2012-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,5.1
2012-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,1.2
2012-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,2.2
2012-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,3
2012-Q1,Working days Lost,5 and less than 10 days,,000,A2540970R,0.9
2012-Q1,Working days Lost,10 days and over,,000,A2540961L,14.2
2012-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,21.6
2012-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,19
2012-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,12
2012-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2012-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,8
2012-Q2,Number of Disputes,10 days and over,,Number,A2540959A,7
2012-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,49
2012-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,27.6
2012-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,37.7
2012-Q2,Employees Involved,10 days and over,,000,A2540960K,1
2012-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,67.1
2012-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,26.2
2012-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,47.4
2012-Q2,Working days Lost,10 days and over,,000,A2540961L,11.8
2012-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,89.5
2012-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,32
2012-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,13
2012-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,7
2012-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2012-Q3,Number of Disputes,10 days and over,,Number,A2540959A,5
2012-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,60
2012-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,15.6
2012-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.4
2012-Q3,Employees Involved,10 days and over,,000,A2540960K,3.1
2012-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,24.9
2012-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,13.3
2012-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,4.1
2012-Q3,Working days Lost,10 days and over,,000,A2540961L,58.2
2012-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,106.9
2012-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,32
2012-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2012-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,11
2012-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2012-Q4,Number of Disputes,10 days and over,,Number,A2540959A,2
2012-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,54
2012-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,12.6
2012-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,31.2
2012-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,2
2012-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,46.4
2012-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,7.1
2012-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,41.2
2012-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,7.1
2012-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,58.4
2013-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,28
2013-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,11
2013-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2013-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2013-Q1,Number of Disputes,10 days and over,,Number,A2540959A,3
2013-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,51
2013-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,41.8
2013-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.1
2013-Q1,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.7
2013-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,45.2
2013-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,39.6
2013-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.3
2013-Q1,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.9
2013-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,49.1
2013-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,30
2013-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2013-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,11
2013-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2013-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,50
2013-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,5
2013-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2
2013-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,3.2
2013-Q2,Employees Involved,5 and less than 10 days,,000,A2540969F,0.3
2013-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,10.4
2013-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,3.3
2013-Q2,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.4
2013-Q2,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,9.3
2013-Q2,Working days Lost,5 and less than 10 days,,000,A2540970R,1.7
2013-Q2,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,17.7
2013-Q3,Number of Disputes,Up to and including 1 day,,Number,A2540953L,36
2013-Q3,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,9
2013-Q3,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,5
2013-Q3,Number of Disputes,5 and less than 10 days,,Number,A2540968C,5
2013-Q3,Number of Disputes,10 days and over,,Number,A2540959A,5
2013-Q3,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,60
2013-Q3,Employees Involved,Up to and including 1 day,,000,A2540954R,16.9
2013-Q3,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.8
2013-Q3,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,0.5
2013-Q3,Employees Involved,5 and less than 10 days,,000,A2540969F,0.4
2013-Q3,Employees Involved,10 days and over,,000,A2540960K,0.5
2013-Q3,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,19.2
2013-Q3,Working days Lost,Up to and including 1 day,,000,A2540955T,6.7
2013-Q3,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1.4
2013-Q3,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,1.8
2013-Q3,Working days Lost,5 and less than 10 days,,000,A2540970R,3.2
2013-Q3,Working days Lost,10 days and over,,000,A2540961L,10.1
2013-Q3,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,23.2
2013-Q4,Number of Disputes,Up to and including 1 day,,Number,A2540953L,32
2013-Q4,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,8
2013-Q4,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,9
2013-Q4,Number of Disputes,5 and less than 10 days,,Number,A2540968C,4
2013-Q4,Number of Disputes,10 days and over,,Number,A2540959A,4
2013-Q4,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,57
2013-Q4,Employees Involved,Up to and including 1 day,,000,A2540954R,53
2013-Q4,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,2.2
2013-Q4,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.2
2013-Q4,Employees Involved,5 and less than 10 days,,000,A2540969F,0.5
2013-Q4,Employees Involved,10 days and over,,000,A2540960K,0.5
2013-Q4,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,57.4
2013-Q4,Working days Lost,Up to and including 1 day,,000,A2540955T,18.9
2013-Q4,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,3.3
2013-Q4,Working days Lost,Over 2 and less than 5 days,,000,A2540958X,3
2013-Q4,Working days Lost,5 and less than 10 days,,000,A2540970R,2.7
2013-Q4,Working days Lost,10 days and over,,000,A2540961L,6.9
2013-Q4,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,34.8
2014-Q1,Number of Disputes,Up to and including 1 day,,Number,A2540953L,21
2014-Q1,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,6
2014-Q1,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,3
2014-Q1,Number of Disputes,5 and less than 10 days,,Number,A2540968C,1
2014-Q1,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,31
2014-Q1,Employees Involved,Up to and including 1 day,,000,A2540954R,4
2014-Q1,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.6
2014-Q1,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,5
2014-Q1,Working days Lost,Up to and including 1 day,,000,A2540955T,3.4
2014-Q1,Working days Lost,Over 1 day and up to including 2 days,,000,A2540967A,1
2014-Q1,Working days Lost,Total (Av working days lost per employee),,000,A2540964V,6
2014-Q2,Number of Disputes,Up to and including 1 day,,Number,A2540953L,31
2014-Q2,Number of Disputes,Over 1 day and up to including 2 days,,Number,A2540965W,10
2014-Q2,Number of Disputes,Over 2 and less than 5 days,,Number,A2540956V,4
2014-Q2,Number of Disputes,5 and less than 10 days,,Number,A2540968C,3
2014-Q2,Number of Disputes,10 days and over,,Number,A2540959A,2
2014-Q2,Number of Disputes,Total (Av working days lost per employee),,Number,A2540962R,50
2014-Q2,Employees Involved,Up to and including 1 day,,000,A2540954R,13.4
2014-Q2,Employees Involved,Over 1 day and up to including 2 days,,000,A2540966X,0.8
2014-Q2,Employees Involved,Over 2 and less than 5 days,,000,A2540957W,1.1
2014-Q2,Employees Involved,Total (Av working days lost per employee),,000,A2540963T,15.4
2014-Q2,Working days Lost,Up to and including 1 day,,000,A2540955T,12.1
