reference_quarter,measure,breakdown_1,breakdown_2,unit,series_id,value
2007-Q2,Number of Disputes,Total disputes,,Number,A2540914W,28
2007-Q2,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.7
2007-Q2,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,0.9
2007-Q2,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.2
2007-Q2,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.1
2007-Q2,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.3
2007-Q2,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.6
2007-Q2,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.9
2007-Q2,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.1
2007-Q2,Employees Involved,Total disputes,,000,A2540915X,3.7
2007-Q2,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,3.1
2007-Q2,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,4.2
2007-Q2,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.4
2007-Q2,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.2
2007-Q2,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.1
2007-Q2,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.8
2007-Q2,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,1.1
2007-Q2,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.1
2007-Q2,Working days Lost,Total disputes,,000,A2540916A,9.9
2007-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,7
2007-Q3,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,3
2007-Q3,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,5
2007-Q3,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,3
2007-Q3,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,5
2007-Q3,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2007-Q3,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,13
2007-Q3,Number of Disputes,Total disputes,,Number,A2540914W,42
2007-Q3,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,1.2
2007-Q3,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,0.5
2007-Q3,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.2
2007-Q3,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.2
2007-Q3,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.1
2007-Q3,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.4
2007-Q3,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.1
2007-Q3,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,1.4
2007-Q3,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,1.8
2007-Q3,Employees Involved,Total disputes,,000,A2540915X,5.8
2007-Q3,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,5.1
2007-Q3,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,1.7
2007-Q3,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,1.9
2007-Q3,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.2
2007-Q3,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.3
2007-Q3,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.1
2007-Q3,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.9
2007-Q3,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,1.3
2007-Q3,Working days Lost,Total disputes,,000,A2540916A,11.5
2007-Q4,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,6
2007-Q4,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,9
2007-Q4,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,2
2007-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,3
2007-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,6
2007-Q4,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2007-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,4
2007-Q4,Number of Disputes,Total disputes,,Number,A2540914W,33
2007-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.6
2007-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,19.7
2007-Q4,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.2
2007-Q4,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.4
2007-Q4,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.5
2007-Q4,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.4
2007-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.8
2007-Q4,Employees Involved,Total disputes,,000,A2540915X,22.5
2007-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,1.2
2007-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,20.2
2007-Q4,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.4
2007-Q4,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.6
2007-Q4,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.3
2007-Q4,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.2
2007-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.9
2007-Q4,Working days Lost,Total disputes,,000,A2540916A,23.7
2008-Q1,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,5
2008-Q1,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,4
2008-Q1,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2008-Q1,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,2
2008-Q1,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2008-Q1,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,6
2008-Q1,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,2
2008-Q1,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,9
2008-Q1,Number of Disputes,Total disputes,,Number,A2540914W,31
2008-Q1,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.6
2008-Q1,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,13.2
2008-Q1,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.1
2008-Q1,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.2
2008-Q1,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.8
2008-Q1,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,6.4
2008-Q1,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.9
2008-Q1,Employees Involved,Total disputes,,000,A2540915X,22.2
2008-Q1,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,0.3
2008-Q1,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,10.7
2008-Q1,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.1
2008-Q1,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.1
2008-Q1,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.2
2008-Q1,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,2
2008-Q1,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,4.6
2008-Q1,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.8
2008-Q1,Working days Lost,Total disputes,,000,A2540916A,18.6
2008-Q2,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,6
2008-Q2,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,8
2008-Q2,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,3
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,3
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,9
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,4
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,13
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2008-Q2,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,3
2008-Q2,Number of Disputes,Total disputes,,Number,A2540914W,52
2008-Q2,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.9
2008-Q2,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,20.6
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.5
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.6
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.9
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.3
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,1.9
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.2
2008-Q2,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,0.5
2008-Q2,Employees Involved,Total disputes,,000,A2540915X,26.5
2008-Q2,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,0.5
2008-Q2,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,30.1
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.6
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.2
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,1.3
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.2
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,10
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.2
2008-Q2,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,0.3
2008-Q2,Working days Lost,Total disputes,,000,A2540916A,43.4
2008-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,12
2008-Q3,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,18
2008-Q3,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,2
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,1
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,7
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,4
2008-Q3,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,1
2008-Q3,Number of Disputes,Total disputes,,Number,A2540914W,51
2008-Q3,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.7
2008-Q3,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,17.9
2008-Q3,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.3
2008-Q3,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.3
2008-Q3,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.2
2008-Q3,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.7
2008-Q3,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.8
2008-Q3,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.9
2008-Q3,Employees Involved,Total disputes,,000,A2540915X,21.9
2008-Q3,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,1.6
2008-Q3,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,32.3
2008-Q3,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.2
2008-Q3,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.3
2008-Q3,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.1
2008-Q3,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.1
2008-Q3,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.7
2008-Q3,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.6
2008-Q3,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.6
2008-Q3,Working days Lost,Total disputes,,000,A2540916A,36.6
2008-Q4,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,6
2008-Q4,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,12
2008-Q4,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,3
2008-Q4,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,5
2008-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,1
2008-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,1
2008-Q4,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,2
2008-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,8
2008-Q4,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2008-Q4,Number of Disputes,Total disputes,,Number,A2540914W,40
2008-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,1
2008-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,48.2
2008-Q4,Employees Involved,Enterprise Bargaining related,Other,000,A2540897F,0.3
2008-Q4,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,1.3
2008-Q4,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,37.7
2008-Q4,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.1
2008-Q4,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.1
2008-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,4.7
2008-Q4,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,1.1
2008-Q4,Employees Involved,Total disputes,,000,A2540915X,94.6
2008-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,2.5
2008-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,20.9
2008-Q4,Working days Lost,Enterprise Bargaining related,Other,000,A2540898J,0.3
2008-Q4,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,1.9
2008-Q4,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,59.5
2008-Q4,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.1
2008-Q4,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,0.1
2008-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,6.9
2008-Q4,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.8
2008-Q4,Working days Lost,Total disputes,,000,A2540916A,92.9
2009-Q1,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,6
2009-Q1,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,8
2009-Q1,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2009-Q1,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,3
2009-Q1,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,5
2009-Q1,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,8
2009-Q1,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,8
2009-Q1,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,3
2009-Q1,Number of Disputes,Total disputes,,Number,A2540914W,42
2009-Q1,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,0.3
2009-Q1,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,3.2
2009-Q1,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,0.5
2009-Q1,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.6
2009-Q1,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,1.5
2009-Q1,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.7
2009-Q1,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,0.5
2009-Q1,Employees Involved,Total disputes,,000,A2540915X,7.4
2009-Q1,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,1.5
2009-Q1,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,3.1
2009-Q1,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,0.7
2009-Q1,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.3
2009-Q1,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,2
2009-Q1,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.7
2009-Q1,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.9
2009-Q1,Working days Lost,Total disputes,,000,A2540916A,9.3
2009-Q2,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,11
2009-Q2,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,13
2009-Q2,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,2
2009-Q2,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2009-Q2,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2009-Q2,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,10
2009-Q2,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,2
2009-Q2,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,7
2009-Q2,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,4
2009-Q2,Number of Disputes,Total disputes,,Number,A2540914W,52
2009-Q2,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,29.8
2009-Q2,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,4.5
2009-Q2,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,1.5
2009-Q2,Employees Involved,Total disputes,,000,A2540915X,42.8
2009-Q2,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,30.6
2009-Q2,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,5.1
2009-Q2,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,2.1
2009-Q2,Working days Lost,Total disputes,,000,A2540916A,50.1
2009-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,8
2009-Q3,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,17
2009-Q3,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,4
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,1
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,12
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,4
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,11
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,1
2009-Q3,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,1
2009-Q3,Number of Disputes,Total disputes,,Number,A2540914W,60
2009-Q3,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,1.5
2009-Q3,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,2.4
2009-Q3,Employees Involved,Non-Enterprise Bargaining related,Remuneration,000,A2540921V,0.3
2009-Q3,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,1.6
2009-Q3,Employees Involved,Non-Enterprise Bargaining related,Job security,000,A2540909C,0.4
2009-Q3,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.9
2009-Q3,Employees Involved,Total disputes,,000,A2540915X,8
2009-Q3,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,3.9
2009-Q3,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,8.4
2009-Q3,Working days Lost,Non-Enterprise Bargaining related,Remuneration,000,A2540922W,0.4
2009-Q3,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,1.7
2009-Q3,Working days Lost,Non-Enterprise Bargaining related,Job security,000,A2540910L,1.2
2009-Q3,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.8
2009-Q3,Working days Lost,Total disputes,,000,A2540916A,18
2009-Q4,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,16
2009-Q4,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,32
2009-Q4,Number of Disputes,Enterprise Bargaining related,Other,Number,A2540896C,1
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,2
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,3
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,6
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2009-Q4,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,4
2009-Q4,Number of Disputes,Total disputes,,Number,A2540914W,69
2009-Q4,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,3.4
2009-Q4,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,17.6
2009-Q4,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,1.1
2009-Q4,Employees Involved,Non-Enterprise Bargaining related,Union issues,000,A2540918F,1.2
2009-Q4,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,0.9
2009-Q4,Employees Involved,Total disputes,,000,A2540915X,27.8
2009-Q4,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,5.5
2009-Q4,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,31.3
2009-Q4,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.3
2009-Q4,Working days Lost,Non-Enterprise Bargaining related,Union issues,000,A2540919J,0.6
2009-Q4,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,0.4
2009-Q4,Working days Lost,Total disputes,,000,A2540916A,45.1
2010-Q1,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,12
2010-Q1,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,23
2010-Q1,Number of Disputes,Non-Enterprise Bargaining related,Employment conditions,Number,A2540911R,2
2010-Q1,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,4
2010-Q1,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,1
2010-Q1,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,2
2010-Q1,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,1
2010-Q1,Number of Disputes,Non-Enterprise Bargaining related,Other,Number,A2540902L,1
2010-Q1,Number of Disputes,Total disputes,,Number,A2540914W,46
2010-Q1,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,2.2
2010-Q1,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,6.8
2010-Q1,Employees Involved,Non-Enterprise Bargaining related,Employment conditions,000,A2540912T,2.7
2010-Q1,Employees Involved,Non-Enterprise Bargaining related,Health and safety,000,A2540900J,0.4
2010-Q1,Employees Involved,Non-Enterprise Bargaining related,Other,000,A2540903R,0.7
2010-Q1,Employees Involved,Total disputes,,000,A2540915X,13
2010-Q1,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,4.8
2010-Q1,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,19.1
2010-Q1,Working days Lost,Non-Enterprise Bargaining related,Employment conditions,000,A2540913V,14.3
2010-Q1,Working days Lost,Non-Enterprise Bargaining related,Health and safety,000,A2540901K,0.4
2010-Q1,Working days Lost,Non-Enterprise Bargaining related,Other,000,A2540904T,0.2
2010-Q1,Working days Lost,Total disputes,,000,A2540916A,39.5
2010-Q2,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,12
2010-Q2,Number of Disputes,Enterprise Bargaining related,Employment conditions,Number,A2540923X,24
2010-Q2,Number of Disputes,Non-Enterprise Bargaining related,Remuneration,Number,A2540920T,1
2010-Q2,Number of Disputes,Non-Enterprise Bargaining related,Health and safety,Number,A2540899K,2
2010-Q2,Number of Disputes,Non-Enterprise Bargaining related,Job security,Number,A2540908A,1
2010-Q2,Number of Disputes,Non-Enterprise Bargaining related,Managerial policy,Number,A2540905V,4
2010-Q2,Number of Disputes,Non-Enterprise Bargaining related,Union issues,Number,A2540917C,2
2010-Q2,Number of Disputes,Total disputes,,Number,A2540914W,46
2010-Q2,Employees Involved,Enterprise Bargaining related,Remuneration,000,A2540894X,1.5
2010-Q2,Employees Involved,Enterprise Bargaining related,Employment conditions,000,A2540924A,4.2
2010-Q2,Employees Involved,Non-Enterprise Bargaining related,Managerial policy,000,A2540906W,0.8
2010-Q2,Employees Involved,Total disputes,,000,A2540915X,10.1
2010-Q2,Working days Lost,Enterprise Bargaining related,Remuneration,000,A2540895A,3.8
2010-Q2,Working days Lost,Enterprise Bargaining related,Employment conditions,000,A2540925C,9.2
2010-Q2,Working days Lost,Non-Enterprise Bargaining related,Managerial policy,000,A2540907X,0.7
2010-Q2,Working days Lost,Total disputes,,000,A2540916A,17.1
2010-Q3,Number of Disputes,Enterprise Bargaining related,Remuneration,Number,A2540893W,12
