STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,171,3231,16604,24509,27301,30105,53179,155100,5.40%
VIC,99,6047,28969,33707,31654,29845,39019,169340,7.60%
QLD,48,3144,16543,22806,25456,26369,38199,132565,7.40%
SA,2902,9268,11571,11572,12888,13401,21300,82902,12.60%
WA,35,3942,16936,19837,20529,19686,25110,106075,10.90%
TAS,7,714,2637,3064,3688,4379,5668,20157,10.00%
NT,1,149,872,1048,1092,993,694,4849,5.10%
ACT,7,709,3119,3169,2931,2580,2974,15489,10.40%
TOTAL,3270,27204,97251,119712,125539,127358,186143,686477,7.70%
