STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,166,8209,31592,40388,37141,39305,52178,208979,7.02%
VIC,371,21156,54528,53376,41015,36975,38303,245724,10.67%
QLD,355,13978,36148,41704,37797,35419,36444,201845,11.09%
SA,2138,13172,15869,17011,16585,17014,20567,102356,14.96%
WA,185,14950,33655,32878,29364,25814,24204,161050,17.49%
TAS,111,2638,5244,5831,5925,5998,5300,31047,14.93%
NT,18,762,2218,1890,1642,1127,544,8201,9.78%
ACT,65,2120,5287,4465,3563,2991,2891,21382,14.40%
TOTAL,3409,76985,184541,197543,173032,164643,180431,980584,10.72%
