STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,8601,190415,236731,222544,166823,149883,974997,32.75%
VIC,4297,54861,60697,52025,38995,34334,245209,10.65%
QLD,14512,88528,78793,55614,34741,24182,296370,16.29%
SA,24102,59931,58422,56897,45267,39571,284190,41.53%
WA,1746,29734,56035,54472,41198,37558,220743,23.98%
TAS,454,8678,16581,17602,13539,13358,70212,33.77%
NT,155,825,1206,1002,589,248,4025,4.80%
ACT,486,2901,3717,3070,2179,1730,14083,9.49%
TOTAL,54353,435873,512182,463226,343331,300864,2109829,23.07%
