STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,115,5817,12285,20002,21194,24812,33391,117616,4.33%
VIC,158,9249,19630,24539,21884,20656,21418,117534,5.67%
QLD,158,6572,13569,19810,20943,22462,23482,106996,6.43%
SA,2038,5767,5472,7580,8268,9150,11540,49815,7.88%
WA,121,6560,12148,15453,14991,14413,14168,77854,9.08%
TAS,38,1033,1958,2591,3090,3426,3183,15319,7.98%
NT,5,214,656,773,759,628,308,3343,3.89%
ACT,18,856,1852,2047,1795,1622,1426,9616,7.06%
TOTAL,2651,36068,67570,92795,92924,97169,108916,498093,5.96%
