table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
40,Value of residential building approved - states and territories,1987-03,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,101449
40,Value of residential building approved - states and territories,1987-03,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,52120
40,Value of residential building approved - states and territories,1987-03,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,77017
40,Value of residential building approved - states and territories,1987-03,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,682978
40,Value of residential building approved - states and territories,1987-03,state,New South Wales,Total Residential,Trend,$'000,A419945C,203979
40,Value of residential building approved - states and territories,1987-03,state,Victoria,Total Residential,Trend,$'000,A420029V,198455
40,Value of residential building approved - states and territories,1987-03,state,Queensland,Total Residential,Trend,$'000,A420113K,101759
40,Value of residential building approved - states and territories,1987-03,state,South Australia,Total Residential,Trend,$'000,A420200J,45535
40,Value of residential building approved - states and territories,1987-03,state,Western Australia,Total Residential,Trend,$'000,A420284C,74729
40,Value of residential building approved - states and territories,1987-03,state,Australia,Total Residential,Trend,$'000,A419856A,662601
40,Value of residential building approved - states and territories,1987-04,state,New South Wales,Total Residential,Original,$'000,A419939J,190503
40,Value of residential building approved - states and territories,1987-04,state,Victoria,Total Residential,Original,$'000,A420023F,184197
40,Value of residential building approved - states and territories,1987-04,state,Queensland,Total Residential,Original,$'000,A420107R,95491
40,Value of residential building approved - states and territories,1987-04,state,South Australia,Total Residential,Original,$'000,A420194X,49156
40,Value of residential building approved - states and territories,1987-04,state,Western Australia,Total Residential,Original,$'000,A420278J,70044
40,Value of residential building approved - states and territories,1987-04,state,Tasmania,Total Residential,Original,$'000,A420356C,15160
40,Value of residential building approved - states and territories,1987-04,state,Northern Territory,Total Residential,Original,$'000,A420442X,19290
40,Value of residential building approved - states and territories,1987-04,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,7736
40,Value of residential building approved - states and territories,1987-04,state,Australia,Total Residential,Original,$'000,A419850L,631577
40,Value of residential building approved - states and territories,1987-04,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,187622
40,Value of residential building approved - states and territories,1987-04,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,181157
40,Value of residential building approved - states and territories,1987-04,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,92489
40,Value of residential building approved - states and territories,1987-04,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,42302
40,Value of residential building approved - states and territories,1987-04,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,69217
40,Value of residential building approved - states and territories,1987-04,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,611711
40,Value of residential building approved - states and territories,1987-04,state,New South Wales,Total Residential,Trend,$'000,A419945C,209037
40,Value of residential building approved - states and territories,1987-04,state,Victoria,Total Residential,Trend,$'000,A420029V,197780
40,Value of residential building approved - states and territories,1987-04,state,Queensland,Total Residential,Trend,$'000,A420113K,105558
40,Value of residential building approved - states and territories,1987-04,state,South Australia,Total Residential,Trend,$'000,A420200J,45452
40,Value of residential building approved - states and territories,1987-04,state,Western Australia,Total Residential,Trend,$'000,A420284C,75374
40,Value of residential building approved - states and territories,1987-04,state,Australia,Total Residential,Trend,$'000,A419856A,671643
40,Value of residential building approved - states and territories,1987-05,state,New South Wales,Total Residential,Original,$'000,A419939J,240236
40,Value of residential building approved - states and territories,1987-05,state,Victoria,Total Residential,Original,$'000,A420023F,221666
40,Value of residential building approved - states and territories,1987-05,state,Queensland,Total Residential,Original,$'000,A420107R,118499
40,Value of residential building approved - states and territories,1987-05,state,South Australia,Total Residential,Original,$'000,A420194X,43452
40,Value of residential building approved - states and territories,1987-05,state,Western Australia,Total Residential,Original,$'000,A420278J,84678
40,Value of residential building approved - states and territories,1987-05,state,Tasmania,Total Residential,Original,$'000,A420356C,18126
40,Value of residential building approved - states and territories,1987-05,state,Northern Territory,Total Residential,Original,$'000,A420442X,6482
40,Value of residential building approved - states and territories,1987-05,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,7878
40,Value of residential building approved - states and territories,1987-05,state,Australia,Total Residential,Original,$'000,A419850L,741016
40,Value of residential building approved - states and territories,1987-05,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,228880
40,Value of residential building approved - states and territories,1987-05,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,208857
40,Value of residential building approved - states and territories,1987-05,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,122272
40,Value of residential building approved - states and territories,1987-05,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,45959
40,Value of residential building approved - states and territories,1987-05,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,76505
40,Value of residential building approved - states and territories,1987-05,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,715041
40,Value of residential building approved - states and territories,1987-05,state,New South Wales,Total Residential,Trend,$'000,A419945C,213271
40,Value of residential building approved - states and territories,1987-05,state,Victoria,Total Residential,Trend,$'000,A420029V,199792
40,Value of residential building approved - states and territories,1987-05,state,Queensland,Total Residential,Trend,$'000,A420113K,111852
40,Value of residential building approved - states and territories,1987-05,state,South Australia,Total Residential,Trend,$'000,A420200J,45740
40,Value of residential building approved - states and territories,1987-05,state,Western Australia,Total Residential,Trend,$'000,A420284C,76577
40,Value of residential building approved - states and territories,1987-05,state,Australia,Total Residential,Trend,$'000,A419856A,687433
40,Value of residential building approved - states and territories,1987-06,state,New South Wales,Total Residential,Original,$'000,A419939J,219187
40,Value of residential building approved - states and territories,1987-06,state,Victoria,Total Residential,Original,$'000,A420023F,206924
40,Value of residential building approved - states and territories,1987-06,state,Queensland,Total Residential,Original,$'000,A420107R,128013
40,Value of residential building approved - states and territories,1987-06,state,South Australia,Total Residential,Original,$'000,A420194X,47988
40,Value of residential building approved - states and territories,1987-06,state,Western Australia,Total Residential,Original,$'000,A420278J,88010
40,Value of residential building approved - states and territories,1987-06,state,Tasmania,Total Residential,Original,$'000,A420356C,17263
40,Value of residential building approved - states and territories,1987-06,state,Northern Territory,Total Residential,Original,$'000,A420442X,17757
40,Value of residential building approved - states and territories,1987-06,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,21346
40,Value of residential building approved - states and territories,1987-06,state,Australia,Total Residential,Original,$'000,A419850L,746487
40,Value of residential building approved - states and territories,1987-06,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,208466
40,Value of residential building approved - states and territories,1987-06,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,199857
40,Value of residential building approved - states and territories,1987-06,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,125034
40,Value of residential building approved - states and territories,1987-06,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,44977
40,Value of residential building approved - states and territories,1987-06,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,82872
40,Value of residential building approved - states and territories,1987-06,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,709171
40,Value of residential building approved - states and territories,1987-06,state,New South Wales,Total Residential,Trend,$'000,A419945C,218267
40,Value of residential building approved - states and territories,1987-06,state,Victoria,Total Residential,Trend,$'000,A420029V,204281
40,Value of residential building approved - states and territories,1987-06,state,Queensland,Total Residential,Trend,$'000,A420113K,119703
40,Value of residential building approved - states and territories,1987-06,state,South Australia,Total Residential,Trend,$'000,A420200J,46141
40,Value of residential building approved - states and territories,1987-06,state,Western Australia,Total Residential,Trend,$'000,A420284C,78284
40,Value of residential building approved - states and territories,1987-06,state,Australia,Total Residential,Trend,$'000,A419856A,709417
40,Value of residential building approved - states and territories,1987-07,state,New South Wales,Total Residential,Original,$'000,A419939J,254471
40,Value of residential building approved - states and territories,1987-07,state,Victoria,Total Residential,Original,$'000,A420023F,223460
40,Value of residential building approved - states and territories,1987-07,state,Queensland,Total Residential,Original,$'000,A420107R,133025
40,Value of residential building approved - states and territories,1987-07,state,South Australia,Total Residential,Original,$'000,A420194X,48335
40,Value of residential building approved - states and territories,1987-07,state,Western Australia,Total Residential,Original,$'000,A420278J,94921
40,Value of residential building approved - states and territories,1987-07,state,Tasmania,Total Residential,Original,$'000,A420356C,14813
40,Value of residential building approved - states and territories,1987-07,state,Northern Territory,Total Residential,Original,$'000,A420442X,7201
40,Value of residential building approved - states and territories,1987-07,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,29793
40,Value of residential building approved - states and territories,1987-07,state,Australia,Total Residential,Original,$'000,A419850L,806019
40,Value of residential building approved - states and territories,1987-07,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,230046
40,Value of residential building approved - states and territories,1987-07,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,208810
40,Value of residential building approved - states and territories,1987-07,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,123709
40,Value of residential building approved - states and territories,1987-07,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,45324
40,Value of residential building approved - states and territories,1987-07,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,81195
40,Value of residential building approved - states and territories,1987-07,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,743616
40,Value of residential building approved - states and territories,1987-07,state,New South Wales,Total Residential,Trend,$'000,A419945C,225399
40,Value of residential building approved - states and territories,1987-07,state,Victoria,Total Residential,Trend,$'000,A420029V,210396
40,Value of residential building approved - states and territories,1987-07,state,Queensland,Total Residential,Trend,$'000,A420113K,127651
40,Value of residential building approved - states and territories,1987-07,state,South Australia,Total Residential,Trend,$'000,A420200J,46162
40,Value of residential building approved - states and territories,1987-07,state,Western Australia,Total Residential,Trend,$'000,A420284C,80306
40,Value of residential building approved - states and territories,1987-07,state,Australia,Total Residential,Trend,$'000,A419856A,734702
40,Value of residential building approved - states and territories,1987-08,state,New South Wales,Total Residential,Original,$'000,A419939J,232457
40,Value of residential building approved - states and territories,1987-08,state,Victoria,Total Residential,Original,$'000,A420023F,215537
40,Value of residential building approved - states and territories,1987-08,state,Queensland,Total Residential,Original,$'000,A420107R,136961
40,Value of residential building approved - states and territories,1987-08,state,South Australia,Total Residential,Original,$'000,A420194X,50391
40,Value of residential building approved - states and territories,1987-08,state,Western Australia,Total Residential,Original,$'000,A420278J,76819
40,Value of residential building approved - states and territories,1987-08,state,Tasmania,Total Residential,Original,$'000,A420356C,15856
40,Value of residential building approved - states and territories,1987-08,state,Northern Territory,Total Residential,Original,$'000,A420442X,6014
40,Value of residential building approved - states and territories,1987-08,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,14121
40,Value of residential building approved - states and territories,1987-08,state,Australia,Total Residential,Original,$'000,A419850L,748156
40,Value of residential building approved - states and territories,1987-08,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,241303
40,Value of residential building approved - states and territories,1987-08,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,224826
40,Value of residential building approved - states and territories,1987-08,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,132236
40,Value of residential building approved - states and territories,1987-08,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,50208
40,Value of residential building approved - states and territories,1987-08,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,81027
40,Value of residential building approved - states and territories,1987-08,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,766773
40,Value of residential building approved - states and territories,1987-08,state,New South Wales,Total Residential,Trend,$'000,A419945C,235358
40,Value of residential building approved - states and territories,1987-08,state,Victoria,Total Residential,Trend,$'000,A420029V,217193
40,Value of residential building approved - states and territories,1987-08,state,Queensland,Total Residential,Trend,$'000,A420113K,135111
40,Value of residential building approved - states and territories,1987-08,state,South Australia,Total Residential,Trend,$'000,A420200J,45916
40,Value of residential building approved - states and territories,1987-08,state,Western Australia,Total Residential,Trend,$'000,A420284C,82739
40,Value of residential building approved - states and territories,1987-08,state,Australia,Total Residential,Trend,$'000,A419856A,761763
40,Value of residential building approved - states and territories,1987-09,state,New South Wales,Total Residential,Original,$'000,A419939J,242414
40,Value of residential building approved - states and territories,1987-09,state,Victoria,Total Residential,Original,$'000,A420023F,236271
40,Value of residential building approved - states and territories,1987-09,state,Queensland,Total Residential,Original,$'000,A420107R,156078
40,Value of residential building approved - states and territories,1987-09,state,South Australia,Total Residential,Original,$'000,A420194X,47537
40,Value of residential building approved - states and territories,1987-09,state,Western Australia,Total Residential,Original,$'000,A420278J,84216
40,Value of residential building approved - states and territories,1987-09,state,Tasmania,Total Residential,Original,$'000,A420356C,18338
40,Value of residential building approved - states and territories,1987-09,state,Northern Territory,Total Residential,Original,$'000,A420442X,16582
40,Value of residential building approved - states and territories,1987-09,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,12976
40,Value of residential building approved - states and territories,1987-09,state,Australia,Total Residential,Original,$'000,A419850L,814411
40,Value of residential building approved - states and territories,1987-09,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,230983
40,Value of residential building approved - states and territories,1987-09,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,221700
40,Value of residential building approved - states and territories,1987-09,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,149098
40,Value of residential building approved - states and territories,1987-09,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,45830
40,Value of residential building approved - states and territories,1987-09,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,82392
40,Value of residential building approved - states and territories,1987-09,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,774598
40,Value of residential building approved - states and territories,1987-09,state,New South Wales,Total Residential,Trend,$'000,A419945C,248277
40,Value of residential building approved - states and territories,1987-09,state,Victoria,Total Residential,Trend,$'000,A420029V,223799
40,Value of residential building approved - states and territories,1987-09,state,Queensland,Total Residential,Trend,$'000,A420113K,141976
40,Value of residential building approved - states and territories,1987-09,state,South Australia,Total Residential,Trend,$'000,A420200J,45811
40,Value of residential building approved - states and territories,1987-09,state,Western Australia,Total Residential,Trend,$'000,A420284C,85861
40,Value of residential building approved - states and territories,1987-09,state,Australia,Total Residential,Trend,$'000,A419856A,790593
40,Value of residential building approved - states and territories,1987-10,state,New South Wales,Total Residential,Original,$'000,A419939J,267658
40,Value of residential building approved - states and territories,1987-10,state,Victoria,Total Residential,Original,$'000,A420023F,248692
40,Value of residential building approved - states and territories,1987-10,state,Queensland,Total Residential,Original,$'000,A420107R,159516
40,Value of residential building approved - states and territories,1987-10,state,South Australia,Total Residential,Original,$'000,A420194X,42898
40,Value of residential building approved - states and territories,1987-10,state,Western Australia,Total Residential,Original,$'000,A420278J,95533
40,Value of residential building approved - states and territories,1987-10,state,Tasmania,Total Residential,Original,$'000,A420356C,18873
40,Value of residential building approved - states and territories,1987-10,state,Northern Territory,Total Residential,Original,$'000,A420442X,18157
40,Value of residential building approved - states and territories,1987-10,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,17738
40,Value of residential building approved - states and territories,1987-10,state,Australia,Total Residential,Original,$'000,A419850L,869064
40,Value of residential building approved - states and territories,1987-10,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,259955
40,Value of residential building approved - states and territories,1987-10,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,227214
40,Value of residential building approved - states and territories,1987-10,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,147913
40,Value of residential building approved - states and territories,1987-10,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,43559
40,Value of residential building approved - states and territories,1987-10,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,93246
40,Value of residential building approved - states and territories,1987-10,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,822317
40,Value of residential building approved - states and territories,1987-10,state,New South Wales,Total Residential,Trend,$'000,A419945C,262431
40,Value of residential building approved - states and territories,1987-10,state,Victoria,Total Residential,Trend,$'000,A420029V,228987
40,Value of residential building approved - states and territories,1987-10,state,Queensland,Total Residential,Trend,$'000,A420113K,149894
40,Value of residential building approved - states and territories,1987-10,state,South Australia,Total Residential,Trend,$'000,A420200J,45802
40,Value of residential building approved - states and territories,1987-10,state,Western Australia,Total Residential,Trend,$'000,A420284C,89453
40,Value of residential building approved - states and territories,1987-10,state,Australia,Total Residential,Trend,$'000,A419856A,820428
40,Value of residential building approved - states and territories,1987-11,state,New South Wales,Total Residential,Original,$'000,A419939J,318864
40,Value of residential building approved - states and territories,1987-11,state,Victoria,Total Residential,Original,$'000,A420023F,230536
40,Value of residential building approved - states and territories,1987-11,state,Queensland,Total Residential,Original,$'000,A420107R,159300
40,Value of residential building approved - states and territories,1987-11,state,South Australia,Total Residential,Original,$'000,A420194X,48208
40,Value of residential building approved - states and territories,1987-11,state,Western Australia,Total Residential,Original,$'000,A420278J,89619
40,Value of residential building approved - states and territories,1987-11,state,Tasmania,Total Residential,Original,$'000,A420356C,19266
40,Value of residential building approved - states and territories,1987-11,state,Northern Territory,Total Residential,Original,$'000,A420442X,6964
40,Value of residential building approved - states and territories,1987-11,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,13010
40,Value of residential building approved - states and territories,1987-11,state,Australia,Total Residential,Original,$'000,A419850L,885767
40,Value of residential building approved - states and territories,1987-11,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,298274
40,Value of residential building approved - states and territories,1987-11,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,232407
40,Value of residential building approved - states and territories,1987-11,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,156313
40,Value of residential building approved - states and territories,1987-11,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,45218
40,Value of residential building approved - states and territories,1987-11,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,90322
40,Value of residential building approved - states and territories,1987-11,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,859337
40,Value of residential building approved - states and territories,1987-11,state,New South Wales,Total Residential,Trend,$'000,A419945C,276533
40,Value of residential building approved - states and territories,1987-11,state,Victoria,Total Residential,Trend,$'000,A420029V,233632
40,Value of residential building approved - states and territories,1987-11,state,Queensland,Total Residential,Trend,$'000,A420113K,160199
40,Value of residential building approved - states and territories,1987-11,state,South Australia,Total Residential,Trend,$'000,A420200J,46007
40,Value of residential building approved - states and territories,1987-11,state,Western Australia,Total Residential,Trend,$'000,A420284C,93484
40,Value of residential building approved - states and territories,1987-11,state,Australia,Total Residential,Trend,$'000,A419856A,852543
40,Value of residential building approved - states and territories,1987-12,state,New South Wales,Total Residential,Original,$'000,A419939J,257331
40,Value of residential building approved - states and territories,1987-12,state,Victoria,Total Residential,Original,$'000,A420023F,244947
40,Value of residential building approved - states and territories,1987-12,state,Queensland,Total Residential,Original,$'000,A420107R,159030
40,Value of residential building approved - states and territories,1987-12,state,South Australia,Total Residential,Original,$'000,A420194X,46022
40,Value of residential building approved - states and territories,1987-12,state,Western Australia,Total Residential,Original,$'000,A420278J,92663
40,Value of residential building approved - states and territories,1987-12,state,Tasmania,Total Residential,Original,$'000,A420356C,17516
40,Value of residential building approved - states and territories,1987-12,state,Northern Territory,Total Residential,Original,$'000,A420442X,7106
40,Value of residential building approved - states and territories,1987-12,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,12604
40,Value of residential building approved - states and territories,1987-12,state,Australia,Total Residential,Original,$'000,A419850L,837218
40,Value of residential building approved - states and territories,1987-12,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,276339
40,Value of residential building approved - states and territories,1987-12,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,242183
40,Value of residential building approved - states and territories,1987-12,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,166497
40,Value of residential building approved - states and territories,1987-12,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,45125
40,Value of residential building approved - states and territories,1987-12,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,99391
40,Value of residential building approved - states and territories,1987-12,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,871098
40,Value of residential building approved - states and territories,1987-12,state,New South Wales,Total Residential,Trend,$'000,A419945C,289907
40,Value of residential building approved - states and territories,1987-12,state,Victoria,Total Residential,Trend,$'000,A420029V,237456
40,Value of residential building approved - states and territories,1987-12,state,Queensland,Total Residential,Trend,$'000,A420113K,171932
40,Value of residential building approved - states and territories,1987-12,state,South Australia,Total Residential,Trend,$'000,A420200J,46946
40,Value of residential building approved - states and territories,1987-12,state,Western Australia,Total Residential,Trend,$'000,A420284C,98183
40,Value of residential building approved - states and territories,1987-12,state,Australia,Total Residential,Trend,$'000,A419856A,886587
40,Value of residential building approved - states and territories,1988-01,state,New South Wales,Total Residential,Original,$'000,A419939J,245501
40,Value of residential building approved - states and territories,1988-01,state,Victoria,Total Residential,Original,$'000,A420023F,181935
40,Value of residential building approved - states and territories,1988-01,state,Queensland,Total Residential,Original,$'000,A420107R,143608
40,Value of residential building approved - states and territories,1988-01,state,South Australia,Total Residential,Original,$'000,A420194X,40491
40,Value of residential building approved - states and territories,1988-01,state,Western Australia,Total Residential,Original,$'000,A420278J,84096
40,Value of residential building approved - states and territories,1988-01,state,Tasmania,Total Residential,Original,$'000,A420356C,13294
40,Value of residential building approved - states and territories,1988-01,state,Northern Territory,Total Residential,Original,$'000,A420442X,5099
40,Value of residential building approved - states and territories,1988-01,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,11786
40,Value of residential building approved - states and territories,1988-01,state,Australia,Total Residential,Original,$'000,A419850L,725810
40,Value of residential building approved - states and territories,1988-01,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,311151
40,Value of residential building approved - states and territories,1988-01,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,241201
40,Value of residential building approved - states and territories,1988-01,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,187063
40,Value of residential building approved - states and territories,1988-01,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,51563
40,Value of residential building approved - states and territories,1988-01,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,107493
40,Value of residential building approved - states and territories,1988-01,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,940077
40,Value of residential building approved - states and territories,1988-01,state,New South Wales,Total Residential,Trend,$'000,A419945C,302059
40,Value of residential building approved - states and territories,1988-01,state,Victoria,Total Residential,Trend,$'000,A420029V,239574
40,Value of residential building approved - states and territories,1988-01,state,Queensland,Total Residential,Trend,$'000,A420113K,183625
40,Value of residential building approved - states and territories,1988-01,state,South Australia,Total Residential,Trend,$'000,A420200J,48557
40,Value of residential building approved - states and territories,1988-01,state,Western Australia,Total Residential,Trend,$'000,A420284C,103297
40,Value of residential building approved - states and territories,1988-01,state,Australia,Total Residential,Trend,$'000,A419856A,919460
40,Value of residential building approved - states and territories,1988-02,state,New South Wales,Total Residential,Original,$'000,A419939J,305326
40,Value of residential building approved - states and territories,1988-02,state,Victoria,Total Residential,Original,$'000,A420023F,222553
40,Value of residential building approved - states and territories,1988-02,state,Queensland,Total Residential,Original,$'000,A420107R,180090
40,Value of residential building approved - states and territories,1988-02,state,South Australia,Total Residential,Original,$'000,A420194X,45364
40,Value of residential building approved - states and territories,1988-02,state,Western Australia,Total Residential,Original,$'000,A420278J,102124
40,Value of residential building approved - states and territories,1988-02,state,Tasmania,Total Residential,Original,$'000,A420356C,18655
40,Value of residential building approved - states and territories,1988-02,state,Northern Territory,Total Residential,Original,$'000,A420442X,7026
40,Value of residential building approved - states and territories,1988-02,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,23111
40,Value of residential building approved - states and territories,1988-02,state,Australia,Total Residential,Original,$'000,A419850L,904249
40,Value of residential building approved - states and territories,1988-02,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,319632
40,Value of residential building approved - states and territories,1988-02,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,235770
40,Value of residential building approved - states and territories,1988-02,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,193203
40,Value of residential building approved - states and territories,1988-02,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,49843
40,Value of residential building approved - states and territories,1988-02,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,105788
40,Value of residential building approved - states and territories,1988-02,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,951299
40,Value of residential building approved - states and territories,1988-02,state,New South Wales,Total Residential,Trend,$'000,A419945C,312520
40,Value of residential building approved - states and territories,1988-02,state,Victoria,Total Residential,Trend,$'000,A420029V,240628
40,Value of residential building approved - states and territories,1988-02,state,Queensland,Total Residential,Trend,$'000,A420113K,193734
40,Value of residential building approved - states and territories,1988-02,state,South Australia,Total Residential,Trend,$'000,A420200J,50153
40,Value of residential building approved - states and territories,1988-02,state,Western Australia,Total Residential,Trend,$'000,A420284C,108203
40,Value of residential building approved - states and territories,1988-02,state,Australia,Total Residential,Trend,$'000,A419856A,947953
40,Value of residential building approved - states and territories,1988-03,state,New South Wales,Total Residential,Original,$'000,A419939J,326103
40,Value of residential building approved - states and territories,1988-03,state,Victoria,Total Residential,Original,$'000,A420023F,260213
40,Value of residential building approved - states and territories,1988-03,state,Queensland,Total Residential,Original,$'000,A420107R,273148
40,Value of residential building approved - states and territories,1988-03,state,South Australia,Total Residential,Original,$'000,A420194X,54517
40,Value of residential building approved - states and territories,1988-03,state,Western Australia,Total Residential,Original,$'000,A420278J,122876
40,Value of residential building approved - states and territories,1988-03,state,Tasmania,Total Residential,Original,$'000,A420356C,19340
40,Value of residential building approved - states and territories,1988-03,state,Northern Territory,Total Residential,Original,$'000,A420442X,4612
40,Value of residential building approved - states and territories,1988-03,state,Australian Capital Territory,Total Residential,Original,$'000,A420515A,23588
40,Value of residential building approved - states and territories,1988-03,state,Australia,Total Residential,Original,$'000,A419850L,1084397
40,Value of residential building approved - states and territories,1988-03,state,New South Wales,Total Residential,Seasonally Adjusted,$'000,A419942W,308021
40,Value of residential building approved - states and territories,1988-03,state,Victoria,Total Residential,Seasonally Adjusted,$'000,A420026L,243846
40,Value of residential building approved - states and territories,1988-03,state,Queensland,Total Residential,Seasonally Adjusted,$'000,A420110C,221934
40,Value of residential building approved - states and territories,1988-03,state,South Australia,Total Residential,Seasonally Adjusted,$'000,A420197F,49395
40,Value of residential building approved - states and territories,1988-03,state,Western Australia,Total Residential,Seasonally Adjusted,$'000,A420281W,109310
40,Value of residential building approved - states and territories,1988-03,state,Australia,Total Residential,Seasonally Adjusted,$'000,A419853V,976176
40,Value of residential building approved - states and territories,1988-03,state,New South Wales,Total Residential,Trend,$'000,A419945C,324265
40,Value of residential building approved - states and territories,1988-03,state,Victoria,Total Residential,Trend,$'000,A420029V,241832
40,Value of residential building approved - states and territories,1988-03,state,Queensland,Total Residential,Trend,$'000,A420113K,203038
40,Value of residential building approved - states and territories,1988-03,state,South Australia,Total Residential,Trend,$'000,A420200J,51253
40,Value of residential building approved - states and territories,1988-03,state,Western Australia,Total Residential,Trend,$'000,A420284C,113474
40,Value of residential building approved - states and territories,1988-03,state,Australia,Total Residential,Trend,$'000,A419856A,977339
40,Value of residential building approved - states and territories,1988-04,state,New South Wales,Total Residential,Original,$'000,A419939J,312320
40,Value of residential building approved - states and territories,1988-04,state,Victoria,Total Residential,Original,$'000,A420023F,243642
40,Value of residential building approved - states and territories,1988-04,state,Queensland,Total Residential,Original,$'000,A420107R,179852
40,Value of residential building approved - states and territories,1988-04,state,South Australia,Total Residential,Original,$'000,A420194X,52920
40,Value of residential building approved - states and territories,1988-04,state,Western Australia,Total Residential,Original,$'000,A420278J,109545
40,Value of residential building approved - states and territories,1988-04,state,Tasmania,Total Residential,Original,$'000,A420356C,15254
