table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
39,Value of total building approved - states and territories,1975-10,state,Queensland,,Trend,$'000,A422375W,68413
39,Value of total building approved - states and territories,1975-10,state,South Australia,,Trend,$'000,A422475F,37038
39,Value of total building approved - states and territories,1975-10,state,Western Australia,,Trend,$'000,A422575R,44388
39,Value of total building approved - states and territories,1975-11,state,New South Wales,,Original,$'000,A422168F,106804
39,Value of total building approved - states and territories,1975-11,state,Victoria,,Original,$'000,A422268R,104853
39,Value of total building approved - states and territories,1975-11,state,Queensland,,Original,$'000,A422368X,73891
39,Value of total building approved - states and territories,1975-11,state,South Australia,,Original,$'000,A422468J,39079
39,Value of total building approved - states and territories,1975-11,state,Western Australia,,Original,$'000,A422568T,42152
39,Value of total building approved - states and territories,1975-11,state,Tasmania,,Original,$'000,A422668A,10551
39,Value of total building approved - states and territories,1975-11,state,Northern Territory,,Original,$'000,A422768K,10662
39,Value of total building approved - states and territories,1975-11,state,Australian Capital Territory,,Original,$'000,A422865L,17537
39,Value of total building approved - states and territories,1975-11,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,102012
39,Value of total building approved - states and territories,1975-11,state,Victoria,,Seasonally Adjusted,$'000,A422273J,109837
39,Value of total building approved - states and territories,1975-11,state,Queensland,,Seasonally Adjusted,$'000,A422373T,76170
39,Value of total building approved - states and territories,1975-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,39616
39,Value of total building approved - states and territories,1975-11,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,43035
39,Value of total building approved - states and territories,1975-11,state,New South Wales,,Trend,$'000,A422175C,107104
39,Value of total building approved - states and territories,1975-11,state,Victoria,,Trend,$'000,A422275L,116585
39,Value of total building approved - states and territories,1975-11,state,Queensland,,Trend,$'000,A422375W,68914
39,Value of total building approved - states and territories,1975-11,state,South Australia,,Trend,$'000,A422475F,38773
39,Value of total building approved - states and territories,1975-11,state,Western Australia,,Trend,$'000,A422575R,46313
39,Value of total building approved - states and territories,1975-12,state,New South Wales,,Original,$'000,A422168F,105424
39,Value of total building approved - states and territories,1975-12,state,Victoria,,Original,$'000,A422268R,118852
39,Value of total building approved - states and territories,1975-12,state,Queensland,,Original,$'000,A422368X,61962
39,Value of total building approved - states and territories,1975-12,state,South Australia,,Original,$'000,A422468J,44911
39,Value of total building approved - states and territories,1975-12,state,Western Australia,,Original,$'000,A422568T,50359
39,Value of total building approved - states and territories,1975-12,state,Tasmania,,Original,$'000,A422668A,11725
39,Value of total building approved - states and territories,1975-12,state,Northern Territory,,Original,$'000,A422768K,7160
39,Value of total building approved - states and territories,1975-12,state,Australian Capital Territory,,Original,$'000,A422865L,15408
39,Value of total building approved - states and territories,1975-12,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,110598
39,Value of total building approved - states and territories,1975-12,state,Victoria,,Seasonally Adjusted,$'000,A422273J,115250
39,Value of total building approved - states and territories,1975-12,state,Queensland,,Seasonally Adjusted,$'000,A422373T,64774
39,Value of total building approved - states and territories,1975-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,43935
39,Value of total building approved - states and territories,1975-12,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,53285
39,Value of total building approved - states and territories,1975-12,state,New South Wales,,Trend,$'000,A422175C,102948
39,Value of total building approved - states and territories,1975-12,state,Victoria,,Trend,$'000,A422275L,117727
39,Value of total building approved - states and territories,1975-12,state,Queensland,,Trend,$'000,A422375W,69594
39,Value of total building approved - states and territories,1975-12,state,South Australia,,Trend,$'000,A422475F,39994
39,Value of total building approved - states and territories,1975-12,state,Western Australia,,Trend,$'000,A422575R,48757
39,Value of total building approved - states and territories,1976-01,state,New South Wales,,Original,$'000,A422168F,92041
39,Value of total building approved - states and territories,1976-01,state,Victoria,,Original,$'000,A422268R,91408
39,Value of total building approved - states and territories,1976-01,state,Queensland,,Original,$'000,A422368X,58161
39,Value of total building approved - states and territories,1976-01,state,South Australia,,Original,$'000,A422468J,33279
39,Value of total building approved - states and territories,1976-01,state,Western Australia,,Original,$'000,A422568T,35636
39,Value of total building approved - states and territories,1976-01,state,Tasmania,,Original,$'000,A422668A,7709
39,Value of total building approved - states and territories,1976-01,state,Northern Territory,,Original,$'000,A422768K,4500
39,Value of total building approved - states and territories,1976-01,state,Australian Capital Territory,,Original,$'000,A422865L,20451
39,Value of total building approved - states and territories,1976-01,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,100913
39,Value of total building approved - states and territories,1976-01,state,Victoria,,Seasonally Adjusted,$'000,A422273J,117574
39,Value of total building approved - states and territories,1976-01,state,Queensland,,Seasonally Adjusted,$'000,A422373T,71222
39,Value of total building approved - states and territories,1976-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,40402
39,Value of total building approved - states and territories,1976-01,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,44701
39,Value of total building approved - states and territories,1976-01,state,New South Wales,,Trend,$'000,A422175C,101436
39,Value of total building approved - states and territories,1976-01,state,Victoria,,Trend,$'000,A422275L,120569
39,Value of total building approved - states and territories,1976-01,state,Queensland,,Trend,$'000,A422375W,71895
39,Value of total building approved - states and territories,1976-01,state,South Australia,,Trend,$'000,A422475F,41612
39,Value of total building approved - states and territories,1976-01,state,Western Australia,,Trend,$'000,A422575R,52065
39,Value of total building approved - states and territories,1976-02,state,New South Wales,,Original,$'000,A422168F,87635
39,Value of total building approved - states and territories,1976-02,state,Victoria,,Original,$'000,A422268R,114604
39,Value of total building approved - states and territories,1976-02,state,Queensland,,Original,$'000,A422368X,69939
39,Value of total building approved - states and territories,1976-02,state,South Australia,,Original,$'000,A422468J,32131
39,Value of total building approved - states and territories,1976-02,state,Western Australia,,Original,$'000,A422568T,57571
39,Value of total building approved - states and territories,1976-02,state,Tasmania,,Original,$'000,A422668A,10417
39,Value of total building approved - states and territories,1976-02,state,Northern Territory,,Original,$'000,A422768K,6848
39,Value of total building approved - states and territories,1976-02,state,Australian Capital Territory,,Original,$'000,A422865L,17102
39,Value of total building approved - states and territories,1976-02,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,95415
39,Value of total building approved - states and territories,1976-02,state,Victoria,,Seasonally Adjusted,$'000,A422273J,124626
39,Value of total building approved - states and territories,1976-02,state,Queensland,,Seasonally Adjusted,$'000,A422373T,75321
39,Value of total building approved - states and territories,1976-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,39118
39,Value of total building approved - states and territories,1976-02,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,61043
39,Value of total building approved - states and territories,1976-02,state,New South Wales,,Trend,$'000,A422175C,103150
39,Value of total building approved - states and territories,1976-02,state,Victoria,,Trend,$'000,A422275L,125397
39,Value of total building approved - states and territories,1976-02,state,Queensland,,Trend,$'000,A422375W,75806
39,Value of total building approved - states and territories,1976-02,state,South Australia,,Trend,$'000,A422475F,44108
39,Value of total building approved - states and territories,1976-02,state,Western Australia,,Trend,$'000,A422575R,55941
39,Value of total building approved - states and territories,1976-03,state,New South Wales,,Original,$'000,A422168F,105637
39,Value of total building approved - states and territories,1976-03,state,Victoria,,Original,$'000,A422268R,145569
39,Value of total building approved - states and territories,1976-03,state,Queensland,,Original,$'000,A422368X,73485
39,Value of total building approved - states and territories,1976-03,state,South Australia,,Original,$'000,A422468J,53496
39,Value of total building approved - states and territories,1976-03,state,Western Australia,,Original,$'000,A422568T,63977
39,Value of total building approved - states and territories,1976-03,state,Tasmania,,Original,$'000,A422668A,16664
39,Value of total building approved - states and territories,1976-03,state,Northern Territory,,Original,$'000,A422768K,9198
39,Value of total building approved - states and territories,1976-03,state,Australian Capital Territory,,Original,$'000,A422865L,22447
39,Value of total building approved - states and territories,1976-03,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,105692
39,Value of total building approved - states and territories,1976-03,state,Victoria,,Seasonally Adjusted,$'000,A422273J,127622
39,Value of total building approved - states and territories,1976-03,state,Queensland,,Seasonally Adjusted,$'000,A422373T,65616
39,Value of total building approved - states and territories,1976-03,state,South Australia,,Seasonally Adjusted,$'000,A422473A,50547
39,Value of total building approved - states and territories,1976-03,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,57423
39,Value of total building approved - states and territories,1976-03,state,New South Wales,,Trend,$'000,A422175C,106890
39,Value of total building approved - states and territories,1976-03,state,Victoria,,Trend,$'000,A422275L,131097
39,Value of total building approved - states and territories,1976-03,state,Queensland,,Trend,$'000,A422375W,79829
39,Value of total building approved - states and territories,1976-03,state,South Australia,,Trend,$'000,A422475F,47363
39,Value of total building approved - states and territories,1976-03,state,Western Australia,,Trend,$'000,A422575R,59491
39,Value of total building approved - states and territories,1976-04,state,New South Wales,,Original,$'000,A422168F,120905
39,Value of total building approved - states and territories,1976-04,state,Victoria,,Original,$'000,A422268R,144610
39,Value of total building approved - states and territories,1976-04,state,Queensland,,Original,$'000,A422368X,89096
39,Value of total building approved - states and territories,1976-04,state,South Australia,,Original,$'000,A422468J,44328
39,Value of total building approved - states and territories,1976-04,state,Western Australia,,Original,$'000,A422568T,51792
39,Value of total building approved - states and territories,1976-04,state,Tasmania,,Original,$'000,A422668A,11644
39,Value of total building approved - states and territories,1976-04,state,Northern Territory,,Original,$'000,A422768K,7455
39,Value of total building approved - states and territories,1976-04,state,Australian Capital Territory,,Original,$'000,A422865L,18571
39,Value of total building approved - states and territories,1976-04,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,121964
39,Value of total building approved - states and territories,1976-04,state,Victoria,,Seasonally Adjusted,$'000,A422273J,151396
39,Value of total building approved - states and territories,1976-04,state,Queensland,,Seasonally Adjusted,$'000,A422373T,92418
39,Value of total building approved - states and territories,1976-04,state,South Australia,,Seasonally Adjusted,$'000,A422473A,46454
39,Value of total building approved - states and territories,1976-04,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,54334
39,Value of total building approved - states and territories,1976-04,state,New South Wales,,Trend,$'000,A422175C,111098
39,Value of total building approved - states and territories,1976-04,state,Victoria,,Trend,$'000,A422275L,135453
39,Value of total building approved - states and territories,1976-04,state,Queensland,,Trend,$'000,A422375W,83084
39,Value of total building approved - states and territories,1976-04,state,South Australia,,Trend,$'000,A422475F,50816
39,Value of total building approved - states and territories,1976-04,state,Western Australia,,Trend,$'000,A422575R,61787
39,Value of total building approved - states and territories,1976-05,state,New South Wales,,Original,$'000,A422168F,116290
39,Value of total building approved - states and territories,1976-05,state,Victoria,,Original,$'000,A422268R,141942
39,Value of total building approved - states and territories,1976-05,state,Queensland,,Original,$'000,A422368X,104045
39,Value of total building approved - states and territories,1976-05,state,South Australia,,Original,$'000,A422468J,52003
39,Value of total building approved - states and territories,1976-05,state,Western Australia,,Original,$'000,A422568T,79864
39,Value of total building approved - states and territories,1976-05,state,Tasmania,,Original,$'000,A422668A,24799
39,Value of total building approved - states and territories,1976-05,state,Northern Territory,,Original,$'000,A422768K,11838
39,Value of total building approved - states and territories,1976-05,state,Australian Capital Territory,,Original,$'000,A422865L,23192
39,Value of total building approved - states and territories,1976-05,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,113815
39,Value of total building approved - states and territories,1976-05,state,Victoria,,Seasonally Adjusted,$'000,A422273J,133440
39,Value of total building approved - states and territories,1976-05,state,Queensland,,Seasonally Adjusted,$'000,A422373T,103513
39,Value of total building approved - states and territories,1976-05,state,South Australia,,Seasonally Adjusted,$'000,A422473A,51644
39,Value of total building approved - states and territories,1976-05,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,77159
39,Value of total building approved - states and territories,1976-05,state,New South Wales,,Trend,$'000,A422175C,114539
39,Value of total building approved - states and territories,1976-05,state,Victoria,,Trend,$'000,A422275L,137071
39,Value of total building approved - states and territories,1976-05,state,Queensland,,Trend,$'000,A422375W,84659
39,Value of total building approved - states and territories,1976-05,state,South Australia,,Trend,$'000,A422475F,53618
39,Value of total building approved - states and territories,1976-05,state,Western Australia,,Trend,$'000,A422575R,62244
39,Value of total building approved - states and territories,1976-06,state,New South Wales,,Original,$'000,A422168F,118608
39,Value of total building approved - states and territories,1976-06,state,Victoria,,Original,$'000,A422268R,143329
39,Value of total building approved - states and territories,1976-06,state,Queensland,,Original,$'000,A422368X,84134
39,Value of total building approved - states and territories,1976-06,state,South Australia,,Original,$'000,A422468J,87585
39,Value of total building approved - states and territories,1976-06,state,Western Australia,,Original,$'000,A422568T,72348
39,Value of total building approved - states and territories,1976-06,state,Tasmania,,Original,$'000,A422668A,11962
39,Value of total building approved - states and territories,1976-06,state,Northern Territory,,Original,$'000,A422768K,18262
39,Value of total building approved - states and territories,1976-06,state,Australian Capital Territory,,Original,$'000,A422865L,17444
39,Value of total building approved - states and territories,1976-06,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,109998
39,Value of total building approved - states and territories,1976-06,state,Victoria,,Seasonally Adjusted,$'000,A422273J,136459
39,Value of total building approved - states and territories,1976-06,state,Queensland,,Seasonally Adjusted,$'000,A422373T,78596
39,Value of total building approved - states and territories,1976-06,state,South Australia,,Seasonally Adjusted,$'000,A422473A,71892
39,Value of total building approved - states and territories,1976-06,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,64737
39,Value of total building approved - states and territories,1976-06,state,New South Wales,,Trend,$'000,A422175C,117552
39,Value of total building approved - states and territories,1976-06,state,Victoria,,Trend,$'000,A422275L,136969
39,Value of total building approved - states and territories,1976-06,state,Queensland,,Trend,$'000,A422375W,84532
39,Value of total building approved - states and territories,1976-06,state,South Australia,,Trend,$'000,A422475F,55521
39,Value of total building approved - states and territories,1976-06,state,Western Australia,,Trend,$'000,A422575R,61264
39,Value of total building approved - states and territories,1976-07,state,New South Wales,,Original,$'000,A422168F,137109
39,Value of total building approved - states and territories,1976-07,state,Victoria,,Original,$'000,A422268R,138189
39,Value of total building approved - states and territories,1976-07,state,Queensland,,Original,$'000,A422368X,76539
39,Value of total building approved - states and territories,1976-07,state,South Australia,,Original,$'000,A422468J,45880
39,Value of total building approved - states and territories,1976-07,state,Western Australia,,Original,$'000,A422568T,55172
39,Value of total building approved - states and territories,1976-07,state,Tasmania,,Original,$'000,A422668A,14022
39,Value of total building approved - states and territories,1976-07,state,Northern Territory,,Original,$'000,A422768K,11640
39,Value of total building approved - states and territories,1976-07,state,Australian Capital Territory,,Original,$'000,A422865L,20991
39,Value of total building approved - states and territories,1976-07,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,134871
39,Value of total building approved - states and territories,1976-07,state,Victoria,,Seasonally Adjusted,$'000,A422273J,130505
39,Value of total building approved - states and territories,1976-07,state,Queensland,,Seasonally Adjusted,$'000,A422373T,74471
39,Value of total building approved - states and territories,1976-07,state,South Australia,,Seasonally Adjusted,$'000,A422473A,47624
39,Value of total building approved - states and territories,1976-07,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,52645
39,Value of total building approved - states and territories,1976-07,state,New South Wales,,Trend,$'000,A422175C,120404
39,Value of total building approved - states and territories,1976-07,state,Victoria,,Trend,$'000,A422275L,135963
39,Value of total building approved - states and territories,1976-07,state,Queensland,,Trend,$'000,A422375W,83074
39,Value of total building approved - states and territories,1976-07,state,South Australia,,Trend,$'000,A422475F,56011
39,Value of total building approved - states and territories,1976-07,state,Western Australia,,Trend,$'000,A422575R,59762
39,Value of total building approved - states and territories,1976-08,state,New South Wales,,Original,$'000,A422168F,107872
39,Value of total building approved - states and territories,1976-08,state,Victoria,,Original,$'000,A422268R,133353
39,Value of total building approved - states and territories,1976-08,state,Queensland,,Original,$'000,A422368X,70966
39,Value of total building approved - states and territories,1976-08,state,South Australia,,Original,$'000,A422468J,51588
39,Value of total building approved - states and territories,1976-08,state,Western Australia,,Original,$'000,A422568T,50032
39,Value of total building approved - states and territories,1976-08,state,Tasmania,,Original,$'000,A422668A,14229
39,Value of total building approved - states and territories,1976-08,state,Northern Territory,,Original,$'000,A422768K,6921
39,Value of total building approved - states and territories,1976-08,state,Australian Capital Territory,,Original,$'000,A422865L,10957
39,Value of total building approved - states and territories,1976-08,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,106172
39,Value of total building approved - states and territories,1976-08,state,Victoria,,Seasonally Adjusted,$'000,A422273J,132042
39,Value of total building approved - states and territories,1976-08,state,Queensland,,Seasonally Adjusted,$'000,A422373T,70335
39,Value of total building approved - states and territories,1976-08,state,South Australia,,Seasonally Adjusted,$'000,A422473A,50709
39,Value of total building approved - states and territories,1976-08,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,52008
39,Value of total building approved - states and territories,1976-08,state,New South Wales,,Trend,$'000,A422175C,124774
39,Value of total building approved - states and territories,1976-08,state,Victoria,,Trend,$'000,A422275L,133995
39,Value of total building approved - states and territories,1976-08,state,Queensland,,Trend,$'000,A422375W,81614
39,Value of total building approved - states and territories,1976-08,state,South Australia,,Trend,$'000,A422475F,55156
39,Value of total building approved - states and territories,1976-08,state,Western Australia,,Trend,$'000,A422575R,58824
39,Value of total building approved - states and territories,1976-09,state,New South Wales,,Original,$'000,A422168F,151861
39,Value of total building approved - states and territories,1976-09,state,Victoria,,Original,$'000,A422268R,139920
39,Value of total building approved - states and territories,1976-09,state,Queensland,,Original,$'000,A422368X,97462
39,Value of total building approved - states and territories,1976-09,state,South Australia,,Original,$'000,A422468J,65053
39,Value of total building approved - states and territories,1976-09,state,Western Australia,,Original,$'000,A422568T,55780
39,Value of total building approved - states and territories,1976-09,state,Tasmania,,Original,$'000,A422668A,16734
39,Value of total building approved - states and territories,1976-09,state,Northern Territory,,Original,$'000,A422768K,12377
39,Value of total building approved - states and territories,1976-09,state,Australian Capital Territory,,Original,$'000,A422865L,14194
39,Value of total building approved - states and territories,1976-09,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,145760
39,Value of total building approved - states and territories,1976-09,state,Victoria,,Seasonally Adjusted,$'000,A422273J,137717
39,Value of total building approved - states and territories,1976-09,state,Queensland,,Seasonally Adjusted,$'000,A422373T,93094
39,Value of total building approved - states and territories,1976-09,state,South Australia,,Seasonally Adjusted,$'000,A422473A,56816
39,Value of total building approved - states and territories,1976-09,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,56234
39,Value of total building approved - states and territories,1976-09,state,New South Wales,,Trend,$'000,A422175C,131597
39,Value of total building approved - states and territories,1976-09,state,Victoria,,Trend,$'000,A422275L,131959
39,Value of total building approved - states and territories,1976-09,state,Queensland,,Trend,$'000,A422375W,80108
39,Value of total building approved - states and territories,1976-09,state,South Australia,,Trend,$'000,A422475F,54010
39,Value of total building approved - states and territories,1976-09,state,Western Australia,,Trend,$'000,A422575R,59380
39,Value of total building approved - states and territories,1976-10,state,New South Wales,,Original,$'000,A422168F,120135
39,Value of total building approved - states and territories,1976-10,state,Victoria,,Original,$'000,A422268R,132893
39,Value of total building approved - states and territories,1976-10,state,Queensland,,Original,$'000,A422368X,84841
39,Value of total building approved - states and territories,1976-10,state,South Australia,,Original,$'000,A422468J,49726
39,Value of total building approved - states and territories,1976-10,state,Western Australia,,Original,$'000,A422568T,69452
39,Value of total building approved - states and territories,1976-10,state,Tasmania,,Original,$'000,A422668A,21239
39,Value of total building approved - states and territories,1976-10,state,Northern Territory,,Original,$'000,A422768K,10998
39,Value of total building approved - states and territories,1976-10,state,Australian Capital Territory,,Original,$'000,A422865L,12396
39,Value of total building approved - states and territories,1976-10,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,121181
39,Value of total building approved - states and territories,1976-10,state,Victoria,,Seasonally Adjusted,$'000,A422273J,134270
39,Value of total building approved - states and territories,1976-10,state,Queensland,,Seasonally Adjusted,$'000,A422373T,81724
39,Value of total building approved - states and territories,1976-10,state,South Australia,,Seasonally Adjusted,$'000,A422473A,54606
39,Value of total building approved - states and territories,1976-10,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,68422
39,Value of total building approved - states and territories,1976-10,state,New South Wales,,Trend,$'000,A422175C,139458
39,Value of total building approved - states and territories,1976-10,state,Victoria,,Trend,$'000,A422275L,130376
39,Value of total building approved - states and territories,1976-10,state,Queensland,,Trend,$'000,A422375W,78845
39,Value of total building approved - states and territories,1976-10,state,South Australia,,Trend,$'000,A422475F,52799
39,Value of total building approved - states and territories,1976-10,state,Western Australia,,Trend,$'000,A422575R,60737
39,Value of total building approved - states and territories,1976-11,state,New South Wales,,Original,$'000,A422168F,150463
39,Value of total building approved - states and territories,1976-11,state,Victoria,,Original,$'000,A422268R,133041
39,Value of total building approved - states and territories,1976-11,state,Queensland,,Original,$'000,A422368X,80151
39,Value of total building approved - states and territories,1976-11,state,South Australia,,Original,$'000,A422468J,49832
39,Value of total building approved - states and territories,1976-11,state,Western Australia,,Original,$'000,A422568T,62673
39,Value of total building approved - states and territories,1976-11,state,Tasmania,,Original,$'000,A422668A,18104
39,Value of total building approved - states and territories,1976-11,state,Northern Territory,,Original,$'000,A422768K,12022
39,Value of total building approved - states and territories,1976-11,state,Australian Capital Territory,,Original,$'000,A422865L,37220
39,Value of total building approved - states and territories,1976-11,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,140567
39,Value of total building approved - states and territories,1976-11,state,Victoria,,Seasonally Adjusted,$'000,A422273J,125512
39,Value of total building approved - states and territories,1976-11,state,Queensland,,Seasonally Adjusted,$'000,A422373T,75989
39,Value of total building approved - states and territories,1976-11,state,South Australia,,Seasonally Adjusted,$'000,A422473A,50774
39,Value of total building approved - states and territories,1976-11,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,61977
39,Value of total building approved - states and territories,1976-11,state,New South Wales,,Trend,$'000,A422175C,145624
39,Value of total building approved - states and territories,1976-11,state,Victoria,,Trend,$'000,A422275L,129364
39,Value of total building approved - states and territories,1976-11,state,Queensland,,Trend,$'000,A422375W,77856
39,Value of total building approved - states and territories,1976-11,state,South Australia,,Trend,$'000,A422475F,51228
39,Value of total building approved - states and territories,1976-11,state,Western Australia,,Trend,$'000,A422575R,62044
39,Value of total building approved - states and territories,1976-12,state,New South Wales,,Original,$'000,A422168F,167384
39,Value of total building approved - states and territories,1976-12,state,Victoria,,Original,$'000,A422268R,129713
39,Value of total building approved - states and territories,1976-12,state,Queensland,,Original,$'000,A422368X,74183
39,Value of total building approved - states and territories,1976-12,state,South Australia,,Original,$'000,A422468J,50664
39,Value of total building approved - states and territories,1976-12,state,Western Australia,,Original,$'000,A422568T,60514
39,Value of total building approved - states and territories,1976-12,state,Tasmania,,Original,$'000,A422668A,13139
39,Value of total building approved - states and territories,1976-12,state,Northern Territory,,Original,$'000,A422768K,6877
39,Value of total building approved - states and territories,1976-12,state,Australian Capital Territory,,Original,$'000,A422865L,19901
39,Value of total building approved - states and territories,1976-12,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,174327
39,Value of total building approved - states and territories,1976-12,state,Victoria,,Seasonally Adjusted,$'000,A422273J,129357
39,Value of total building approved - states and territories,1976-12,state,Queensland,,Seasonally Adjusted,$'000,A422373T,77827
39,Value of total building approved - states and territories,1976-12,state,South Australia,,Seasonally Adjusted,$'000,A422473A,50244
39,Value of total building approved - states and territories,1976-12,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,62449
39,Value of total building approved - states and territories,1976-12,state,New South Wales,,Trend,$'000,A422175C,147587
39,Value of total building approved - states and territories,1976-12,state,Victoria,,Trend,$'000,A422275L,129229
39,Value of total building approved - states and territories,1976-12,state,Queensland,,Trend,$'000,A422375W,76250
39,Value of total building approved - states and territories,1976-12,state,South Australia,,Trend,$'000,A422475F,51257
39,Value of total building approved - states and territories,1976-12,state,Western Australia,,Trend,$'000,A422575R,62308
39,Value of total building approved - states and territories,1977-01,state,New South Wales,,Original,$'000,A422168F,137763
39,Value of total building approved - states and territories,1977-01,state,Victoria,,Original,$'000,A422268R,83081
39,Value of total building approved - states and territories,1977-01,state,Queensland,,Original,$'000,A422368X,56012
39,Value of total building approved - states and territories,1977-01,state,South Australia,,Original,$'000,A422468J,45977
39,Value of total building approved - states and territories,1977-01,state,Western Australia,,Original,$'000,A422568T,53372
39,Value of total building approved - states and territories,1977-01,state,Tasmania,,Original,$'000,A422668A,12869
39,Value of total building approved - states and territories,1977-01,state,Northern Territory,,Original,$'000,A422768K,9173
39,Value of total building approved - states and territories,1977-01,state,Australian Capital Territory,,Original,$'000,A422865L,7474
39,Value of total building approved - states and territories,1977-01,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,155614
39,Value of total building approved - states and territories,1977-01,state,Victoria,,Seasonally Adjusted,$'000,A422273J,115179
39,Value of total building approved - states and territories,1977-01,state,Queensland,,Seasonally Adjusted,$'000,A422373T,75246
39,Value of total building approved - states and territories,1977-01,state,South Australia,,Seasonally Adjusted,$'000,A422473A,53171
39,Value of total building approved - states and territories,1977-01,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,66616
39,Value of total building approved - states and territories,1977-01,state,New South Wales,,Trend,$'000,A422175C,144822
39,Value of total building approved - states and territories,1977-01,state,Victoria,,Trend,$'000,A422275L,130034
39,Value of total building approved - states and territories,1977-01,state,Queensland,,Trend,$'000,A422375W,74893
39,Value of total building approved - states and territories,1977-01,state,South Australia,,Trend,$'000,A422475F,53376
39,Value of total building approved - states and territories,1977-01,state,Western Australia,,Trend,$'000,A422575R,60791
39,Value of total building approved - states and territories,1977-02,state,New South Wales,,Original,$'000,A422168F,115093
39,Value of total building approved - states and territories,1977-02,state,Victoria,,Original,$'000,A422268R,135830
39,Value of total building approved - states and territories,1977-02,state,Queensland,,Original,$'000,A422368X,55898
39,Value of total building approved - states and territories,1977-02,state,South Australia,,Original,$'000,A422468J,48077
39,Value of total building approved - states and territories,1977-02,state,Western Australia,,Original,$'000,A422568T,53254
39,Value of total building approved - states and territories,1977-02,state,Tasmania,,Original,$'000,A422668A,19151
39,Value of total building approved - states and territories,1977-02,state,Northern Territory,,Original,$'000,A422768K,13469
39,Value of total building approved - states and territories,1977-02,state,Australian Capital Territory,,Original,$'000,A422865L,10072
39,Value of total building approved - states and territories,1977-02,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,127189
39,Value of total building approved - states and territories,1977-02,state,Victoria,,Seasonally Adjusted,$'000,A422273J,148224
39,Value of total building approved - states and territories,1977-02,state,Queensland,,Seasonally Adjusted,$'000,A422373T,61183
39,Value of total building approved - states and territories,1977-02,state,South Australia,,Seasonally Adjusted,$'000,A422473A,57006
39,Value of total building approved - states and territories,1977-02,state,Western Australia,,Seasonally Adjusted,$'000,A422573K,56561
39,Value of total building approved - states and territories,1977-02,state,New South Wales,,Trend,$'000,A422175C,138509
39,Value of total building approved - states and territories,1977-02,state,Victoria,,Trend,$'000,A422275L,131538
39,Value of total building approved - states and territories,1977-02,state,Queensland,,Trend,$'000,A422375W,75239
39,Value of total building approved - states and territories,1977-02,state,South Australia,,Trend,$'000,A422475F,56588
39,Value of total building approved - states and territories,1977-02,state,Western Australia,,Trend,$'000,A422575R,58789
39,Value of total building approved - states and territories,1977-03,state,New South Wales,,Original,$'000,A422168F,125201
39,Value of total building approved - states and territories,1977-03,state,Victoria,,Original,$'000,A422268R,143520
39,Value of total building approved - states and territories,1977-03,state,Queensland,,Original,$'000,A422368X,96944
39,Value of total building approved - states and territories,1977-03,state,South Australia,,Original,$'000,A422468J,45667
39,Value of total building approved - states and territories,1977-03,state,Western Australia,,Original,$'000,A422568T,53989
39,Value of total building approved - states and territories,1977-03,state,Tasmania,,Original,$'000,A422668A,20966
39,Value of total building approved - states and territories,1977-03,state,Northern Territory,,Original,$'000,A422768K,4076
39,Value of total building approved - states and territories,1977-03,state,Australian Capital Territory,,Original,$'000,A422865L,19610
39,Value of total building approved - states and territories,1977-03,state,New South Wales,,Seasonally Adjusted,$'000,A422173X,121152
39,Value of total building approved - states and territories,1977-03,state,Victoria,,Seasonally Adjusted,$'000,A422273J,129098
