table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1737
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,1184
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,358
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,115
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,166
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,20
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,14
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,6
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,2832
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,3396
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1316
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,635
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1284
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,79
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,42
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-09,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,106
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,1397
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,2354
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,1024
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,563
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1221
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,68
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,50
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,85
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,2371
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,1018
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,412
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,94
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,182
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,4
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,34
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,326
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,3769
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,3372
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1436
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,657
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1403
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,72
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,84
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-10,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,411
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,1287
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,2145
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,1126
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,606
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1274
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,71
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,23
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,100
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1740
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,606
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,290
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,90
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,360
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,0
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,13
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,278
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,3027
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2751
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1416
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,697
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1634
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,71
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,36
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-11,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,378
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,1039
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1966
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,854
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,549
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1011
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,64
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,23
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,107
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1111
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,1041
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,513
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,222
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,205
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,2
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,0
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,73
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,2150
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,3007
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1367
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,772
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1216
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,66
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,23
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2001-12,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,180
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,995
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,1682
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,928
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,529
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1114
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,86
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,36
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,73
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,1302
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,1037
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,285
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,63
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,163
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,6
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,2
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,6
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,2297
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2719
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1213
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,592
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1277
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,92
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,38
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-01,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,79
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,1073
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Melbourne,Houses,Original,Number,A118714408K,2157
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Brisbane,Houses,Original,Number,A118687480R,1073
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Adelaide,Houses,Original,Number,A118731544W,567
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Perth,Houses,Original,Number,A118689928L,1131
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Hobart,Houses,Original,Number,A118704616T,72
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Darwin,Houses,Original,Number,A118719304J,33
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Australian Capital Territory,Houses,Original,Number,A118726648V,68
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Sydney,Dwellings excluding houses,Original,Number,A118680784X,919
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Melbourne,Dwellings excluding houses,Original,Number,A118712608T,707
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Brisbane,Dwellings excluding houses,Original,Number,A118685680W,235
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Adelaide,Dwellings excluding houses,Original,Number,A118729744X,72
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Perth,Dwellings excluding houses,Original,Number,A118688128W,152
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Hobart,Dwellings excluding houses,Original,Number,A118702816X,4
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Darwin,Dwellings excluding houses,Original,Number,A118717504R,11
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Australian Capital Territory,Dwellings excluding houses,Original,Number,A118724848A,29
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Sydney,Total (Type of Building),Original,Number,A118681504L,1992
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Melbourne,Total (Type of Building),Original,Number,A118713328T,2864
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Brisbane,Total (Type of Building),Original,Number,A118686400K,1308
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Adelaide,Total (Type of Building),Original,Number,A118730464C,639
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Perth,Total (Type of Building),Original,Number,A118688848V,1283
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Hobart,Total (Type of Building),Original,Number,A118703536X,76
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Greater Darwin,Total (Type of Building),Original,Number,A118718224R,44
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-02,gccsa,Australian Capital Territory,Total (Type of Building),Original,Number,A118725568A,97
10,"Number of dwelling units approved, by Greater Capital City Statistical Area - original",2002-03,gccsa,Greater Sydney,Houses,Original,Number,A118682584T,987
