table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
07,Total number of dwelling units approved - states and territories,1990-12,state,Queensland,,Original,Number,A422366V,2038
07,Total number of dwelling units approved - states and territories,1990-12,state,South Australia,,Original,Number,A422466C,902
07,Total number of dwelling units approved - states and territories,1990-12,state,Western Australia,,Original,Number,A422566L,949
07,Total number of dwelling units approved - states and territories,1990-12,state,Tasmania,,Original,Number,A422666W,258
07,Total number of dwelling units approved - states and territories,1990-12,state,Northern Territory,,Original,Number,A422766F,68
07,Total number of dwelling units approved - states and territories,1990-12,state,Australian Capital Territory,,Original,Number,A422863J,157
07,Total number of dwelling units approved - states and territories,1990-12,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3021
07,Total number of dwelling units approved - states and territories,1990-12,state,Victoria,,Seasonally Adjusted,Number,A422272F,1734
07,Total number of dwelling units approved - states and territories,1990-12,state,Queensland,,Seasonally Adjusted,Number,A422372R,2388
07,Total number of dwelling units approved - states and territories,1990-12,state,South Australia,,Seasonally Adjusted,Number,A422472X,977
07,Total number of dwelling units approved - states and territories,1990-12,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1093
07,Total number of dwelling units approved - states and territories,1990-12,state,Tasmania,,Seasonally Adjusted,Number,A422672T,289
07,Total number of dwelling units approved - states and territories,1990-12,state,New South Wales,,Trend,Number,A422174A,3314
07,Total number of dwelling units approved - states and territories,1990-12,state,Victoria,,Trend,Number,A422274K,1980
07,Total number of dwelling units approved - states and territories,1990-12,state,Queensland,,Trend,Number,A422374V,2562
07,Total number of dwelling units approved - states and territories,1990-12,state,South Australia,,Trend,Number,A422474C,993
07,Total number of dwelling units approved - states and territories,1990-12,state,Western Australia,,Trend,Number,A422574L,1170
07,Total number of dwelling units approved - states and territories,1990-12,state,Tasmania,,Trend,Number,A422675X,282
07,Total number of dwelling units approved - states and territories,1990-12,state,Northern Territory,,Trend,Number,A422775J,91
07,Total number of dwelling units approved - states and territories,1990-12,state,Australian Capital Territory,,Trend,Number,A422872K,155
07,Total number of dwelling units approved - states and territories,1991-01,state,New South Wales,,Original,Number,A422166A,2954
07,Total number of dwelling units approved - states and territories,1991-01,state,Victoria,,Original,Number,A422266K,1793
07,Total number of dwelling units approved - states and territories,1991-01,state,Queensland,,Original,Number,A422366V,2250
07,Total number of dwelling units approved - states and territories,1991-01,state,South Australia,,Original,Number,A422466C,791
07,Total number of dwelling units approved - states and territories,1991-01,state,Western Australia,,Original,Number,A422566L,945
07,Total number of dwelling units approved - states and territories,1991-01,state,Tasmania,,Original,Number,A422666W,253
07,Total number of dwelling units approved - states and territories,1991-01,state,Northern Territory,,Original,Number,A422766F,139
07,Total number of dwelling units approved - states and territories,1991-01,state,Australian Capital Territory,,Original,Number,A422863J,154
07,Total number of dwelling units approved - states and territories,1991-01,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3115
07,Total number of dwelling units approved - states and territories,1991-01,state,Victoria,,Seasonally Adjusted,Number,A422272F,2052
07,Total number of dwelling units approved - states and territories,1991-01,state,Queensland,,Seasonally Adjusted,Number,A422372R,2557
07,Total number of dwelling units approved - states and territories,1991-01,state,South Australia,,Seasonally Adjusted,Number,A422472X,914
07,Total number of dwelling units approved - states and territories,1991-01,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1090
07,Total number of dwelling units approved - states and territories,1991-01,state,Tasmania,,Seasonally Adjusted,Number,A422672T,272
07,Total number of dwelling units approved - states and territories,1991-01,state,New South Wales,,Trend,Number,A422174A,3193
07,Total number of dwelling units approved - states and territories,1991-01,state,Victoria,,Trend,Number,A422274K,1942
07,Total number of dwelling units approved - states and territories,1991-01,state,Queensland,,Trend,Number,A422374V,2632
07,Total number of dwelling units approved - states and territories,1991-01,state,South Australia,,Trend,Number,A422474C,994
07,Total number of dwelling units approved - states and territories,1991-01,state,Western Australia,,Trend,Number,A422574L,1168
07,Total number of dwelling units approved - states and territories,1991-01,state,Tasmania,,Trend,Number,A422675X,286
07,Total number of dwelling units approved - states and territories,1991-01,state,Northern Territory,,Trend,Number,A422775J,86
07,Total number of dwelling units approved - states and territories,1991-01,state,Australian Capital Territory,,Trend,Number,A422872K,139
07,Total number of dwelling units approved - states and territories,1991-02,state,New South Wales,,Original,Number,A422166A,2748
07,Total number of dwelling units approved - states and territories,1991-02,state,Victoria,,Original,Number,A422266K,1838
07,Total number of dwelling units approved - states and territories,1991-02,state,Queensland,,Original,Number,A422366V,2732
07,Total number of dwelling units approved - states and territories,1991-02,state,South Australia,,Original,Number,A422466C,860
07,Total number of dwelling units approved - states and territories,1991-02,state,Western Australia,,Original,Number,A422566L,1302
07,Total number of dwelling units approved - states and territories,1991-02,state,Tasmania,,Original,Number,A422666W,276
07,Total number of dwelling units approved - states and territories,1991-02,state,Northern Territory,,Original,Number,A422766F,58
07,Total number of dwelling units approved - states and territories,1991-02,state,Australian Capital Territory,,Original,Number,A422863J,137
07,Total number of dwelling units approved - states and territories,1991-02,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3122
07,Total number of dwelling units approved - states and territories,1991-02,state,Victoria,,Seasonally Adjusted,Number,A422272F,1942
07,Total number of dwelling units approved - states and territories,1991-02,state,Queensland,,Seasonally Adjusted,Number,A422372R,2933
07,Total number of dwelling units approved - states and territories,1991-02,state,South Australia,,Seasonally Adjusted,Number,A422472X,994
07,Total number of dwelling units approved - states and territories,1991-02,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1379
07,Total number of dwelling units approved - states and territories,1991-02,state,Tasmania,,Seasonally Adjusted,Number,A422672T,279
07,Total number of dwelling units approved - states and territories,1991-02,state,New South Wales,,Trend,Number,A422174A,3094
07,Total number of dwelling units approved - states and territories,1991-02,state,Victoria,,Trend,Number,A422274K,1898
07,Total number of dwelling units approved - states and territories,1991-02,state,Queensland,,Trend,Number,A422374V,2735
07,Total number of dwelling units approved - states and territories,1991-02,state,South Australia,,Trend,Number,A422474C,983
07,Total number of dwelling units approved - states and territories,1991-02,state,Western Australia,,Trend,Number,A422574L,1181
07,Total number of dwelling units approved - states and territories,1991-02,state,Tasmania,,Trend,Number,A422675X,291
07,Total number of dwelling units approved - states and territories,1991-02,state,Northern Territory,,Trend,Number,A422775J,79
07,Total number of dwelling units approved - states and territories,1991-02,state,Australian Capital Territory,,Trend,Number,A422872K,133
07,Total number of dwelling units approved - states and territories,1991-03,state,New South Wales,,Original,Number,A422166A,3040
07,Total number of dwelling units approved - states and territories,1991-03,state,Victoria,,Original,Number,A422266K,1593
07,Total number of dwelling units approved - states and territories,1991-03,state,Queensland,,Original,Number,A422366V,2715
07,Total number of dwelling units approved - states and territories,1991-03,state,South Australia,,Original,Number,A422466C,1095
07,Total number of dwelling units approved - states and territories,1991-03,state,Western Australia,,Original,Number,A422566L,1088
07,Total number of dwelling units approved - states and territories,1991-03,state,Tasmania,,Original,Number,A422666W,275
07,Total number of dwelling units approved - states and territories,1991-03,state,Northern Territory,,Original,Number,A422766F,43
07,Total number of dwelling units approved - states and territories,1991-03,state,Australian Capital Territory,,Original,Number,A422863J,43
07,Total number of dwelling units approved - states and territories,1991-03,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3223
07,Total number of dwelling units approved - states and territories,1991-03,state,Victoria,,Seasonally Adjusted,Number,A422272F,1803
07,Total number of dwelling units approved - states and territories,1991-03,state,Queensland,,Seasonally Adjusted,Number,A422372R,2875
07,Total number of dwelling units approved - states and territories,1991-03,state,South Australia,,Seasonally Adjusted,Number,A422472X,1097
07,Total number of dwelling units approved - states and territories,1991-03,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1171
07,Total number of dwelling units approved - states and territories,1991-03,state,Tasmania,,Seasonally Adjusted,Number,A422672T,294
07,Total number of dwelling units approved - states and territories,1991-03,state,New South Wales,,Trend,Number,A422174A,3061
07,Total number of dwelling units approved - states and territories,1991-03,state,Victoria,,Trend,Number,A422274K,1868
07,Total number of dwelling units approved - states and territories,1991-03,state,Queensland,,Trend,Number,A422374V,2835
07,Total number of dwelling units approved - states and territories,1991-03,state,South Australia,,Trend,Number,A422474C,966
07,Total number of dwelling units approved - states and territories,1991-03,state,Western Australia,,Trend,Number,A422574L,1204
07,Total number of dwelling units approved - states and territories,1991-03,state,Tasmania,,Trend,Number,A422675X,298
07,Total number of dwelling units approved - states and territories,1991-03,state,Northern Territory,,Trend,Number,A422775J,73
07,Total number of dwelling units approved - states and territories,1991-03,state,Australian Capital Territory,,Trend,Number,A422872K,147
07,Total number of dwelling units approved - states and territories,1991-04,state,New South Wales,,Original,Number,A422166A,2903
07,Total number of dwelling units approved - states and territories,1991-04,state,Victoria,,Original,Number,A422266K,1809
07,Total number of dwelling units approved - states and territories,1991-04,state,Queensland,,Original,Number,A422366V,2849
07,Total number of dwelling units approved - states and territories,1991-04,state,South Australia,,Original,Number,A422466C,837
07,Total number of dwelling units approved - states and territories,1991-04,state,Western Australia,,Original,Number,A422566L,1169
07,Total number of dwelling units approved - states and territories,1991-04,state,Tasmania,,Original,Number,A422666W,315
07,Total number of dwelling units approved - states and territories,1991-04,state,Northern Territory,,Original,Number,A422766F,52
07,Total number of dwelling units approved - states and territories,1991-04,state,Australian Capital Territory,,Original,Number,A422863J,184
07,Total number of dwelling units approved - states and territories,1991-04,state,New South Wales,,Seasonally Adjusted,Number,A422172W,2790
07,Total number of dwelling units approved - states and territories,1991-04,state,Victoria,,Seasonally Adjusted,Number,A422272F,1778
07,Total number of dwelling units approved - states and territories,1991-04,state,Queensland,,Seasonally Adjusted,Number,A422372R,2851
07,Total number of dwelling units approved - states and territories,1991-04,state,South Australia,,Seasonally Adjusted,Number,A422472X,861
07,Total number of dwelling units approved - states and territories,1991-04,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1191
07,Total number of dwelling units approved - states and territories,1991-04,state,Tasmania,,Seasonally Adjusted,Number,A422672T,306
07,Total number of dwelling units approved - states and territories,1991-04,state,New South Wales,,Trend,Number,A422174A,3112
07,Total number of dwelling units approved - states and territories,1991-04,state,Victoria,,Trend,Number,A422274K,1865
07,Total number of dwelling units approved - states and territories,1991-04,state,Queensland,,Trend,Number,A422374V,2908
07,Total number of dwelling units approved - states and territories,1991-04,state,South Australia,,Trend,Number,A422474C,948
07,Total number of dwelling units approved - states and territories,1991-04,state,Western Australia,,Trend,Number,A422574L,1245
07,Total number of dwelling units approved - states and territories,1991-04,state,Tasmania,,Trend,Number,A422675X,307
07,Total number of dwelling units approved - states and territories,1991-04,state,Northern Territory,,Trend,Number,A422775J,68
07,Total number of dwelling units approved - states and territories,1991-04,state,Australian Capital Territory,,Trend,Number,A422872K,176
07,Total number of dwelling units approved - states and territories,1991-05,state,New South Wales,,Original,Number,A422166A,3803
07,Total number of dwelling units approved - states and territories,1991-05,state,Victoria,,Original,Number,A422266K,2257
07,Total number of dwelling units approved - states and territories,1991-05,state,Queensland,,Original,Number,A422366V,3266
07,Total number of dwelling units approved - states and territories,1991-05,state,South Australia,,Original,Number,A422466C,1103
07,Total number of dwelling units approved - states and territories,1991-05,state,Western Australia,,Original,Number,A422566L,1473
07,Total number of dwelling units approved - states and territories,1991-05,state,Tasmania,,Original,Number,A422666W,409
07,Total number of dwelling units approved - states and territories,1991-05,state,Northern Territory,,Original,Number,A422766F,84
07,Total number of dwelling units approved - states and territories,1991-05,state,Australian Capital Territory,,Original,Number,A422863J,290
07,Total number of dwelling units approved - states and territories,1991-05,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3388
07,Total number of dwelling units approved - states and territories,1991-05,state,Victoria,,Seasonally Adjusted,Number,A422272F,1974
07,Total number of dwelling units approved - states and territories,1991-05,state,Queensland,,Seasonally Adjusted,Number,A422372R,3046
07,Total number of dwelling units approved - states and territories,1991-05,state,South Australia,,Seasonally Adjusted,Number,A422472X,992
07,Total number of dwelling units approved - states and territories,1991-05,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1226
07,Total number of dwelling units approved - states and territories,1991-05,state,Tasmania,,Seasonally Adjusted,Number,A422672T,382
07,Total number of dwelling units approved - states and territories,1991-05,state,New South Wales,,Trend,Number,A422174A,3233
07,Total number of dwelling units approved - states and territories,1991-05,state,Victoria,,Trend,Number,A422274K,1894
07,Total number of dwelling units approved - states and territories,1991-05,state,Queensland,,Trend,Number,A422374V,2963
07,Total number of dwelling units approved - states and territories,1991-05,state,South Australia,,Trend,Number,A422474C,934
07,Total number of dwelling units approved - states and territories,1991-05,state,Western Australia,,Trend,Number,A422574L,1294
07,Total number of dwelling units approved - states and territories,1991-05,state,Tasmania,,Trend,Number,A422675X,316
07,Total number of dwelling units approved - states and territories,1991-05,state,Northern Territory,,Trend,Number,A422775J,67
07,Total number of dwelling units approved - states and territories,1991-05,state,Australian Capital Territory,,Trend,Number,A422872K,214
07,Total number of dwelling units approved - states and territories,1991-06,state,New South Wales,,Original,Number,A422166A,3054
07,Total number of dwelling units approved - states and territories,1991-06,state,Victoria,,Original,Number,A422266K,1751
07,Total number of dwelling units approved - states and territories,1991-06,state,Queensland,,Original,Number,A422366V,2795
07,Total number of dwelling units approved - states and territories,1991-06,state,South Australia,,Original,Number,A422466C,870
07,Total number of dwelling units approved - states and territories,1991-06,state,Western Australia,,Original,Number,A422566L,1348
07,Total number of dwelling units approved - states and territories,1991-06,state,Tasmania,,Original,Number,A422666W,251
07,Total number of dwelling units approved - states and territories,1991-06,state,Northern Territory,,Original,Number,A422766F,83
07,Total number of dwelling units approved - states and territories,1991-06,state,Australian Capital Territory,,Original,Number,A422863J,247
07,Total number of dwelling units approved - states and territories,1991-06,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3158
07,Total number of dwelling units approved - states and territories,1991-06,state,Victoria,,Seasonally Adjusted,Number,A422272F,1846
07,Total number of dwelling units approved - states and territories,1991-06,state,Queensland,,Seasonally Adjusted,Number,A422372R,2943
07,Total number of dwelling units approved - states and territories,1991-06,state,South Australia,,Seasonally Adjusted,Number,A422472X,789
07,Total number of dwelling units approved - states and territories,1991-06,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1342
07,Total number of dwelling units approved - states and territories,1991-06,state,Tasmania,,Seasonally Adjusted,Number,A422672T,275
07,Total number of dwelling units approved - states and territories,1991-06,state,New South Wales,,Trend,Number,A422174A,3385
07,Total number of dwelling units approved - states and territories,1991-06,state,Victoria,,Trend,Number,A422274K,1945
07,Total number of dwelling units approved - states and territories,1991-06,state,Queensland,,Trend,Number,A422374V,3021
07,Total number of dwelling units approved - states and territories,1991-06,state,South Australia,,Trend,Number,A422474C,925
07,Total number of dwelling units approved - states and territories,1991-06,state,Western Australia,,Trend,Number,A422574L,1348
07,Total number of dwelling units approved - states and territories,1991-06,state,Tasmania,,Trend,Number,A422675X,321
07,Total number of dwelling units approved - states and territories,1991-06,state,Northern Territory,,Trend,Number,A422775J,70
07,Total number of dwelling units approved - states and territories,1991-06,state,Australian Capital Territory,,Trend,Number,A422872K,249
07,Total number of dwelling units approved - states and territories,1991-07,state,New South Wales,,Original,Number,A422166A,4025
07,Total number of dwelling units approved - states and territories,1991-07,state,Victoria,,Original,Number,A422266K,2321
07,Total number of dwelling units approved - states and territories,1991-07,state,Queensland,,Original,Number,A422366V,3282
07,Total number of dwelling units approved - states and territories,1991-07,state,South Australia,,Original,Number,A422466C,1057
07,Total number of dwelling units approved - states and territories,1991-07,state,Western Australia,,Original,Number,A422566L,1546
07,Total number of dwelling units approved - states and territories,1991-07,state,Tasmania,,Original,Number,A422666W,252
07,Total number of dwelling units approved - states and territories,1991-07,state,Northern Territory,,Original,Number,A422766F,46
07,Total number of dwelling units approved - states and territories,1991-07,state,Australian Capital Territory,,Original,Number,A422863J,310
07,Total number of dwelling units approved - states and territories,1991-07,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3737
07,Total number of dwelling units approved - states and territories,1991-07,state,Victoria,,Seasonally Adjusted,Number,A422272F,2151
07,Total number of dwelling units approved - states and territories,1991-07,state,Queensland,,Seasonally Adjusted,Number,A422372R,3011
07,Total number of dwelling units approved - states and territories,1991-07,state,South Australia,,Seasonally Adjusted,Number,A422472X,982
07,Total number of dwelling units approved - states and territories,1991-07,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1479
07,Total number of dwelling units approved - states and territories,1991-07,state,Tasmania,,Seasonally Adjusted,Number,A422672T,266
07,Total number of dwelling units approved - states and territories,1991-07,state,New South Wales,,Trend,Number,A422174A,3530
07,Total number of dwelling units approved - states and territories,1991-07,state,Victoria,,Trend,Number,A422274K,2002
07,Total number of dwelling units approved - states and territories,1991-07,state,Queensland,,Trend,Number,A422374V,3092
07,Total number of dwelling units approved - states and territories,1991-07,state,South Australia,,Trend,Number,A422474C,916
07,Total number of dwelling units approved - states and territories,1991-07,state,Western Australia,,Trend,Number,A422574L,1388
07,Total number of dwelling units approved - states and territories,1991-07,state,Tasmania,,Trend,Number,A422675X,323
07,Total number of dwelling units approved - states and territories,1991-07,state,Northern Territory,,Trend,Number,A422775J,77
07,Total number of dwelling units approved - states and territories,1991-07,state,Australian Capital Territory,,Trend,Number,A422872K,270
07,Total number of dwelling units approved - states and territories,1991-08,state,New South Wales,,Original,Number,A422166A,3707
07,Total number of dwelling units approved - states and territories,1991-08,state,Victoria,,Original,Number,A422266K,2011
07,Total number of dwelling units approved - states and territories,1991-08,state,Queensland,,Original,Number,A422366V,3416
07,Total number of dwelling units approved - states and territories,1991-08,state,South Australia,,Original,Number,A422466C,994
07,Total number of dwelling units approved - states and territories,1991-08,state,Western Australia,,Original,Number,A422566L,1467
07,Total number of dwelling units approved - states and territories,1991-08,state,Tasmania,,Original,Number,A422666W,391
07,Total number of dwelling units approved - states and territories,1991-08,state,Northern Territory,,Original,Number,A422766F,101
07,Total number of dwelling units approved - states and territories,1991-08,state,Australian Capital Territory,,Original,Number,A422863J,340
07,Total number of dwelling units approved - states and territories,1991-08,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3712
07,Total number of dwelling units approved - states and territories,1991-08,state,Victoria,,Seasonally Adjusted,Number,A422272F,1949
07,Total number of dwelling units approved - states and territories,1991-08,state,Queensland,,Seasonally Adjusted,Number,A422372R,3181
07,Total number of dwelling units approved - states and territories,1991-08,state,South Australia,,Seasonally Adjusted,Number,A422472X,927
07,Total number of dwelling units approved - states and territories,1991-08,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1403
07,Total number of dwelling units approved - states and territories,1991-08,state,Tasmania,,Seasonally Adjusted,Number,A422672T,399
07,Total number of dwelling units approved - states and territories,1991-08,state,New South Wales,,Trend,Number,A422174A,3644
07,Total number of dwelling units approved - states and territories,1991-08,state,Victoria,,Trend,Number,A422274K,2054
07,Total number of dwelling units approved - states and territories,1991-08,state,Queensland,,Trend,Number,A422374V,3169
07,Total number of dwelling units approved - states and territories,1991-08,state,South Australia,,Trend,Number,A422474C,915
07,Total number of dwelling units approved - states and territories,1991-08,state,Western Australia,,Trend,Number,A422574L,1411
07,Total number of dwelling units approved - states and territories,1991-08,state,Tasmania,,Trend,Number,A422675X,322
07,Total number of dwelling units approved - states and territories,1991-08,state,Northern Territory,,Trend,Number,A422775J,87
07,Total number of dwelling units approved - states and territories,1991-08,state,Australian Capital Territory,,Trend,Number,A422872K,274
07,Total number of dwelling units approved - states and territories,1991-09,state,New South Wales,,Original,Number,A422166A,3903
07,Total number of dwelling units approved - states and territories,1991-09,state,Victoria,,Original,Number,A422266K,2082
07,Total number of dwelling units approved - states and territories,1991-09,state,Queensland,,Original,Number,A422366V,3264
07,Total number of dwelling units approved - states and territories,1991-09,state,South Australia,,Original,Number,A422466C,920
07,Total number of dwelling units approved - states and territories,1991-09,state,Western Australia,,Original,Number,A422566L,1485
07,Total number of dwelling units approved - states and territories,1991-09,state,Tasmania,,Original,Number,A422666W,311
07,Total number of dwelling units approved - states and territories,1991-09,state,Northern Territory,,Original,Number,A422766F,91
07,Total number of dwelling units approved - states and territories,1991-09,state,Australian Capital Territory,,Original,Number,A422863J,191
07,Total number of dwelling units approved - states and territories,1991-09,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3824
07,Total number of dwelling units approved - states and territories,1991-09,state,Victoria,,Seasonally Adjusted,Number,A422272F,2115
07,Total number of dwelling units approved - states and territories,1991-09,state,Queensland,,Seasonally Adjusted,Number,A422372R,3305
07,Total number of dwelling units approved - states and territories,1991-09,state,South Australia,,Seasonally Adjusted,Number,A422472X,945
07,Total number of dwelling units approved - states and territories,1991-09,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1553
07,Total number of dwelling units approved - states and territories,1991-09,state,Tasmania,,Seasonally Adjusted,Number,A422672T,315
07,Total number of dwelling units approved - states and territories,1991-09,state,New South Wales,,Trend,Number,A422174A,3692
07,Total number of dwelling units approved - states and territories,1991-09,state,Victoria,,Trend,Number,A422274K,2079
07,Total number of dwelling units approved - states and territories,1991-09,state,Queensland,,Trend,Number,A422374V,3245
07,Total number of dwelling units approved - states and territories,1991-09,state,South Australia,,Trend,Number,A422474C,919
07,Total number of dwelling units approved - states and territories,1991-09,state,Western Australia,,Trend,Number,A422574L,1412
07,Total number of dwelling units approved - states and territories,1991-09,state,Tasmania,,Trend,Number,A422675X,319
07,Total number of dwelling units approved - states and territories,1991-09,state,Northern Territory,,Trend,Number,A422775J,102
07,Total number of dwelling units approved - states and territories,1991-09,state,Australian Capital Territory,,Trend,Number,A422872K,265
07,Total number of dwelling units approved - states and territories,1991-10,state,New South Wales,,Original,Number,A422166A,3680
07,Total number of dwelling units approved - states and territories,1991-10,state,Victoria,,Original,Number,A422266K,2586
07,Total number of dwelling units approved - states and territories,1991-10,state,Queensland,,Original,Number,A422366V,3929
07,Total number of dwelling units approved - states and territories,1991-10,state,South Australia,,Original,Number,A422466C,938
07,Total number of dwelling units approved - states and territories,1991-10,state,Western Australia,,Original,Number,A422566L,1385
07,Total number of dwelling units approved - states and territories,1991-10,state,Tasmania,,Original,Number,A422666W,354
07,Total number of dwelling units approved - states and territories,1991-10,state,Northern Territory,,Original,Number,A422766F,145
07,Total number of dwelling units approved - states and territories,1991-10,state,Australian Capital Territory,,Original,Number,A422863J,307
07,Total number of dwelling units approved - states and territories,1991-10,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3532
07,Total number of dwelling units approved - states and territories,1991-10,state,Victoria,,Seasonally Adjusted,Number,A422272F,2288
07,Total number of dwelling units approved - states and territories,1991-10,state,Queensland,,Seasonally Adjusted,Number,A422372R,3350
07,Total number of dwelling units approved - states and territories,1991-10,state,South Australia,,Seasonally Adjusted,Number,A422472X,938
07,Total number of dwelling units approved - states and territories,1991-10,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1298
07,Total number of dwelling units approved - states and territories,1991-10,state,Tasmania,,Seasonally Adjusted,Number,A422672T,304
07,Total number of dwelling units approved - states and territories,1991-10,state,New South Wales,,Trend,Number,A422174A,3665
07,Total number of dwelling units approved - states and territories,1991-10,state,Victoria,,Trend,Number,A422274K,2077
07,Total number of dwelling units approved - states and territories,1991-10,state,Queensland,,Trend,Number,A422374V,3315
07,Total number of dwelling units approved - states and territories,1991-10,state,South Australia,,Trend,Number,A422474C,921
07,Total number of dwelling units approved - states and territories,1991-10,state,Western Australia,,Trend,Number,A422574L,1400
07,Total number of dwelling units approved - states and territories,1991-10,state,Tasmania,,Trend,Number,A422675X,316
07,Total number of dwelling units approved - states and territories,1991-10,state,Northern Territory,,Trend,Number,A422775J,118
07,Total number of dwelling units approved - states and territories,1991-10,state,Australian Capital Territory,,Trend,Number,A422872K,255
07,Total number of dwelling units approved - states and territories,1991-11,state,New South Wales,,Original,Number,A422166A,3577
07,Total number of dwelling units approved - states and territories,1991-11,state,Victoria,,Original,Number,A422266K,2051
07,Total number of dwelling units approved - states and territories,1991-11,state,Queensland,,Original,Number,A422366V,3524
07,Total number of dwelling units approved - states and territories,1991-11,state,South Australia,,Original,Number,A422466C,865
07,Total number of dwelling units approved - states and territories,1991-11,state,Western Australia,,Original,Number,A422566L,1370
07,Total number of dwelling units approved - states and territories,1991-11,state,Tasmania,,Original,Number,A422666W,310
07,Total number of dwelling units approved - states and territories,1991-11,state,Northern Territory,,Original,Number,A422766F,155
07,Total number of dwelling units approved - states and territories,1991-11,state,Australian Capital Territory,,Original,Number,A422863J,194
07,Total number of dwelling units approved - states and territories,1991-11,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3594
07,Total number of dwelling units approved - states and territories,1991-11,state,Victoria,,Seasonally Adjusted,Number,A422272F,2050
07,Total number of dwelling units approved - states and territories,1991-11,state,Queensland,,Seasonally Adjusted,Number,A422372R,3470
07,Total number of dwelling units approved - states and territories,1991-11,state,South Australia,,Seasonally Adjusted,Number,A422472X,859
07,Total number of dwelling units approved - states and territories,1991-11,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1353
07,Total number of dwelling units approved - states and territories,1991-11,state,Tasmania,,Seasonally Adjusted,Number,A422672T,296
07,Total number of dwelling units approved - states and territories,1991-11,state,New South Wales,,Trend,Number,A422174A,3603
07,Total number of dwelling units approved - states and territories,1991-11,state,Victoria,,Trend,Number,A422274K,2068
07,Total number of dwelling units approved - states and territories,1991-11,state,Queensland,,Trend,Number,A422374V,3363
07,Total number of dwelling units approved - states and territories,1991-11,state,South Australia,,Trend,Number,A422474C,922
07,Total number of dwelling units approved - states and territories,1991-11,state,Western Australia,,Trend,Number,A422574L,1400
07,Total number of dwelling units approved - states and territories,1991-11,state,Tasmania,,Trend,Number,A422675X,315
07,Total number of dwelling units approved - states and territories,1991-11,state,Northern Territory,,Trend,Number,A422775J,134
07,Total number of dwelling units approved - states and territories,1991-11,state,Australian Capital Territory,,Trend,Number,A422872K,258
07,Total number of dwelling units approved - states and territories,1991-12,state,New South Wales,,Original,Number,A422166A,3293
07,Total number of dwelling units approved - states and territories,1991-12,state,Victoria,,Original,Number,A422266K,1834
07,Total number of dwelling units approved - states and territories,1991-12,state,Queensland,,Original,Number,A422366V,2952
07,Total number of dwelling units approved - states and territories,1991-12,state,South Australia,,Original,Number,A422466C,813
07,Total number of dwelling units approved - states and territories,1991-12,state,Western Australia,,Original,Number,A422566L,1225
07,Total number of dwelling units approved - states and territories,1991-12,state,Tasmania,,Original,Number,A422666W,307
07,Total number of dwelling units approved - states and territories,1991-12,state,Northern Territory,,Original,Number,A422766F,140
07,Total number of dwelling units approved - states and territories,1991-12,state,Australian Capital Territory,,Original,Number,A422863J,256
07,Total number of dwelling units approved - states and territories,1991-12,state,New South Wales,,Seasonally Adjusted,Number,A422172W,3616
07,Total number of dwelling units approved - states and territories,1991-12,state,Victoria,,Seasonally Adjusted,Number,A422272F,1987
07,Total number of dwelling units approved - states and territories,1991-12,state,Queensland,,Seasonally Adjusted,Number,A422372R,3241
07,Total number of dwelling units approved - states and territories,1991-12,state,South Australia,,Seasonally Adjusted,Number,A422472X,852
07,Total number of dwelling units approved - states and territories,1991-12,state,Western Australia,,Seasonally Adjusted,Number,A422572J,1316
07,Total number of dwelling units approved - states and territories,1991-12,state,Tasmania,,Seasonally Adjusted,Number,A422672T,320
07,Total number of dwelling units approved - states and territories,1991-12,state,New South Wales,,Trend,Number,A422174A,3559
07,Total number of dwelling units approved - states and territories,1991-12,state,Victoria,,Trend,Number,A422274K,2069
07,Total number of dwelling units approved - states and territories,1991-12,state,Queensland,,Trend,Number,A422374V,3399
07,Total number of dwelling units approved - states and territories,1991-12,state,South Australia,,Trend,Number,A422474C,924
07,Total number of dwelling units approved - states and territories,1991-12,state,Western Australia,,Trend,Number,A422574L,1431
07,Total number of dwelling units approved - states and territories,1991-12,state,Tasmania,,Trend,Number,A422675X,313
07,Total number of dwelling units approved - states and territories,1991-12,state,Northern Territory,,Trend,Number,A422775J,149
