table,table_title,reference_month,geography_level,geography,dwelling_type,series_type,unit,series_id,value
41,Value of non-residential building approved - states and territories,1983-10,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,3997
41,Value of non-residential building approved - states and territories,1983-10,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,18955
41,Value of non-residential building approved - states and territories,1983-10,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,88318
41,Value of non-residential building approved - states and territories,1983-10,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,64663
41,Value of non-residential building approved - states and territories,1983-10,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,178998
41,Value of non-residential building approved - states and territories,1983-10,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,21649
41,Value of non-residential building approved - states and territories,1983-10,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,18366
41,Value of non-residential building approved - states and territories,1983-10,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,103581
41,Value of non-residential building approved - states and territories,1983-10,state,Victoria,Total Non-residential,Trend,$'000,A420750A,75162
41,Value of non-residential building approved - states and territories,1983-10,state,Queensland,Total Non-residential,Trend,$'000,A420823C,118506
41,Value of non-residential building approved - states and territories,1983-10,state,South Australia,Total Non-residential,Trend,$'000,A420896T,28290
41,Value of non-residential building approved - states and territories,1983-10,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,26236
41,Value of non-residential building approved - states and territories,1983-11,state,New South Wales,Total Non-residential,Original,$'000,A420670A,111235
41,Value of non-residential building approved - states and territories,1983-11,state,Victoria,Total Non-residential,Original,$'000,A420746K,109587
41,Value of non-residential building approved - states and territories,1983-11,state,Queensland,Total Non-residential,Original,$'000,A420819L,66980
41,Value of non-residential building approved - states and territories,1983-11,state,South Australia,Total Non-residential,Original,$'000,A420892J,28912
41,Value of non-residential building approved - states and territories,1983-11,state,Western Australia,Total Non-residential,Original,$'000,A420965K,24284
41,Value of non-residential building approved - states and territories,1983-11,state,Tasmania,Total Non-residential,Original,$'000,A421038R,8642
41,Value of non-residential building approved - states and territories,1983-11,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,10218
41,Value of non-residential building approved - states and territories,1983-11,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,19471
41,Value of non-residential building approved - states and territories,1983-11,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,111235
41,Value of non-residential building approved - states and territories,1983-11,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,103689
41,Value of non-residential building approved - states and territories,1983-11,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,66980
41,Value of non-residential building approved - states and territories,1983-11,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,28304
41,Value of non-residential building approved - states and territories,1983-11,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,22987
41,Value of non-residential building approved - states and territories,1983-11,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,101916
41,Value of non-residential building approved - states and territories,1983-11,state,Victoria,Total Non-residential,Trend,$'000,A420750A,72115
41,Value of non-residential building approved - states and territories,1983-11,state,Queensland,Total Non-residential,Trend,$'000,A420823C,113517
41,Value of non-residential building approved - states and territories,1983-11,state,South Australia,Total Non-residential,Trend,$'000,A420896T,25700
41,Value of non-residential building approved - states and territories,1983-11,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,21184
41,Value of non-residential building approved - states and territories,1983-12,state,New South Wales,Total Non-residential,Original,$'000,A420670A,92509
41,Value of non-residential building approved - states and territories,1983-12,state,Victoria,Total Non-residential,Original,$'000,A420746K,54700
41,Value of non-residential building approved - states and territories,1983-12,state,Queensland,Total Non-residential,Original,$'000,A420819L,130518
41,Value of non-residential building approved - states and territories,1983-12,state,South Australia,Total Non-residential,Original,$'000,A420892J,19804
41,Value of non-residential building approved - states and territories,1983-12,state,Western Australia,Total Non-residential,Original,$'000,A420965K,20430
41,Value of non-residential building approved - states and territories,1983-12,state,Tasmania,Total Non-residential,Original,$'000,A421038R,6212
41,Value of non-residential building approved - states and territories,1983-12,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,15414
41,Value of non-residential building approved - states and territories,1983-12,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,1819
41,Value of non-residential building approved - states and territories,1983-12,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,92509
41,Value of non-residential building approved - states and territories,1983-12,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,56923
41,Value of non-residential building approved - states and territories,1983-12,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,130518
41,Value of non-residential building approved - states and territories,1983-12,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,19901
41,Value of non-residential building approved - states and territories,1983-12,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,20161
41,Value of non-residential building approved - states and territories,1983-12,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,105019
41,Value of non-residential building approved - states and territories,1983-12,state,Victoria,Total Non-residential,Trend,$'000,A420750A,74126
41,Value of non-residential building approved - states and territories,1983-12,state,Queensland,Total Non-residential,Trend,$'000,A420823C,103988
41,Value of non-residential building approved - states and territories,1983-12,state,South Australia,Total Non-residential,Trend,$'000,A420896T,22979
41,Value of non-residential building approved - states and territories,1983-12,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,17311
41,Value of non-residential building approved - states and territories,1984-01,state,New South Wales,Total Non-residential,Original,$'000,A420670A,120261
41,Value of non-residential building approved - states and territories,1984-01,state,Victoria,Total Non-residential,Original,$'000,A420746K,55954
41,Value of non-residential building approved - states and territories,1984-01,state,Queensland,Total Non-residential,Original,$'000,A420819L,66564
41,Value of non-residential building approved - states and territories,1984-01,state,South Australia,Total Non-residential,Original,$'000,A420892J,26286
41,Value of non-residential building approved - states and territories,1984-01,state,Western Australia,Total Non-residential,Original,$'000,A420965K,15887
41,Value of non-residential building approved - states and territories,1984-01,state,Tasmania,Total Non-residential,Original,$'000,A421038R,3249
41,Value of non-residential building approved - states and territories,1984-01,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,3058
41,Value of non-residential building approved - states and territories,1984-01,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,6919
41,Value of non-residential building approved - states and territories,1984-01,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,120261
41,Value of non-residential building approved - states and territories,1984-01,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,53621
41,Value of non-residential building approved - states and territories,1984-01,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,66564
41,Value of non-residential building approved - states and territories,1984-01,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,26327
41,Value of non-residential building approved - states and territories,1984-01,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,15277
41,Value of non-residential building approved - states and territories,1984-01,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,112660
41,Value of non-residential building approved - states and territories,1984-01,state,Victoria,Total Non-residential,Trend,$'000,A420750A,79509
41,Value of non-residential building approved - states and territories,1984-01,state,Queensland,Total Non-residential,Trend,$'000,A420823C,94177
41,Value of non-residential building approved - states and territories,1984-01,state,South Australia,Total Non-residential,Trend,$'000,A420896T,22824
41,Value of non-residential building approved - states and territories,1984-01,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,15903
41,Value of non-residential building approved - states and territories,1984-02,state,New South Wales,Total Non-residential,Original,$'000,A420670A,124050
41,Value of non-residential building approved - states and territories,1984-02,state,Victoria,Total Non-residential,Original,$'000,A420746K,78790
41,Value of non-residential building approved - states and territories,1984-02,state,Queensland,Total Non-residential,Original,$'000,A420819L,66368
41,Value of non-residential building approved - states and territories,1984-02,state,South Australia,Total Non-residential,Original,$'000,A420892J,19066
41,Value of non-residential building approved - states and territories,1984-02,state,Western Australia,Total Non-residential,Original,$'000,A420965K,17489
41,Value of non-residential building approved - states and territories,1984-02,state,Tasmania,Total Non-residential,Original,$'000,A421038R,11461
41,Value of non-residential building approved - states and territories,1984-02,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,6190
41,Value of non-residential building approved - states and territories,1984-02,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,11794
41,Value of non-residential building approved - states and territories,1984-02,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,124050
41,Value of non-residential building approved - states and territories,1984-02,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,82155
41,Value of non-residential building approved - states and territories,1984-02,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,66368
41,Value of non-residential building approved - states and territories,1984-02,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,18874
41,Value of non-residential building approved - states and territories,1984-02,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,18604
41,Value of non-residential building approved - states and territories,1984-02,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,122640
41,Value of non-residential building approved - states and territories,1984-02,state,Victoria,Total Non-residential,Trend,$'000,A420750A,87552
41,Value of non-residential building approved - states and territories,1984-02,state,Queensland,Total Non-residential,Trend,$'000,A420823C,89452
41,Value of non-residential building approved - states and territories,1984-02,state,South Australia,Total Non-residential,Trend,$'000,A420896T,25947
41,Value of non-residential building approved - states and territories,1984-02,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,17942
41,Value of non-residential building approved - states and territories,1984-03,state,New South Wales,Total Non-residential,Original,$'000,A420670A,119361
41,Value of non-residential building approved - states and territories,1984-03,state,Victoria,Total Non-residential,Original,$'000,A420746K,133742
41,Value of non-residential building approved - states and territories,1984-03,state,Queensland,Total Non-residential,Original,$'000,A420819L,109072
41,Value of non-residential building approved - states and territories,1984-03,state,South Australia,Total Non-residential,Original,$'000,A420892J,21399
41,Value of non-residential building approved - states and territories,1984-03,state,Western Australia,Total Non-residential,Original,$'000,A420965K,17148
41,Value of non-residential building approved - states and territories,1984-03,state,Tasmania,Total Non-residential,Original,$'000,A421038R,3798
41,Value of non-residential building approved - states and territories,1984-03,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,21762
41,Value of non-residential building approved - states and territories,1984-03,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,12351
41,Value of non-residential building approved - states and territories,1984-03,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,119361
41,Value of non-residential building approved - states and territories,1984-03,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,135479
41,Value of non-residential building approved - states and territories,1984-03,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,109072
41,Value of non-residential building approved - states and territories,1984-03,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,21811
41,Value of non-residential building approved - states and territories,1984-03,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,16983
41,Value of non-residential building approved - states and territories,1984-03,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,132592
41,Value of non-residential building approved - states and territories,1984-03,state,Victoria,Total Non-residential,Trend,$'000,A420750A,98155
41,Value of non-residential building approved - states and territories,1984-03,state,Queensland,Total Non-residential,Trend,$'000,A420823C,90913
41,Value of non-residential building approved - states and territories,1984-03,state,South Australia,Total Non-residential,Trend,$'000,A420896T,31730
41,Value of non-residential building approved - states and territories,1984-03,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,23121
41,Value of non-residential building approved - states and territories,1984-04,state,New South Wales,Total Non-residential,Original,$'000,A420670A,134492
41,Value of non-residential building approved - states and territories,1984-04,state,Victoria,Total Non-residential,Original,$'000,A420746K,108616
41,Value of non-residential building approved - states and territories,1984-04,state,Queensland,Total Non-residential,Original,$'000,A420819L,97554
41,Value of non-residential building approved - states and territories,1984-04,state,South Australia,Total Non-residential,Original,$'000,A420892J,42660
41,Value of non-residential building approved - states and territories,1984-04,state,Western Australia,Total Non-residential,Original,$'000,A420965K,16209
41,Value of non-residential building approved - states and territories,1984-04,state,Tasmania,Total Non-residential,Original,$'000,A421038R,4723
41,Value of non-residential building approved - states and territories,1984-04,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,5052
41,Value of non-residential building approved - states and territories,1984-04,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,12249
41,Value of non-residential building approved - states and territories,1984-04,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,134492
41,Value of non-residential building approved - states and territories,1984-04,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,112550
41,Value of non-residential building approved - states and territories,1984-04,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,97554
41,Value of non-residential building approved - states and territories,1984-04,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,43751
41,Value of non-residential building approved - states and territories,1984-04,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,17621
41,Value of non-residential building approved - states and territories,1984-04,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,139483
41,Value of non-residential building approved - states and territories,1984-04,state,Victoria,Total Non-residential,Trend,$'000,A420750A,108211
41,Value of non-residential building approved - states and territories,1984-04,state,Queensland,Total Non-residential,Trend,$'000,A420823C,95470
41,Value of non-residential building approved - states and territories,1984-04,state,South Australia,Total Non-residential,Trend,$'000,A420896T,37498
41,Value of non-residential building approved - states and territories,1984-04,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,29723
41,Value of non-residential building approved - states and territories,1984-05,state,New South Wales,Total Non-residential,Original,$'000,A420670A,178544
41,Value of non-residential building approved - states and territories,1984-05,state,Victoria,Total Non-residential,Original,$'000,A420746K,108204
41,Value of non-residential building approved - states and territories,1984-05,state,Queensland,Total Non-residential,Original,$'000,A420819L,119494
41,Value of non-residential building approved - states and territories,1984-05,state,South Australia,Total Non-residential,Original,$'000,A420892J,51746
41,Value of non-residential building approved - states and territories,1984-05,state,Western Australia,Total Non-residential,Original,$'000,A420965K,44714
41,Value of non-residential building approved - states and territories,1984-05,state,Tasmania,Total Non-residential,Original,$'000,A421038R,6760
41,Value of non-residential building approved - states and territories,1984-05,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,20166
41,Value of non-residential building approved - states and territories,1984-05,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,7358
41,Value of non-residential building approved - states and territories,1984-05,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,178544
41,Value of non-residential building approved - states and territories,1984-05,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,102402
41,Value of non-residential building approved - states and territories,1984-05,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,119494
41,Value of non-residential building approved - states and territories,1984-05,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,50065
41,Value of non-residential building approved - states and territories,1984-05,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,41733
41,Value of non-residential building approved - states and territories,1984-05,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,139041
41,Value of non-residential building approved - states and territories,1984-05,state,Victoria,Total Non-residential,Trend,$'000,A420750A,114995
41,Value of non-residential building approved - states and territories,1984-05,state,Queensland,Total Non-residential,Trend,$'000,A420823C,97662
41,Value of non-residential building approved - states and territories,1984-05,state,South Australia,Total Non-residential,Trend,$'000,A420896T,41654
41,Value of non-residential building approved - states and territories,1984-05,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,34839
41,Value of non-residential building approved - states and territories,1984-06,state,New South Wales,Total Non-residential,Original,$'000,A420670A,127079
41,Value of non-residential building approved - states and territories,1984-06,state,Victoria,Total Non-residential,Original,$'000,A420746K,89539
41,Value of non-residential building approved - states and territories,1984-06,state,Queensland,Total Non-residential,Original,$'000,A420819L,72946
41,Value of non-residential building approved - states and territories,1984-06,state,South Australia,Total Non-residential,Original,$'000,A420892J,53206
41,Value of non-residential building approved - states and territories,1984-06,state,Western Australia,Total Non-residential,Original,$'000,A420965K,68881
41,Value of non-residential building approved - states and territories,1984-06,state,Tasmania,Total Non-residential,Original,$'000,A421038R,9531
41,Value of non-residential building approved - states and territories,1984-06,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,4109
41,Value of non-residential building approved - states and territories,1984-06,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,32573
41,Value of non-residential building approved - states and territories,1984-06,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,127079
41,Value of non-residential building approved - states and territories,1984-06,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,92496
41,Value of non-residential building approved - states and territories,1984-06,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,72946
41,Value of non-residential building approved - states and territories,1984-06,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,54230
41,Value of non-residential building approved - states and territories,1984-06,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,68993
41,Value of non-residential building approved - states and territories,1984-06,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,133843
41,Value of non-residential building approved - states and territories,1984-06,state,Victoria,Total Non-residential,Trend,$'000,A420750A,119769
41,Value of non-residential building approved - states and territories,1984-06,state,Queensland,Total Non-residential,Trend,$'000,A420823C,92867
41,Value of non-residential building approved - states and territories,1984-06,state,South Australia,Total Non-residential,Trend,$'000,A420896T,43181
41,Value of non-residential building approved - states and territories,1984-06,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,37243
41,Value of non-residential building approved - states and territories,1984-07,state,New South Wales,Total Non-residential,Original,$'000,A420670A,137726
41,Value of non-residential building approved - states and territories,1984-07,state,Victoria,Total Non-residential,Original,$'000,A420746K,157568
41,Value of non-residential building approved - states and territories,1984-07,state,Queensland,Total Non-residential,Original,$'000,A420819L,105815
41,Value of non-residential building approved - states and territories,1984-07,state,South Australia,Total Non-residential,Original,$'000,A420892J,29284
41,Value of non-residential building approved - states and territories,1984-07,state,Western Australia,Total Non-residential,Original,$'000,A420965K,20976
41,Value of non-residential building approved - states and territories,1984-07,state,Tasmania,Total Non-residential,Original,$'000,A421038R,4085
41,Value of non-residential building approved - states and territories,1984-07,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,38370
41,Value of non-residential building approved - states and territories,1984-07,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,6421
41,Value of non-residential building approved - states and territories,1984-07,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,137726
41,Value of non-residential building approved - states and territories,1984-07,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,150998
41,Value of non-residential building approved - states and territories,1984-07,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,105815
41,Value of non-residential building approved - states and territories,1984-07,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,29330
41,Value of non-residential building approved - states and territories,1984-07,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,20171
41,Value of non-residential building approved - states and territories,1984-07,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,128285
41,Value of non-residential building approved - states and territories,1984-07,state,Victoria,Total Non-residential,Trend,$'000,A420750A,124752
41,Value of non-residential building approved - states and territories,1984-07,state,Queensland,Total Non-residential,Trend,$'000,A420823C,88179
41,Value of non-residential building approved - states and territories,1984-07,state,South Australia,Total Non-residential,Trend,$'000,A420896T,42092
41,Value of non-residential building approved - states and territories,1984-07,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,38308
41,Value of non-residential building approved - states and territories,1984-08,state,New South Wales,Total Non-residential,Original,$'000,A420670A,90896
41,Value of non-residential building approved - states and territories,1984-08,state,Victoria,Total Non-residential,Original,$'000,A420746K,159955
41,Value of non-residential building approved - states and territories,1984-08,state,Queensland,Total Non-residential,Original,$'000,A420819L,78984
41,Value of non-residential building approved - states and territories,1984-08,state,South Australia,Total Non-residential,Original,$'000,A420892J,44498
41,Value of non-residential building approved - states and territories,1984-08,state,Western Australia,Total Non-residential,Original,$'000,A420965K,54661
41,Value of non-residential building approved - states and territories,1984-08,state,Tasmania,Total Non-residential,Original,$'000,A421038R,7792
41,Value of non-residential building approved - states and territories,1984-08,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,9828
41,Value of non-residential building approved - states and territories,1984-08,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,8225
41,Value of non-residential building approved - states and territories,1984-08,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,90896
41,Value of non-residential building approved - states and territories,1984-08,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,155855
41,Value of non-residential building approved - states and territories,1984-08,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,78984
41,Value of non-residential building approved - states and territories,1984-08,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,41895
41,Value of non-residential building approved - states and territories,1984-08,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,53074
41,Value of non-residential building approved - states and territories,1984-08,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,127633
41,Value of non-residential building approved - states and territories,1984-08,state,Victoria,Total Non-residential,Trend,$'000,A420750A,130261
41,Value of non-residential building approved - states and territories,1984-08,state,Queensland,Total Non-residential,Trend,$'000,A420823C,85595
41,Value of non-residential building approved - states and territories,1984-08,state,South Australia,Total Non-residential,Trend,$'000,A420896T,38998
41,Value of non-residential building approved - states and territories,1984-08,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,41558
41,Value of non-residential building approved - states and territories,1984-09,state,New South Wales,Total Non-residential,Original,$'000,A420670A,131457
41,Value of non-residential building approved - states and territories,1984-09,state,Victoria,Total Non-residential,Original,$'000,A420746K,72834
41,Value of non-residential building approved - states and territories,1984-09,state,Queensland,Total Non-residential,Original,$'000,A420819L,81531
41,Value of non-residential building approved - states and territories,1984-09,state,South Australia,Total Non-residential,Original,$'000,A420892J,23501
41,Value of non-residential building approved - states and territories,1984-09,state,Western Australia,Total Non-residential,Original,$'000,A420965K,17306
41,Value of non-residential building approved - states and territories,1984-09,state,Tasmania,Total Non-residential,Original,$'000,A421038R,12604
41,Value of non-residential building approved - states and territories,1984-09,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,16441
41,Value of non-residential building approved - states and territories,1984-09,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,10350
41,Value of non-residential building approved - states and territories,1984-09,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,131457
41,Value of non-residential building approved - states and territories,1984-09,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,76209
41,Value of non-residential building approved - states and territories,1984-09,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,81531
41,Value of non-residential building approved - states and territories,1984-09,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,25293
41,Value of non-residential building approved - states and territories,1984-09,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,18813
41,Value of non-residential building approved - states and territories,1984-09,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,132795
41,Value of non-residential building approved - states and territories,1984-09,state,Victoria,Total Non-residential,Trend,$'000,A420750A,133644
41,Value of non-residential building approved - states and territories,1984-09,state,Queensland,Total Non-residential,Trend,$'000,A420823C,87092
41,Value of non-residential building approved - states and territories,1984-09,state,South Australia,Total Non-residential,Trend,$'000,A420896T,35591
41,Value of non-residential building approved - states and territories,1984-09,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,47457
41,Value of non-residential building approved - states and territories,1984-10,state,New South Wales,Total Non-residential,Original,$'000,A420670A,107738
41,Value of non-residential building approved - states and territories,1984-10,state,Victoria,Total Non-residential,Original,$'000,A420746K,144301
41,Value of non-residential building approved - states and territories,1984-10,state,Queensland,Total Non-residential,Original,$'000,A420819L,59713
41,Value of non-residential building approved - states and territories,1984-10,state,South Australia,Total Non-residential,Original,$'000,A420892J,51534
41,Value of non-residential building approved - states and territories,1984-10,state,Western Australia,Total Non-residential,Original,$'000,A420965K,43922
41,Value of non-residential building approved - states and territories,1984-10,state,Tasmania,Total Non-residential,Original,$'000,A421038R,6472
41,Value of non-residential building approved - states and territories,1984-10,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,10800
41,Value of non-residential building approved - states and territories,1984-10,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,70854
41,Value of non-residential building approved - states and territories,1984-10,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,107738
41,Value of non-residential building approved - states and territories,1984-10,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,137844
41,Value of non-residential building approved - states and territories,1984-10,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,59713
41,Value of non-residential building approved - states and territories,1984-10,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,47335
41,Value of non-residential building approved - states and territories,1984-10,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,41433
41,Value of non-residential building approved - states and territories,1984-10,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,139773
41,Value of non-residential building approved - states and territories,1984-10,state,Victoria,Total Non-residential,Trend,$'000,A420750A,133846
41,Value of non-residential building approved - states and territories,1984-10,state,Queensland,Total Non-residential,Trend,$'000,A420823C,94909
41,Value of non-residential building approved - states and territories,1984-10,state,South Australia,Total Non-residential,Trend,$'000,A420896T,33239
41,Value of non-residential building approved - states and territories,1984-10,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,57186
41,Value of non-residential building approved - states and territories,1984-11,state,New South Wales,Total Non-residential,Original,$'000,A420670A,212530
41,Value of non-residential building approved - states and territories,1984-11,state,Victoria,Total Non-residential,Original,$'000,A420746K,199222
41,Value of non-residential building approved - states and territories,1984-11,state,Queensland,Total Non-residential,Original,$'000,A420819L,111421
41,Value of non-residential building approved - states and territories,1984-11,state,South Australia,Total Non-residential,Original,$'000,A420892J,23106
41,Value of non-residential building approved - states and territories,1984-11,state,Western Australia,Total Non-residential,Original,$'000,A420965K,91414
41,Value of non-residential building approved - states and territories,1984-11,state,Tasmania,Total Non-residential,Original,$'000,A421038R,11967
41,Value of non-residential building approved - states and territories,1984-11,state,Northern Territory,Total Non-residential,Original,$'000,A421108K,46853
41,Value of non-residential building approved - states and territories,1984-11,state,Australian Capital Territory,Total Non-residential,Original,$'000,A421178T,8615
41,Value of non-residential building approved - states and territories,1984-11,state,New South Wales,Total Non-residential,Seasonally Adjusted,$'000,A420673J,212530
41,Value of non-residential building approved - states and territories,1984-11,state,Victoria,Total Non-residential,Seasonally Adjusted,$'000,A420749T,201809
41,Value of non-residential building approved - states and territories,1984-11,state,Queensland,Total Non-residential,Seasonally Adjusted,$'000,A420822A,111421
41,Value of non-residential building approved - states and territories,1984-11,state,South Australia,Total Non-residential,Seasonally Adjusted,$'000,A420895R,23775
41,Value of non-residential building approved - states and territories,1984-11,state,Western Australia,Total Non-residential,Seasonally Adjusted,$'000,A420968T,90533
41,Value of non-residential building approved - states and territories,1984-11,state,New South Wales,Total Non-residential,Trend,$'000,A420674K,143151
41,Value of non-residential building approved - states and territories,1984-11,state,Victoria,Total Non-residential,Trend,$'000,A420750A,130413
41,Value of non-residential building approved - states and territories,1984-11,state,Queensland,Total Non-residential,Trend,$'000,A420823C,107587
41,Value of non-residential building approved - states and territories,1984-11,state,South Australia,Total Non-residential,Trend,$'000,A420896T,32183
41,Value of non-residential building approved - states and territories,1984-11,state,Western Australia,Total Non-residential,Trend,$'000,A420969V,70195
41,Value of non-residential building approved - states and territories,1984-12,state,New South Wales,Total Non-residential,Original,$'000,A420670A,156443
