STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,142,3191,15952,23872,25713,28621,48418,145909,5.15%
VIC,106,7061,27976,33020,29634,27841,35295,160933,7.37%
QLD,75,3981,16264,22991,24822,25743,35198,129074,7.40%
SA,2336,8982,9787,11192,12238,12951,19668,77154,11.83%
WA,35,5148,16678,19869,20026,19178,23281,104215,11.11%
TAS,14,894,2598,3099,3724,4278,5251,19858,9.86%
NT,1,186,899,1061,1094,991,613,4845,5.23%
ACT,10,840,2992,3051,2842,2412,2657,14804,10.11%
TOTAL,2719,30283,93146,118155,120093,122015,170381,656792,7.47%
