STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,49965,209379,241029,219566,152436,121373,993748,35.26%
VIC,9391,64241,61617,52011,36870,28667,252797,11.73%
QLD,40526,83696,75632,50981,31309,18904,301048,17.79%
SA,27101,56332,56941,55833,41867,31638,269712,40.94%
WA,3978,42688,59816,55128,39401,31280,232291,27.44%
TAS,878,12396,17523,17991,12606,11024,72418,35.91%
NT,229,1057,1370,990,578,217,4441,5.65%
ACT,740,3349,3625,3100,2137,1475,14426,10.29%
TOTAL,132808,473138,517553,455600,317204,244578,2140881,24.92%
