STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,50639,203251,238076,226191,169914,148996,1037067,38.15%
VIC,6131,43465,43433,40313,29043,24872,187257,9.03%
QLD,42633,93001,80949,53900,33467,22426,326376,19.61%
SA,28298,56926,56003,56101,44863,38291,280482,44.35%
WA,2498,39356,57799,54846,41371,35554,231424,26.99%
TAS,493,11637,17158,17749,13619,12919,73575,38.31%
NT,117,477,1080,897,578,260,3409,3.97%
ACT,388,1889,2773,2444,1819,1296,10609,7.79%
TOTAL,131197,450002,497271,452441,334674,284614,2150199,25.72%
