STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,229,10447,23903,29584,26664,28786,30172,149785,5.51%
VIC,491,16950,29325,30595,25787,22736,19624,145508,7.12%
QLD,424,12665,21837,24114,24217,22834,18908,124999,8.00%
SA,3827,6836,6969,8117,8266,9079,9735,52829,8.39%
WA,227,11000,16769,17357,16558,14260,11760,87931,11.08%
TAS,79,1682,2429,2733,3118,2932,2249,15222,7.79%
NT,22,599,1333,1211,858,526,231,4780,6.81%
ACT,50,1372,2531,2160,1863,1593,1170,10739,8.17%
TOTAL,5349,61551,105096,115871,107331,102746,93849,591793,7.27%
