STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,6037,186090,236068,222891,168357,154144,973587,32.70%
VIC,4299,53158,60790,51978,38936,35023,244184,10.60%
QLD,12049,88319,79303,56245,35103,25069,296088,16.28%
SA,24256,60155,58753,57105,45633,40748,286650,41.89%
WA,1720,28154,55620,54498,41378,38595,219965,23.89%
TAS,464,8184,16401,17423,13611,13634,69717,33.54%
NT,152,803,1195,1015,592,256,4013,4.78%
ACT,493,2806,3719,3043,2192,1777,14030,9.45%
TOTAL,49470,427669,511849,464198,345802,309246,2108234,23.05%
