STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,3855,182577,231706,228149,185236,190547,1022070,35.53%
VIC,1791,36777,42369,40075,30487,30295,181794,8.17%
QLD,9963,97506,87124,60371,37515,29767,322246,17.99%
SA,26846,63396,60833,58498,49299,49523,308395,46.83%
WA,846,25066,54327,53960,43877,44145,222221,23.60%
TAS,211,7280,16415,17046,14676,16096,71724,36.19%
NT,53,357,905,927,611,334,3187,3.53%
ACT,204,1443,2689,2396,1891,1611,10234,7.04%
TOTAL,43769,414402,496368,461422,363592,362318,2141871,24.00%
