STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,112,5710,12384,20407,21531,25097,34402,119643,4.40%
VIC,119,9222,20204,25283,22442,21039,22191,120500,5.81%
QLD,123,6507,13668,20165,21286,22859,24272,108880,6.54%
SA,1833,6199,5794,7937,8647,9395,12054,51859,8.20%
WA,98,6708,12589,15949,15679,15092,14908,81023,9.45%
TAS,33,1033,1985,2618,3119,3489,3321,15598,8.12%
NT,3,228,678,825,790,673,326,3523,4.10%
ACT,13,880,1962,2146,1898,1721,1496,10116,7.43%
TOTAL,2334,36487,69264,95330,95392,99365,112970,511142,6.11%
