STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,120,5774,12342,20209,21379,24949,34006,118779,4.37%
VIC,144,9247,19955,24920,22180,20871,21845,119162,5.75%
QLD,135,6540,13636,20013,21136,22712,23911,108083,6.50%
SA,1896,5955,5624,7746,8488,9297,11818,50824,8.04%
WA,117,6655,12377,15738,15328,14806,14572,79593,9.28%
TAS,37,1031,1983,2605,3114,3452,3259,15481,8.06%
NT,3,214,670,798,778,652,319,3434,4.00%
ACT,15,855,1907,2100,1835,1683,1467,9862,7.25%
TOTAL,2467,36271,68494,94129,94238,98422,111197,505218,6.04%
