STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,45362,207682,240585,220035,154068,123723,991455,35.18%
VIC,8467,63518,61259,52379,37228,29127,251978,11.70%
QLD,37740,84245,75829,51416,31636,19291,300157,17.73%
SA,26498,56581,56892,55861,42178,32272,270282,41.02%
WA,3459,41436,59364,54933,39496,31779,230467,27.23%
TAS,784,12047,17426,17976,12755,11199,72187,35.79%
NT,213,1034,1357,995,572,221,4392,5.59%
ACT,686,3322,3629,3093,2125,1500,14355,10.24%
TOTAL,123209,469865,516341,456688,320058,249112,2135273,24.85%
