STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,1036,155057,227027,227498,191724,212348,1014690,35.40%
VIC,1445,32140,42295,39283,32173,33006,180342,8.10%
QLD,1185,93116,89372,63770,39863,33696,321002,18.00%
SA,28971,65719,63500,60269,51623,56015,326097,49.40%
WA,666,19298,52012,54385,45188,49496,221045,22.70%
TAS,171,5381,15701,16745,15268,17758,71024,35.10%
NT,43,338,843,966,623,371,3184,3.40%
ACT,193,1329,2589,2462,1904,1751,10228,6.90%
TOTAL,33710,372378,493339,465378,378366,404441,2147612,24.00%
