category,jurisdiction,financial_year,value
"Agriculture, forestry and fishing",AUST,2019-20,0.0648559721681127
"Agriculture, forestry and fishing",AUST,2020-21,0.066112100757863
"Agriculture, forestry and fishing",AUST,2021-22,0.0742401227496006
"Agriculture, forestry and fishing",AUST,2022-23,0.0827001697763015
"Agriculture, forestry and fishing",AUST,2023-24,0.0911653246305981
"Agriculture, forestry and fishing",NSW,2019-20,0.044651287817033
"Agriculture, forestry and fishing",NSW,2020-21,0.0454598675309138
"Agriculture, forestry and fishing",NSW,2021-22,0.0469343888774534
"Agriculture, forestry and fishing",NSW,2022-23,0.0469137543387979
"Agriculture, forestry and fishing",NSW,2023-24,0.0487093649128994
"Agriculture, forestry and fishing",VIC,2019-20,0.0280449418517186
"Agriculture, forestry and fishing",VIC,2020-21,0.02705539720395
"Agriculture, forestry and fishing",VIC,2021-22,0.0251883863258407
"Agriculture, forestry and fishing",VIC,2022-23,0.023821421341703
"Agriculture, forestry and fishing",VIC,2023-24,0.0357747363378726
"Agriculture, forestry and fishing",QLD,2019-20,0.0261253009401741
"Agriculture, forestry and fishing",QLD,2020-21,0.026119852768824
"Agriculture, forestry and fishing",QLD,2021-22,0.0265735118558234
"Agriculture, forestry and fishing",QLD,2022-23,0.0274041782278594
"Agriculture, forestry and fishing",QLD,2023-24,0.0271076067763727
"Agriculture, forestry and fishing",SA,2019-20,0.0303926922752294
"Agriculture, forestry and fishing",SA,2020-21,0.0305106235196929
"Agriculture, forestry and fishing",SA,2021-22,0.0309090164606109
"Agriculture, forestry and fishing",SA,2022-23,0.0325441986328446
"Agriculture, forestry and fishing",SA,2023-24,0.0346210178354154
"Agriculture, forestry and fishing",WA,2019-20,0.0524154951998258
"Agriculture, forestry and fishing",WA,2020-21,0.0551517903941132
"Agriculture, forestry and fishing",WA,2021-22,0.0587905008626022
"Agriculture, forestry and fishing",WA,2022-23,0.0640960386002212
"Agriculture, forestry and fishing",WA,2023-24,0.0315722922197877
"Agriculture, forestry and fishing",TAS,2019-20,0.0362579963857398
"Agriculture, forestry and fishing",TAS,2020-21,0.0370611147918279
"Agriculture, forestry and fishing",TAS,2021-22,0.0382934915834742
"Agriculture, forestry and fishing",TAS,2022-23,0.0376777954701558
"Agriculture, forestry and fishing",TAS,2023-24,0.0373435174258224
"Agriculture, forestry and fishing",NT,2019-20,0.0648559721681127
"Agriculture, forestry and fishing",NT,2020-21,0.066112100757863
"Agriculture, forestry and fishing",NT,2021-22,0.0742401227496006
"Agriculture, forestry and fishing",NT,2022-23,0.0827001697763015
"Agriculture, forestry and fishing",NT,2023-24,0.0911653246305981
"Agriculture, forestry and fishing",ACTPrivate,2019-20,0.0575210156731504
"Agriculture, forestry and fishing",ACTPrivate,2020-21,0.0590440309486188
"Agriculture, forestry and fishing",ACTPrivate,2021-22,0.0610911372074184
"Agriculture, forestry and fishing",ACTPrivate,2022-23,0.0638068557922665
