STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,1034,163194,228554,227395,189841,206392,1016410,35.90%
VIC,1488,33471,42249,39566,31679,32141,180594,8.30%
QLD,2022,95937,89014,62599,39160,32558,321290,18.40%
SA,28046,65027,62688,59775,50978,54081,320595,49.20%
WA,679,20713,52840,54273,44735,48039,221279,23.60%
TAS,179,5871,15883,16822,15040,17303,71098,35.30%
NT,49,340,865,947,621,366,3188,3.40%
ACT,191,1365,2623,2428,1907,1713,10227,7.00%
TOTAL,33688,385918,494716,463805,373961,392593,2144681,24.40%
