STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,67,3679,14552,22673,24263,27231,43868,136333,4.74%
VIC,97,7896,26182,31439,27328,26004,31178,150124,6.75%
QLD,74,5190,15303,22771,24008,24939,32082,124367,6.94%
SA,2133,8345,8251,10419,11027,11961,17255,69391,10.54%
WA,66,6360,16249,19377,19537,18754,21198,101541,10.79%
TAS,32,918,2360,3026,3477,4102,4564,18479,9.32%
NT,4,217,876,1020,1084,957,536,4694,5.20%
ACT,22,896,2744,2814,2633,2256,2355,13720,9.44%
TOTAL,2495,33501,86517,113539,113357,116204,153036,618649,6.93%
