STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,37909,205063,240114,220523,156489,127895,987993,34.36%
VIC,7215,62274,60651,52878,37842,29905,250765,11.36%
QLD,33019,85273,76283,52174,32229,20054,299032,17.18%
SA,25425,56948,56969,55926,42684,33295,271247,40.61%
WA,2914,39325,58675,54590,39886,32625,228015,26.07%
TAS,649,11478,17262,17923,12850,11521,71683,35.17%
NT,197,979,1319,996,577,232,4300,5.32%
ACT,632,3255,3681,3087,2145,1515,14315,10.02%
TOTAL,107960,464595,514954,458097,324702,257042,2127350,24.19%
