STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,22672,198676,238662,221878,162097,137057,981042,33.28%
VIC,5055,59396,60587,52573,38984,31792,248387,10.94%
QLD,23670,87219,77336,53896,33618,21683,297422,16.56%
SA,24563,58559,57629,56556,44110,36023,277440,40.89%
WA,2102,34641,57404,54447,40875,34468,223937,24.78%
TAS,488,10185,16878,17722,13287,12321,70881,34.35%
NT,169,900,1256,999,580,234,4138,4.95%
ACT,549,3091,3699,3072,2174,1601,14186,9.74%
TOTAL,79268,452667,513451,461143,335725,275179,2117433,23.44%
