STATE,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,3216,152879,229315,223301,177323,175903,961937,32.50%
VIC,4402,44452,61699,51131,40789,39161,241634,10.50%
QLD,3982,83713,80791,59867,37328,29323,295004,16.20%
SA,26285,60924,60507,58365,48214,47225,301520,44.20%
WA,1717,21328,52763,54985,43315,44237,218345,22.70%
TAS,537,5915,15476,17069,14244,15385,68626,33.00%
NT,148,689,1145,1022,615,319,3938,4.70%
ACT,543,2505,3758,3061,2247,2012,14126,9.20%
TOTAL,40830,372405,505454,468801,364075,353565,2105130,22.90%
