STATE,16-17,18-24,25-34,35-44,45-54,55-64,65+,Total,% of ABS Estimated Population
NSW,190,7720,32681,41413,37945,40037,54264,214250,7.20%
VIC,380,20552,56222,54572,42258,38069,40193,252246,10.95%
QLD,333,13315,36945,42317,38455,36137,37847,205349,11.29%
SA,2136,13277,16612,17477,17080,17499,21706,105787,15.46%
WA,144,14012,34322,33324,29651,26163,25160,162776,17.68%
TAS,111,2691,5497,5962,6100,6171,5595,32127,15.45%
NT,19,740,2230,1953,1661,1162,576,8341,9.94%
ACT,51,2067,5495,4622,3679,3059,3039,22012,14.83%
TOTAL,3364,74374,190004,201640,176829,168297,188380,1002888,10.97%
