section,category,subcategory,unit,financial_year,state,measure,value
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,Qld,%,25.80098695798149
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,SA,$m,77.1993
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,SA,%,6.13179556249369
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,WA,$m,155.5057
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,WA,%,12.351526000915488
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,Tas,$m,48.5694
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,Tas,%,3.8577763191244103
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,NT,$m,44.4413
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,NT,%,3.52988908100787
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,ACT,$m,33.8873
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,ACT,%,2.691604661763675
Tourism characteristic industries,Tourism output,Rail transport,,2023-24,Total(a),$m,1258.9999
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,NSW,$m,568.4653
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,NSW,%,26.34222769498481
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Vic,$m,486.2772
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Vic,%,22.533696824203112
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Qld,$m,557.6349
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Qld,%,25.840355614441354
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,SA,$m,119.8947
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,SA,%,5.555824580360306
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,WA,$m,220.7643
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,WA,%,10.230041231230711
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Tas,$m,96.6281
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Tas,%,4.477668930599215
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,NT,$m,56.1515
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,NT,%,2.6020156347536774
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,ACT,$m,52.1842
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,ACT,%,2.418174123346889
Tourism characteristic industries,Tourism output,Taxi transport,,2023-24,Total(a),$m,2158.0001
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,NSW,$m,476.6683
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,NSW,%,29.369582832383415
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Vic,$m,379.1314
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Vic,%,23.35991517929237
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Qld,$m,376.7068
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Qld,%,23.21052515160352
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,SA,$m,98.9834
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,SA,%,6.098792735600291
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,WA,$m,168.0825
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,WA,%,10.356285296135878
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Tas,$m,44.0134
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Tas,%,2.7118547573539593
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,NT,$m,30.6096
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,NT,%,1.8859890256308702
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,ACT,$m,48.8046
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,ACT,%,3.0070611834295247
Tourism characteristic industries,Tourism output,Other road transport,,2023-24,Total(a),$m,1622.9999
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,NSW,$m,5693.0122
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,NSW,%,24.066844352281077
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Vic,$m,4793.0078
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Vic,%,20.26213341012499
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Qld,$m,6211.1309
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Qld,%,26.25715796322086
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,SA,$m,1501.9495
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,SA,%,6.349395288751777
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,WA,$m,3151.041
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,WA,%,13.320823955841187
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Tas,$m,878.5142
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Tas,%,3.7138624984272353
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,NT,$m,830.5473
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,NT,%,3.511085501679989
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,ACT,$m,595.7979
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,ACT,%,2.518697452416478
Tourism characteristic industries,Tourism output,"Air, water and other transport",,2023-24,Total(a),$m,23655.0007
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,NSW,$m,528.8649
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,NSW,%,27.204983168467948
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Vic,$m,406.5518
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Vic,%,20.913157360434294
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Qld,$m,517.2142
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Qld,%,26.605667355675546
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,SA,$m,114.4725
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,SA,%,5.888502783513231
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,WA,$m,223.0899
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,WA,%,11.47581731091475
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Tas,$m,57.7495
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Tas,%,2.9706531393696944
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,NT,$m,71.1908
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,NT,%,3.6620780009219134
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,ACT,$m,24.8665
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,ACT,%,1.2791408807026294
Tourism characteristic industries,Tourism output,Motor vehicle hiring,,2023-24,Total(a),$m,1944.0001
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,NSW,$m,2615.2461
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,NSW,%,30.70258213767421
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Vic,$m,1873.2604
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Vic,%,21.99178551351341
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Qld,$m,2443.1165
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Qld,%,28.681807426519878
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,SA,$m,315.5856
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,SA,%,3.7049258215000105
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,WA,$m,780.085
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,WA,%,9.15807647581143
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Tas,$m,177.39
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Tas,%,2.082530988346385
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,NT,$m,206.7922
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,NT,%,2.427708239744762
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,ACT,$m,106.5248
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,ACT,%,1.2505845708743502
Tourism characteristic industries,Tourism output,Travel agency and tour operator services,,2023-24,Total(a),$m,8518.0005
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,NSW,$m,663.7335
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,NSW,%,27.091161053782773
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Vic,$m,628.236
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Vic,%,25.64228362103807
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Qld,$m,665.2083
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Qld,%,27.15135696723617
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,SA,$m,108.8192
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,SA,%,4.441599637420438
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,WA,$m,206.4182
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,WA,%,8.425231965287187
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Tas,$m,82.1095
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Tas,%,3.351407889680988
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,NT,$m,58.8261
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,NT,%,2.4010651101171336
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,ACT,$m,36.6495
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,ACT,%,1.4958978370695644
Tourism characteristic industries,Tourism output,Cultural services,,2023-24,Total(a),$m,2450.0002
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,NSW,$m,257.5472
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,NSW,%,30.052182030338386
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Vic,$m,189.5264
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Vic,%,22.1150991831972
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Qld,$m,223.3429
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Qld,%,26.061015169194864
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,SA,$m,50.8907
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,SA,%,5.93823803967328
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,WA,$m,75.1304
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,WA,%,8.766674445740955
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Tas,$m,29.2901
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Tas,%,3.4177479579929986
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,NT,$m,16.4204
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,NT,%,1.9160326721120187
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,ACT,$m,14.8518
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,ACT,%,1.7329988331388566
Tourism characteristic industries,Tourism output,Casinos and other gambling services,,2023-24,Total(a),$m,857
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,NSW,$m,1348.5111
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,NSW,%,26.671499604143616
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Vic,$m,1327.6204
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Vic,%,26.258313315369072
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Qld,$m,1385.8142
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Qld,%,27.409298215429303
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,SA,$m,207.5598
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,SA,%,4.105217319706251
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,WA,$m,419.1631
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,WA,%,8.290408922641875
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Tas,$m,168.9272
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Tas,%,3.341123219474493
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,NT,$m,125.9959
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,NT,%,2.492007367958424
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,ACT,$m,72.4086
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,ACT,%,1.432132035276976
Tourism characteristic industries,Tourism output,Other sports and recreation services,,2023-24,Total(a),$m,5056.0003
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,NSW,$m,32921.743500000004
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,NSW,%,29.221173995933782
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Vic,$m,25408.512600000002
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Vic,%,22.55246802656353
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Qld,$m,27700.565599999994
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Qld,%,24.586882744632817
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,SA,$m,6705.1489
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,SA,%,5.951456449308159
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,WA,$m,11821.3868
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,WA,%,10.49260348426063
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Tas,$m,3492.5202
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Tas,%,3.0999433686892504
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,NT,$m,2379.3541999999998
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,NT,%,2.1119028242278786
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,ACT,$m,2234.7689000000005
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,ACT,%,1.9835696389409492
Tourism characteristic industries,Tourism output,Total tourism characteristic industries,,2023-24,Total(a),$m,112664.00009999999
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,NSW,$m,460.9762
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,NSW,%,31.72582243633861
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Vic,$m,322.8044
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Vic,%,22.21640743289745
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Qld,$m,343.9989
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Qld,%,23.675079146593255
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,SA,$m,90.576
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,SA,%,6.233723331039228
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,WA,$m,153.8282
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,WA,%,10.586937370956642
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Tas,$m,36.1933
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Tas,%,2.49093599449415
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,NT,$m,20.61
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,NT,%,1.4184445973847213
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,ACT,$m,24.0132
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,ACT,%,1.6526634549208534
Tourism connected industries,Tourism output,Automotive fuel retailing,,2023-24,Total(a),$m,1453
Tourism connected industries,Tourism output,Other retail trade,,2023-24,NSW,$m,4551.335
Tourism connected industries,Tourism output,Other retail trade,,2023-24,NSW,%,33.26513179835783
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Vic,$m,3089.3992
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Vic,%,22.58002796228826
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Qld,$m,3127.1155
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Qld,%,22.855691628102004
Tourism connected industries,Tourism output,Other retail trade,,2023-24,SA,$m,744.7251
Tourism connected industries,Tourism output,Other retail trade,,2023-24,SA,%,5.443101552631307
Tourism connected industries,Tourism output,Other retail trade,,2023-24,WA,$m,1267.9343
Tourism connected industries,Tourism output,Other retail trade,,2023-24,WA,%,9.267171412598406
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Tas,$m,384.6164
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Tas,%,2.811112615926956
Tourism connected industries,Tourism output,Other retail trade,,2023-24,NT,$m,193.2472
Tourism connected industries,Tourism output,Other retail trade,,2023-24,NT,%,1.412419340185597
Tourism connected industries,Tourism output,Other retail trade,,2023-24,ACT,$m,323.6263
Tourism connected industries,Tourism output,Other retail trade,,2023-24,ACT,%,2.36534368990964
Tourism connected industries,Tourism output,Other retail trade,,2023-24,Total(a),$m,13681.999
Tourism connected industries,Tourism output,Education and training,,2023-24,NSW,$m,2291.322
Tourism connected industries,Tourism output,Education and training,,2023-24,NSW,%,37.11844711114321
Tourism connected industries,Tourism output,Education and training,,2023-24,Vic,$m,1926.1525
Tourism connected industries,Tourism output,Education and training,,2023-24,Vic,%,31.202855687348297
Tourism connected industries,Tourism output,Education and training,,2023-24,Qld,$m,1011.8457
Tourism connected industries,Tourism output,Education and training,,2023-24,Qld,%,16.391472302927166
Tourism connected industries,Tourism output,Education and training,,2023-24,SA,$m,255.5953
Tourism connected industries,Tourism output,Education and training,,2023-24,SA,%,4.1405357365340985
Tourism connected industries,Tourism output,Education and training,,2023-24,WA,$m,403.7178
Tourism connected industries,Tourism output,Education and training,,2023-24,WA,%,6.540057576860472
Tourism connected industries,Tourism output,Education and training,,2023-24,Tas,$m,80.3647
Tourism connected industries,Tourism output,Education and training,,2023-24,Tas,%,1.3018741436397376
Tourism connected industries,Tourism output,Education and training,,2023-24,NT,$m,49.4789
Tourism connected industries,Tourism output,Education and training,,2023-24,NT,%,0.8015372491371985
Tourism connected industries,Tourism output,Education and training,,2023-24,ACT,$m,154.5238
Tourism connected industries,Tourism output,Education and training,,2023-24,ACT,%,2.5032201924098274
Tourism connected industries,Tourism output,Education and training,,2023-24,Total(a),$m,6173.0007
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,NSW,$m,7303.6332
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,NSW,%,34.27648443227639
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Vic,$m,5338.3561
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Vic,%,25.053295359301135
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Qld,$m,4482.9601
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Qld,%,21.038859410158523
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,SA,$m,1090.8964
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,SA,%,5.119656539135394
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,WA,$m,1825.4802999999997
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,WA,%,8.567112472786452
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Tas,$m,501.1744
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Tas,%,2.3520480901827683
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,NT,$m,263.3361
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,NT,%,1.2358555646121958
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,ACT,$m,502.1633
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,ACT,%,2.356689070161757
Tourism connected industries,Tourism output,Total tourism connected industries,,2023-24,Total(a),$m,21307.9997
Tourism connected industries,Tourism output,All other industries,,2023-24,NSW,$m,1621.9694
Tourism connected industries,Tourism output,All other industries,,2023-24,NSW,%,32.27158030045885
