section,category,subcategory,unit,financial_year,state,measure,value
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,Qld,%,21.04477619077289
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,SA,$m,677.0084999999999
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,SA,%,5.138584557235321
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,WA,$m,1141.4168
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,WA,%,8.663505320611126
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,Tas,$m,309.2221
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,Tas,%,2.347036865587177
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,NT,$m,166.2056
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,NT,%,1.2615226093705338
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,ACT,$m,319.8542
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,ACT,%,2.427735918658123
Tourism connected industries,Tourism GVA,Total tourism connected industries,,2023-24,Total(a),$m,13174.9997
Tourism connected industries,Tourism GVA,All other industries,,2023-24,NSW,$m,833.2585
Tourism connected industries,Tourism GVA,All other industries,,2023-24,NSW,%,32.896110031736676
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Vic,$m,544.1534
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Vic,%,21.4825652790144
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Qld,$m,568.3636
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Qld,%,22.438356792800757
Tourism connected industries,Tourism GVA,All other industries,,2023-24,SA,$m,138.7371
Tourism connected industries,Tourism GVA,All other industries,,2023-24,SA,%,5.47718493970845
Tourism connected industries,Tourism GVA,All other industries,,2023-24,WA,$m,286.0037
Tourism connected industries,Tourism GVA,All other industries,,2023-24,WA,%,11.29110496284623
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Tas,$m,64.0132
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Tas,%,2.527169264620242
Tourism connected industries,Tourism GVA,All other industries,,2023-24,NT,$m,36.3781
Tourism connected industries,Tourism GVA,All other industries,,2023-24,NT,%,1.4361665441702904
Tourism connected industries,Tourism GVA,All other industries,,2023-24,ACT,$m,62.0925
Tourism connected industries,Tourism GVA,All other industries,,2023-24,ACT,%,2.4513421851029533
Tourism connected industries,Tourism GVA,All other industries,,2023-24,Total(a),$m,2533.0001
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,NSW,$m,20193.1932
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,NSW,%,30.650546269837797
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Vic,$m,15201.8666
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Vic,%,23.074385066112363
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Qld,$m,15663.1675
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Qld,%,23.77457767258769
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,SA,$m,3771.941
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,SA,%,5.725298173624082
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,WA,$m,6602.6978
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,WA,%,10.022005555052889
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Tas,$m,1892.9597
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Tas,%,2.8732577506260015
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,NT,$m,1214.9593
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,NT,%,1.8441445031397876
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,ACT,$m,1341.2159
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,ACT,%,2.0357850090193828
Tourism connected industries,Tourism GVA,Total GVA,,2023-24,Total(a),$m,65882.001
