section,category,subcategory,unit,financial_year,state,measure,value
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,WA,'000,24.158
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,WA,%,11.168747110494683
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Tas,'000,7.0934
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Tas,%,3.2794267221451685
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NT,'000,1.6931
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,NT,%,0.7827554322699953
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,ACT,'000,3.3804
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,ACT,%,1.5628294036061023
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Cafes, restaurants and takeaway food services",,2023-24,Total(a),'000,216.3
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NSW,'000,11.968
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NSW,%,26.95495495495495
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Vic,'000,13.1529
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Vic,%,29.623648648648643
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Qld,'000,8.8441
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Qld,%,19.91914414414414
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,SA,'000,2.8728
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,SA,%,6.470270270270269
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,WA,'000,5.0488
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,WA,%,11.37117117117117
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Tas,'000,1.4483
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Tas,%,3.261936936936936
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NT,'000,0.3523
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,NT,%,0.7934684684684683
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,ACT,'000,0.7128
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,ACT,%,1.6054054054054052
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Clubs, pubs, taverns and bars",,2023-24,Total(a),'000,44.400000000000006
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NSW,'000,6.2861
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NSW,%,26.979085747149128
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Vic,'000,5.1738
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Vic,%,22.205245516075177
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Qld,'000,6.2596
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Qld,%,26.865351353439287
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,SA,'000,1.3445
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,SA,%,5.7704110318070025
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,WA,'000,1.9077
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,WA,%,8.187588787934711
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Tas,'000,1.0984
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Tas,%,4.714183322675205
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NT,'000,0.5803
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,NT,%,2.49056862904991
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,ACT,'000,0.6495
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,ACT,%,2.787565611869579
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Road transport and transport equipment rental,,2023-24,Total(a),'000,23.2999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NSW,'000,7.9355
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NSW,%,22.935037384501115
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Vic,'000,7.5206
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Vic,%,21.735900970812054
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Qld,'000,9.9029
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Qld,%,28.62118098607222
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,SA,'000,2.7421
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,SA,%,7.925167413778654
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,WA,'000,3.929
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,WA,%,11.355524148913725
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Tas,'000,1.2888
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Tas,%,3.724866256838893
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NT,'000,0.8575
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,NT,%,2.4783308622279256
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,ACT,'000,0.4235
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,ACT,%,1.2239919768554246
Tourism characteristic and connected industries,Tourism filled jobs  - Total,"Air, water and other transport (b)",,2023-24,Total(a),'000,34.5999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NSW,'000,8.6566
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NSW,%,30.588692579505295
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Vic,'000,6.5971
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Vic,%,23.311307420494696
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Qld,'000,8.2314
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Qld,%,29.086219081272084
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,SA,'000,1.1765
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,SA,%,4.157243816254416
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,WA,'000,2.1371
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,WA,%,7.551590106007067
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Tas,'000,0.7474
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Tas,%,2.640989399293286
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NT,'000,0.4899
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,NT,%,1.7310954063604238
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,ACT,'000,0.264
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,ACT,%,0.9328621908127208
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Travel agency and tour operator services,,2023-24,Total(a),'000,28.300000000000004
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NSW,'000,3.8853
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NSW,%,26.611643835616434
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Vic,'000,3.4152
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Vic,%,23.391780821917806
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Qld,'000,3.9823
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Qld,%,27.276027397260272
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,SA,'000,0.5155
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,SA,%,3.5308219178082187
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,WA,'000,0.9914
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,WA,%,6.790410958904109
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Tas,'000,1.3702
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Tas,%,9.384931506849314
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NT,'000,0.3083
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,NT,%,2.111643835616438
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,ACT,'000,0.1318
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,ACT,%,0.9027397260273972
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Cultural services,,2023-24,Total(a),'000,14.600000000000001
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NSW,'000,0.6635
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NSW,%,26.54
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Vic,'000,0.4699
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Vic,%,18.796
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Qld,'000,0.6699
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Qld,%,26.796000000000003
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,SA,'000,0.1361
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,SA,%,5.444
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,WA,'000,0.1944
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,WA,%,7.775999999999999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Tas,'000,0.2178
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Tas,%,8.712
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NT,'000,0.1192
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,NT,%,4.768
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,ACT,'000,0.0292
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,ACT,%,1.168
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Casinos and other gambling services,,2023-24,Total(a),'000,2.5
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NSW,'000,7.8194
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NSW,%,21.190843335618794
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Vic,'000,9.4808
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Vic,%,25.69329456177388
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Qld,'000,12.9506
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Qld,%,35.0965720774311
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,SA,'000,1.4181
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,SA,%,3.8430998457990397
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,WA,'000,3.4346
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,WA,%,9.307884303209494
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Tas,'000,1.0791
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Tas,%,2.924398169100729
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NT,'000,0.3885
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,NT,%,1.0528483817029315
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,ACT,'000,0.3288
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,ACT,%,0.8910593253640252
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Other sports and recreation services,,2023-24,Total(a),'000,36.8999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NSW,'000,39.0157
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NSW,%,32.24438016528926
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Vic,'000,29.0445
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Vic,%,24.00371900826446
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Qld,'000,25.8741
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Qld,%,21.383553719008262
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,SA,'000,7.9835
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,SA,%,6.597933884297521
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,WA,'000,11.7455
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,WA,%,9.70702479338843
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Tas,'000,3.5524
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Tas,%,2.9358677685950414
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NT,'000,1.4311
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,NT,%,1.1827272727272728
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,ACT,'000,2.3532
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,ACT,%,1.9447933884297521
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Retail trade,,2023-24,Total(a),'000,121
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NSW,'000,15.1546
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NSW,%,35.826562237735786
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Vic,'000,12.1267
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Vic,%,28.66838928697231
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Qld,'000,7.8231
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Qld,%,18.494369963049557
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,SA,'000,1.7852
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,SA,%,4.220340946432497
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,WA,'000,3.5966
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,WA,%,8.502620573571097
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Tas,'000,0.6475
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Tas,%,1.530736479282457
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NT,'000,0.3289
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,NT,%,0.7775432093220078
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,ACT,'000,0.8373
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,ACT,%,1.9794373036342876
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Education and training,,2023-24,Total(a),'000,42.2999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NSW,'000,190.941
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NSW,%,28.20400484727022
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Vic,'000,180.9209
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Vic,%,26.72393011753626
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Qld,'000,152.14690000000002
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Qld,%,22.473706040594415
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,SA,'000,40.6112
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,SA,%,5.998703691996273
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,WA,'000,70.98060000000001
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,WA,%,10.48458521984356
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Tas,'000,22.3267
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Tas,%,3.297889688561116
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NT,'000,7.731599999999999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,NT,%,1.142039079491332
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,ACT,'000,11.3407
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,ACT,%,1.6751413147068328
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism characteristic and connected industries,,2023-24,Total(a),'000,676.9996
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NSW,'000,4.0188
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NSW,%,27.716053214160098
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Vic,'000,2.8673
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Vic,%,19.774619135304384
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Qld,'000,3.8436
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Qld,%,26.507769019096685
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,SA,'000,0.9885
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,SA,%,6.817288395092381
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,WA,'000,1.7239
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,WA,%,11.889047510672487
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Tas,'000,0.452
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Tas,%,3.1172628776750186
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NT,'000,0.2408
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,NT,%,1.6607011082835053
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,ACT,'000,0.365
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,ACT,%,2.5172587397154462
Tourism characteristic and connected industries,Tourism filled jobs  - Total,All other industries,,2023-24,Total(a),'000,14.4999
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,NSW,'000,194.9597
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,NSW,%,28.19373825018077
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Vic,'000,183.7883
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Vic,%,26.578206796818506
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Qld,'000,155.9906
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Qld,%,22.55829356471439
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,SA,'000,41.5997
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,SA,%,6.015864063629791
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,WA,'000,72.7047
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,WA,%,10.514056399132322
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Tas,'000,22.7789
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Tas,%,3.2941287057122195
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,NT,'000,7.9725
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,NT,%,1.1529284164859002
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,ACT,'000,11.7056
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,ACT,%,1.6927838033261027
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Total tourism filled jobs,,2023-24,Total(a),'000,691.5
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NSW,'000,14.792682231476292
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,NSW,%,25.888517859846004
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Vic,'000,16.698574186617776
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Vic,%,29.223999359923695
Tourism characteristic and connected industries,Tourism filled jobs  - Total,Accommodation,,2023-24,Qld,'000,13.425548651797133
